,1,2,3,4,5,6,7,8,9,10
44,2973,2134,1670,420,2985,2196,32,4897,1810,3646
45,3551,4099,3962,1514,2926,2882,886,1860,202,2469
46,4021,1781,2230,3319,1897,831,3769,4421,3583,3898
47,3800,3655,1014,502,289,209,4866,3321,3195,2794
48,4757,4394,2672,1548,4042,3232,2527,472,621,2807
49,2916,1128,3493,3112,1099,3138,1850,1364,3496,2433
50,353,1220,2827,4751,2174,4387,4426,1697,3263,2608
51,4063,1936,2686,1985,2115,4042,4838,2228,1830,1178
52,4874,3555,3703,3682,2892,4216,612,1575,4267,962
53,1135,4697,599,3899,2045,2410,1270,4796,2923,3793
54,2893,3010,3185,797,3255,2236,2334,2065,2253,1386
55,869,4165,4807,2066,4641,3461,489,4564,4383,2168
56,2201,4248,2658,814,3513,1982,4243,165,3371,1229
57,1524,2893,3482,3837,1088,546,2200,3041,3394,4826
58,3168,2411,1694,551,4032,576,2594,769,3663,2577
59,3912,454,4236,827,4278,1341,1727,3595,3096,4747
60,3581,2746,4231,4405,2149,530,3133,4725,2406,913
61,1609,393,1272,4681,2382,975,4513,1379,4353,1117
62,3938,4012,3234,2406,4240,2613,1561,3647,4022,4886
63,830,1994,4519,1944,3598,950,3435,1761,591,1059
64,4736,2610,62,4508,1153,3125,4021,371,3985,4068
65,509,4113,104,468,4071,2580,4740,2786,3782,119
66,4240,3333,3094,1317,3235,1724,2595,1606,22,3985
67,2901,1091,4103,883,3093,492,741,3364,3762,340
68,1237,2133,3332,4424,54,3018,2846,82,535,3206
69,327,1302,4776,3347,624,1755,2288,2837,413,1829
70,395,2098,2079,3773,4294,4015,3123,4881,4299,2101
71,3020,366,1499,258,2,346,4271,1728,1021,1868
72,4366,1012,4658,885,4568,3525,2106,4622,3102,1440
73,1991,4429,3421,2270,1466,1710,1617,1590,1370,2192
74,870,2976,1943,2894,3372,1253,3100,1101,4511,1910
75,4588,626,378,1351,4583,4752,2626,1178,580,1288
76,1672,3938,1583,4717,2004,1251,1194,1732,2040,1238
77,4425,4174,1292,427,1889,1990,668,3841,1694,3547
78,3974,4765,1224,3498,3494,852,4642,3850,940,4623
79,4758,559,213,1042,3630,3425,3470,240,1027,3769
80,3299,2540,4685,2985,2332,233,4583,924,3957,3617
81,834,255,43,3364,941,4877,3535,1566,2781,359
82,2923,4130,2070,3741,1350,921,2085,83,1015,2801
83,1107,2846,1130,1612,2886,2958,115,4509,4834,3268
84,3718,128,1121,1181,774,3288,1150,196,4166,2361
85,1279,1127,4791,3327,236,718,4292,492,878,1299
86,3833,2947,6,3158,500,2974,4590,359,3330,1848
87,1062,3321,950,772,688,4177,2201,1121,3965,4705
88,4372,907,605,4303,3664,130,2436,4321,2117,4540
89,3599,4811,3279,3627,4250,3346,3787,1899,1738,3003
90,1074,4670,3608,2204,2623,4234,2574,919,1616,2339
91,1990,2375,4121,3996,546,3993,996,3579,928,3130
92,2440,2403,4844,74,315,2783,2675,3128,2119,1465
93,2432,1321,919,4640,4310,3582,2903,4037,3856,2507
94,298,4859,3476,4238,4758,3264,4131,4204,1092,755
95,1835,2377,2547,1434,4616,3717,4713,1114,2598,3251
96,2130,2835,2823,1986,2631,4139,1442,3678,3828,1503
97,1685,3715,408,373,2163,2466,2406,435,1862,403
98,2444,1721,1604,7,511,4669,3901,660,3515,2681
99,4029,4683,3084,124,2621,1580,3089,556,4532,3800
100,1509,417,2286,2266,3286,1528,4443,2836,2132,3012
101,3935,4179,2396,3171,1488,3308,4620,2776,1846,844
102,814,1320,1425,4460,3310,2807,4809,447,1631,1190
103,1450,4553,1891,2779,3574,1117,557,3069,787,7
104,1784,4823,4541,1451,3380,3488,2653,4586,2268,4607
105,1069,830,2153,1461,951,4644,1547,1255,1069,567
106,4828,2776,1116,2781,250,3172,4345,1247,3060,4483
107,397,1733,4360,3641,85,4276,2192,62,704,3710
108,4125,3400,1320,1673,2664,1482,4506,707,3546,3810
109,4118,2220,4419,3181,2959,3304,546,3356,1796,803
110,4414,4864,2994,394,2770,1497,4452,446,3701,316
111,3282,1931,240,1961,1714,2416,509,4577,2114,365
112,1641,4277,513,1819,377,3434,1816,4221,4542,3821
113,2343,2842,136,971,1235,1525,202,4440,4843,3633
114,1736,1954,600,1927,1230,1185,3830,194,3064,2207
115,3280,2924,296,2724,442,3622,3512,2575,4331,863
116,4378,3631,3808,750,3088,657,1658,3974,4356,3448
117,739,545,131,2780,2239,1496,2808,4258,1450,4206
118,4200,2789,3525,3793,4831,581,3896,2429,276,1389
119,111,527,4799,3770,2100,4528,4832,3193,1424,884
120,151,440,2656,1713,2044,510,289,3316,508,4148
121,1138,1289,3066,254,352,439,4660,2516,2348,2403
122,2603,35,3445,490,3279,3600,1059,3545,3086,3825
123,1192,173,74,2002,4663,360,209,4575,2275,3497
124,663,124,3548,800,2907,3988,1555,2791,2686,845
125,1992,2455,4139,1299,4506,4700,407,1189,4053,4249
126,1663,2555,3683,1563,1155,755,1993,845,3159,2848
127,2120,3552,4340,4027,3151,1909,1894,24,118,517
128,2155,3320,379,1690,117,3314,4559,3566,3796,12
129,999,2730,2268,1188,2662,972,2131,1850,1991,1000
130,2189,3455,1484,3051,4449,3133,3049,671,400,4263
131,928,3710,1391,693,2378,4411,4150,4849,2620,4003
132,3537,4786,1092,1273,2120,2587,1356,4292,4410,2200
133,3872,4747,4382,1089,1251,3645,4396,2497,4057,3541
134,321,1875,3570,1566,4396,3977,1615,3599,2216,789
135,2798,1456,4561,461,1994,4152,1290,3532,3908,4053
136,215,2008,3419,2181,616,1540,4538,1187,4830,1043
137,587,4325,3963,3628,146,1561,2280,1659,1544,1499
138,4140,718,3662,651,3487,3709,4022,789,1637,2271
139,466,4834,3243,1771,255,2521,2945,4804,3505,2671
140,4304,289,328,1350,1298,4633,4301,2088,349,3144
141,3705,3676,2159,4432,3770,4285,974,244,2765,548
142,1177,251,2534,497,3896,2750,1249,1482,4823,639
143,2021,4680,205,1247,2605,4180,3114,1894,3111,1098
144,2743,1121,3934,1337,37,728,4445,3342,191,189
145,2360,4523,2644,4672,1470,1016,4397,3487,1429,2249
146,4430,4545,3108,890,397,1719,1661,2940,132,2349
147,218,1385,3463,2429,1781,3162,542,4856,2843,736
148,2242,1224,1090,248,4864,697,1914,4532,4495,545
149,309,3507,1340,4535,785,4007,2099,4430,3488,3010
150,2976,4231,1227,399,1904,1494,1619,4007,2803,3125
151,3601,3616,921,4304,2384,1689,1158,519,3351,3583
152,1984,4509,1762,615,1265,1863,3422,2611,4468,3570
153,4418,4814,2158,4519,1296,1852,2720,792,1969,295
154,2537,2729,1873,2840,2474,1996,3917,1890,3026,3100
155,3899,4875,3947,3827,1064,1553,3960,716,3223,1648
156,1621,1656,3539,3144,4291,283,815,746,3735,2811
157,1240,3061,3027,1579,3461,3423,2795,473,1877,3667
158,1469,4570,1990,2302,2390,770,3655,203,81,4060
159,883,3292,3233,466,1907,938,2579,4866,228,4359
160,606,4648,4131,2363,4009,2834,2299,4008,4806,4837
161,601,4848,1241,3064,4841,4092,3336,1337,2054,381
162,1010,462,3907,1497,2175,4034,1797,2363,4230,1095
163,3724,4893,2632,4806,2677,1375,1386,2166,3345,1888
164,3103,3844,1677,1482,1917,887,4576,1910,949,303
165,1717,1402,4880,581,1422,2646,3384,1462,327,572
166,4281,1604,3634,1111,1280,1957,3155,953,2058,3203
167,2853,2944,2433,2783,2514,2121,1645,3771,3850,1094
168,1682,3372,3194,249,3419,4049,2252,591,3085,4154
169,1604,313,1939,303,2418,20,2464,3282,627,1280
170,1490,4722,4216,2648,1639,2820,1464,1241,532,292
171,590,2435,2639,2623,198,4765,1945,1505,142,2405
172,689,3460,1706,1221,480,4858,4755,3401,2713,2735
173,1270,2275,501,97,3904,4894,1590,3712,567,1912
174,3763,2356,254,1906,345,1124,4286,429,891,3910
175,1236,350,2548,701,2429,3678,1754,2165,1681,2514
176,960,3319,3563,4826,1602,4851,1022,2806,3679,4276
177,2851,3393,3787,1614,214,3273,3202,3638,1060,558
178,3221,590,2928,1868,1245,2942,4858,518,1723,1170
179,2915,4682,4463,4491,393,2862,2409,1139,316,3597
180,1538,445,4292,4645,3783,1304,3478,3507,3536,1608
181,4482,1740,741,2096,2253,2841,687,1578,2288,1187
182,1364,4858,4485,3789,640,4579,2740,485,4573,3634
183,2789,2531,820,1257,1564,3302,1492,4516,3133,2851
184,2586,2672,2002,3669,3841,3404,1934,3138,725,3726
185,639,4383,4090,2991,2896,2572,4195,3114,1525,547
186,2429,1187,1162,4736,3846,4318,436,2247,650,2511
187,2625,3435,1649,4830,182,4240,2663,4793,1321,1961
188,3704,4474,3763,3856,3596,4518,183,1634,2368,1682
189,3606,1314,2005,2747,1356,483,2728,4299,1992,1244
190,2145,4017,3926,2557,3062,2286,70,3353,1688,4755
191,2347,3920,399,458,4270,4238,280,768,3427,3468
192,3932,1150,3271,3043,4333,3472,4123,4683,2310,305
193,1530,4245,1481,960,265,3366,1003,2192,2811,4575
194,468,1513,4634,1765,4665,2724,3306,4239,587,659
195,488,488,1137,2128,342,250,2094,3995,1676,4839
196,2250,3409,620,1565,4760,4333,1448,3418,2622,3550
197,4052,4507,4163,966,4161,1665,4148,1026,1416,499
198,3049,3737,3310,1625,367,3711,2399,155,983,3654
199,3419,406,2130,2504,4580,314,4406,4720,3564,2316
200,2708,737,3265,1098,920,2299,2703,2694,4112,4027
201,1241,2724,2248,2058,2109,4112,554,2936,3921,4271
202,4858,581,4162,13,409,3968,709,4305,2517,3651
203,3017,4733,2135,3814,3622,2792,3926,3836,2432,574
204,1949,1361,1729,4485,4,4573,2048,150,937,4761
205,563,4563,192,3799,1321,4448,4401,1142,4190,495
206,3771,1155,719,2542,2009,1193,1136,3621,4286,996
207,1427,4785,135,2738,2632,860,971,1342,254,4056
208,4315,3980,2316,4016,1279,4699,212,208,3051,906
209,2295,832,2819,1988,3476,2988,4630,28,252,4166
210,2522,3289,2280,4119,4271,2602,3096,3159,2364,601
211,516,4821,2589,1852,1410,3236,4657,1906,3312,3006
212,3359,4871,1957,3376,4349,889,58,3197,2386,3379
213,2550,1924,4237,2990,398,1584,2523,2594,366,4669
214,3082,1868,2222,4137,4691,641,2818,3483,1714,1776
215,297,1551,1647,1017,4646,4281,3499,2298,3262,1984
216,4542,2695,102,1341,2654,3515,2507,1262,2081,2877
217,2356,1951,4229,3267,1002,1120,2354,2720,4169,733
218,2115,3537,2985,954,3635,3283,3665,1350,4829,3356
219,4042,3144,2430,2450,476,2890,1263,717,1481,4022
220,2866,4493,4557,189,516,3250,852,2035,266,3156
221,2534,1446,2555,1633,2604,526,1601,115,103,3496
222,2382,2903,1663,4347,1988,4115,2849,1589,4480,3213
223,2787,732,3289,305,3648,1435,4648,2823,4524,1584
224,3714,4376,3447,3564,3164,4233,1579,4236,877,3204
225,4771,4387,2259,2419,2005,1967,972,623,2419,3004
226,253,2283,414,3095,2172,1676,1410,2072,4659,3179
227,3330,1299,1539,2275,3992,592,862,2479,3173,1571
228,4866,1597,4667,668,675,776,4539,2342,3846,1462
229,1284,666,2383,3044,498,1848,2534,4166,455,3172
230,3915,2338,3088,689,1737,1947,3477,3076,3454,4044
231,1011,3647,1692,3985,1252,4335,1021,2159,4462,2437
232,4420,3039,2925,2056,2684,1244,4316,1494,1148,167
233,3620,3946,4363,3175,4293,2180,3614,1289,2184,4024
234,3188,674,3158,2977,3302,1067,826,3999,961,1106
235,4248,3265,4439,601,4441,2627,1070,3887,1709,4132
236,3922,4657,440,484,1792,2692,3713,3460,2433,4298
237,2684,3248,4049,4182,2588,680,813,93,438,612
238,3464,1260,2563,4860,2385,435,1353,2569,511,343
239,3453,3743,1412,349,4890,2238,3817,159,334,64
240,2116,4216,4042,1604,947,3677,1659,4337,43,2665
241,1853,72,3245,3824,4625,3535,3383,1868,442,1733
242,805,3385,4339,4542,1358,1944,2086,1279,4520,4009
243,2332,1987,2459,3794,1705,2024,4261,727,3055,347
244,3304,3236,2217,2633,3674,302,1047,347,4154,1101
245,1840,3577,4540,4100,3707,450,983,612,3996,2091
246,12,2881,4635,1245,3804,2825,3152,2437,1253,2960
247,3158,4855,3409,4621,3011,3996,4039,2753,3350,202
248,2757,542,900,669,2107,406,887,1949,702,2602
249,3060,3068,1388,4882,2616,2234,2761,1956,1053,3477
250,2082,4454,269,2873,29,951,2776,320,4360,1864
251,3162,1169,4073,4868,3836,3520,4171,3203,3441,3952
252,658,3017,955,1980,4565,3190,136,344,796,3574
253,21,3788,15,3552,4484,3971,4676,3091,2111,529
254,3727,2506,625,2001,2948,1906,4457,1399,4503,1152
255,1588,1061,2938,3162,3426,1900,2340,2818,2051,2058
256,1780,1218,861,1460,152,1310,857,135,98,1536
257,4327,4443,4636,2669,3910,3752,4894,1898,3462,2606
258,2478,845,4218,607,1828,4856,4623,3891,4070,3921
259,3945,1980,2585,1740,1855,3888,992,300,967,3120
260,2629,1280,189,3152,784,1106,1916,4071,2858,468
261,4092,2464,395,499,1849,791,4754,4763,4569,3164
262,1583,3377,389,2530,1546,4875,2166,152,534,454
263,491,1243,1801,3190,1914,4201,4003,1348,3200,1891
264,867,4112,4591,3746,3300,2956,1700,2332,3751,1225
265,4671,1015,2354,428,1794,623,3299,2115,2130,1003
266,3189,3065,582,4037,4771,3037,3489,1700,3983,930
267,1346,4273,2441,4797,902,863,979,4781,4484,929
268,3390,3732,82,776,4643,1320,4519,4594,1905,3596
269,871,490,4507,4643,994,2273,2233,4194,3533,3407
270,2454,4525,1509,3857,430,4264,3425,2213,2311,3321
271,261,2148,1337,1289,407,1552,4251,4205,2394,1670
272,3300,3124,596,55,4027,4475,1559,4211,2389,2033
273,3259,2864,2568,1535,2729,3498,2857,4827,169,1264
274,1203,615,1372,3539,1552,4749,322,549,2354,1249
275,2290,1775,397,2914,423,2705,878,2917,1783,2828
276,237,2089,4129,1479,4019,1796,3191,634,1986,131
277,3279,4156,1927,1294,51,3909,4230,185,3824,3428
278,641,2997,36,2814,4599,3270,3980,4362,1216,505
279,1791,94,1184,2381,2085,1363,4888,2187,96,632
280,4772,1162,3812,4211,2836,44,808,183,4514,2563
281,890,1411,4083,294,515,800,4726,252,1017,1427
282,1728,3603,3919,1213,1767,3438,2408,2994,3915,1909
283,1518,1284,1316,4067,222,1397,2919,2480,4407,4147
284,1227,1023,126,2943,3726,1060,4451,4794,677,77
285,4646,1860,1478,3651,4548,2944,4488,2622,2978,2214
286,3145,82,1661,69,1798,234,2431,2848,4349,2748
287,4303,2772,2227,2043,3332,3772,4274,4325,768,1754
288,4176,3570,703,1390,551,2650,12,4360,3008,52
289,2750,1092,4138,201,811,4755,2253,510,4728,4354
290,4341,1777,2627,4021,537,1093,491,1003,963,647
291,1356,2580,1450,133,2130,2801,2511,4348,3781,3260
292,1648,2012,667,180,2079,3552,2250,2707,3021,1131
293,3288,214,3633,2069,4753,1353,1376,3633,1375,668
294,1426,4117,111,2050,2037,553,3650,2018,2397,2872
295,1651,3771,1742,2567,4306,3296,2546,1431,3588,193
296,2065,3527,3513,3939,1905,4491,3668,4419,2738,1174
297,3907,4767,3809,4403,3089,1424,3033,3605,1266,1981
298,4890,4868,3577,4893,4791,2305,447,3417,842,3240
299,3260,496,4631,4694,3337,3377,303,1516,3354,4489
300,4423,3052,2974,3396,4439,338,287,4644,2147,284
301,2819,3759,2470,620,3665,949,692,2478,2711,4456
302,4390,2406,3224,567,2497,3082,3576,57,3969,4743
303,2635,301,1799,127,1434,271,498,3800,1049,4201
304,2494,736,604,2666,2732,3031,980,3160,3186,2833
305,1488,16,2800,4581,4262,3826,1330,1720,3592,62
306,4774,2669,2031,3200,4285,2224,4876,1557,819,799
307,4030,3135,2351,2200,3140,1736,1134,1498,1863,699
308,3747,4865,752,2438,3438,1094,2687,2798,2862,1578
309,935,2595,1394,819,2389,3199,4385,2289,2933,1246
310,3956,4881,128,4512,2169,1343,411,507,1299,4420
311,3033,2833,1950,1365,3927,272,544,4642,1465,4450
312,4531,2045,831,3763,648,2503,2798,2366,3614,653
313,1715,355,1497,4728,808,1980,135,1280,3879,2467
314,1898,2467,961,1879,4123,2638,1428,342,1316,4791
315,2385,1624,4534,2400,429,3969,1744,3706,1620,4119
316,80,2112,284,2253,722,3277,917,3585,2746,628
317,1248,3074,773,3165,4752,2730,4043,41,1484,631
318,11,833,3528,3026,2550,4386,4526,817,3429,86
319,4524,1844,3688,4594,1309,4263,476,4625,2291,4487
320,884,3900,2881,4353,4575,545,1348,872,2407,175
321,4209,576,2886,1249,574,3309,4381,1548,2209,1605
322,732,3729,2306,3798,557,3049,4804,164,1607,4415
323,1826,3008,2681,3342,327,448,246,3714,3313,1896
324,2821,1071,4706,3235,4130,3737,1298,800,529,3653
325,4112,3229,1294,4607,1574,2957,2965,2302,2196,3721
326,3439,1518,931,1700,4014,4546,4097,4217,135,1994
327,4302,165,684,4695,3245,3381,3122,363,3643,2068
328,2081,653,170,10,3541,1369,2562,1314,2175,2835
329,868,3947,3165,4480,3916,3207,3994,3396,4125,2509
330,4037,2003,277,2519,2689,3384,2904,3981,2162,3915
331,3565,2700,2750,1174,4329,864,3922,4029,3677,3016
332,4236,4006,4630,4359,2507,3054,3452,1447,681,2590
333,421,2585,3497,1194,1482,3412,4534,2172,3384,3052
334,439,3013,3250,293,1934,2167,3480,2425,1771,1858
335,4643,2594,96,872,2874,2145,276,1743,3937,1239
336,809,641,4598,3497,1332,2641,2915,43,722,2487
337,2331,4045,2820,3374,4395,1651,64,4129,2255,91
338,497,1167,4203,3541,1471,3089,2371,1055,2736,2739
339,3776,1175,3666,2823,3311,1046,1193,2640,144,1464
340,4338,2031,4135,4048,4402,3061,2763,2826,1989,51
341,400,3988,3374,3589,495,2137,4384,69,1680,4258
342,2139,1683,2748,4526,2020,683,453,4636,1552,4558
343,4220,1021,912,4043,938,1114,2778,3406,1223,1223
344,681,3023,4735,3810,589,2947,1588,355,1697,2400
345,1099,4873,1806,3134,3250,255,2642,2716,4163,560
346,1607,3141,4722,3932,2303,2899,3270,874,1286,1296
347,2839,1524,1559,1059,1877,1021,127,3827,1912,1275
348,3067,3035,4437,1354,738,4458,4356,3743,197,3783
349,143,3137,944,1311,4460,3132,2221,693,3235,2912
350,2932,1037,252,823,1447,1374,4805,1476,1871,2195
351,419,4449,2603,3513,2909,1764,3553,368,3837,3604
352,530,3649,4265,3126,2798,167,4285,4715,2938,2929
353,3281,365,2963,1515,1598,1556,22,4218,3858,3639
354,1047,1480,1143,1000,1580,3358,4119,2232,4592,3434
355,826,2298,4693,2602,4138,593,2076,2702,403,3323
356,3682,2906,2037,455,4589,2118,4211,4067,4579,4155
357,2958,2020,3501,4544,1209,2355,3908,1710,3960,146
358,3319,2083,2941,3039,2563,3575,1244,747,4297,4500
359,1197,429,1629,3033,2212,2215,1997,3602,1192,1373
360,4122,2793,512,3968,484,2396,880,3821,674,3973
361,4710,76,3063,3699,4090,4747,4047,2078,2675,4323
362,773,1650,4401,2075,3667,168,4176,2562,3696,2391
363,1746,3203,3569,2946,2269,3079,3710,1522,3710,2154
364,3950,2494,4514,4014,1707,4710,3739,3307,491,2376
365,1273,1554,3408,3503,431,3689,1791,1826,2654,4192
366,1382,2217,1508,2959,3392,4774,481,4817,980,353
367,1622,759,3231,3065,3611,2390,1857,2469,4274,1851
368,2955,1464,532,1964,2628,4044,2921,4427,680,2656
369,3149,3116,1953,2145,1009,139,21,4015,995,2813
370,575,1632,3316,2113,2951,1974,2970,1456,284,3456
371,358,4437,4140,2090,246,3114,2911,3785,1117,4508
372,1421,2836,4426,1393,760,758,3625,4333,2234,1124
373,4078,4342,3329,3266,1812,4725,423,4567,2274,1821
374,3577,4424,2529,539,257,3851,3247,1574,3982,2310
375,4454,3576,2605,1727,1699,3624,759,299,1431,1088
376,3241,3355,1480,550,4457,1626,4417,2916,189,4115
377,185,2169,3365,4337,2058,4379,2528,2924,4750,591
378,1000,4323,1810,950,1246,35,4817,451,4885,1830
379,791,4352,3467,595,121,2564,1118,4492,59,910
380,2105,3775,1858,783,2516,2265,2458,646,4621,2772
381,3432,1375,454,988,1238,2924,839,1352,2373,3640
382,2031,1959,3855,3661,4640,3349,3,360,4389,2983
383,128,1529,394,821,527,2513,2005,1179,3168,4168
384,3092,3957,4892,2044,3507,908,1013,3688,1749,3941
385,1277,781,2435,866,3779,4257,3640,1627,2689,3264
386,355,2715,2072,1800,217,4474,517,1841,1502,722
387,430,3559,4064,1083,2838,654,4175,460,2430,428
388,3761,3266,256,433,3492,1664,1485,430,970,60
389,314,698,3247,1489,3960,1850,1009,2319,2312,1567
390,1880,671,3244,1397,747,4738,4124,2474,4633,3068
391,3739,3157,2067,2060,959,4714,3572,1383,4637,3274
392,3880,2603,816,3892,3000,1267,3813,233,4540,4040
393,2760,1735,4147,4375,275,2901,4392,2215,1927,2599
394,4460,2895,2610,3872,424,2968,3873,4281,4091,3291
395,193,3029,709,599,3127,626,2974,2997,2812,1676
396,740,2892,881,75,3553,1112,4100,1593,3270,4888
397,1112,1973,3016,114,2719,4254,2336,3176,325,464
398,1416,1212,2484,538,35,1372,935,598,4807,3170
399,1767,1471,2250,3210,622,1145,315,1160,555,2620
400,1091,47,1343,846,843,1658,1627,4674,2191,1818
401,3998,3110,1605,2301,1259,1325,2680,4160,2048,2228
402,504,959,166,1436,4715,621,969,3988,4141,3119
403,3214,3866,1686,967,3786,4074,785,480,4215,1206
404,2004,4290,3612,1097,1189,1596,3189,3141,2721,1507
405,167,2202,2755,315,3306,92,454,3752,3815,2747
406,1631,1933,4470,1424,1666,3831,526,4121,4037,1011
407,2858,1123,1209,1328,273,4331,2428,455,2171,698
408,1879,3154,4076,2806,3744,298,2905,4407,2370,2740
409,4126,277,2118,1500,798,4077,3891,2551,1347,4587
410,2361,4084,3077,1693,3154,3897,2531,1060,4799,1139
411,1846,2560,4432,494,1763,4225,1616,3637,4433,4567
412,136,2239,2512,4576,3908,1801,2667,3978,954,618
413,1654,3152,1503,3306,3957,4451,2417,2475,4876,1061
414,3949,3380,4221,3901,4339,3111,3773,112,4541,3466
415,1681,509,3026,1591,3497,2842,3062,332,869,1135
416,467,2984,515,1094,543,1563,1509,1823,2049,4750
417,3265,4419,201,3412,4884,1888,774,791,3029,1445
418,3588,2804,3351,3738,4332,671,3514,3019,88,4114
419,4576,4578,4106,4630,4403,4661,194,1322,959,1282
420,3263,3908,4045,3841,3718,739,3322,943,1601,1697
421,3163,4407,841,3737,76,4368,3935,1665,4551,242
422,3087,3702,3610,975,856,3574,3607,1210,4586,489
423,2536,4382,3294,4011,3323,3895,2207,4526,3613,199
424,2132,4435,3670,3720,151,1328,4102,4177,4628,521
425,4592,1275,444,2587,258,2441,4783,3521,4771,1920
426,1034,1176,4725,1601,4093,4269,4485,2701,108,2700
427,4102,2618,1466,729,2106,3543,2807,298,4104,4828
428,3677,639,3813,1066,940,1368,2822,4800,2960,2117
429,4530,1237,299,727,4455,1417,4569,40,2486,2388
430,1751,1054,521,4727,4015,2829,666,2739,1782,4227
431,3881,944,3729,3087,6,1587,1068,3563,4470,159
432,3165,4546,3948,2186,2577,3292,402,143,1589,84
433,847,1986,301,1225,2539,3165,3729,3277,335,3137
434,2980,802,4805,2129,3111,3282,4889,3837,4354,48
435,4489,3793,1980,2053,1660,2632,2654,714,2179,3643
436,2584,2612,2869,1729,4614,1457,1169,1539,2894,476
437,1255,4866,3940,4029,1863,3151,1513,490,4680,135
438,3131,1635,4522,2932,1547,1063,1152,732,2587,2688
439,1141,1230,3933,2018,4579,2912,2899,2173,4893,837
440,3154,3739,2788,3944,1588,1319,3462,2454,863,3703
441,4809,1452,2361,2335,4312,893,1530,3705,4851,2905
442,1785,68,1764,2580,3285,3611,2956,4132,500,3452
443,1265,1102,2501,3582,405,4130,2772,3202,1540,4209
444,3311,2347,2744,2231,1962,4517,4493,1144,4756,1049
445,678,2439,4537,3614,3749,2034,695,2541,4330,3666
446,3465,805,2395,3317,3370,2279,3788,835,4127,4099
447,762,1386,2313,3343,293,2673,2277,3916,1000,4448
448,4404,185,2786,51,3610,3807,3611,2865,3070,3110
449,2695,4334,3617,4106,3076,3456,2605,4326,23,1760
450,3874,566,3017,585,2355,2413,4828,1760,4377,1846
451,200,3450,2751,4188,1887,663,1560,1991,2658,2780
452,2276,2588,191,934,731,1662,2237,3667,691,2779
453,719,3750,3580,2169,2487,3567,3586,3584,4752,1097
454,3539,2744,315,3046,1965,4766,4714,4131,4031,3792
455,4534,2938,1033,2242,716,3700,4217,664,4073,2525
456,2908,7,2432,3309,3811,2830,1301,3377,1988,3484
457,3034,3528,3755,881,2858,3454,838,2000,4842,530
458,2348,647,1324,1411,4835,3576,2310,2271,3024,4614
459,4379,3927,1344,3500,562,286,1474,3166,4235,3398
460,1610,2811,1585,2788,1818,1200,1788,2711,4255,2254
461,3765,4693,4016,3586,3294,3100,4098,405,2511,4594
462,1776,4851,2736,4713,221,4629,3766,826,1936,2878
463,2022,447,608,3994,1832,1312,957,2784,1441,4131
464,2569,1287,3726,2992,4863,3374,1770,1381,4238,2038
465,4163,184,2199,3413,3788,3832,4254,1156,3555,2372
