,1,2,3,4
95,1974,3709,524,1702
96,3368,2479,4040,1023
97,3187,2149,1544,3595
98,3182,4794,4208,2441
99,3176,1130,4267,3026
100,1425,1525,3547,2099
101,672,2710,4179,4746
102,3541,176,1958,2459
103,3200,4440,1738,1771
104,1324,1088,595,828
105,2371,1331,1557,388
106,847,532,712,2735
107,339,2563,904,4470
108,545,1344,4107,2124
109,1016,83,632,1984
110,2582,1820,1120,2399
111,4070,3260,1375,4433
112,3687,2030,4835,692
113,4760,3918,1912,2388
114,1803,38,2722,1406
115,3206,2042,4667,538
116,3740,4789,3354,3293
117,4718,1212,1973,657
118,3283,836,2896,3494
119,607,576,2288,642
120,2854,2951,2016,1108
121,1207,277,493,951
122,3254,719,2448,4724
123,1278,1364,2407,3537
124,954,2523,1880,4132
125,2082,4716,826,611
126,2346,4849,4323,409
127,3960,1968,4246,1898
128,4402,4345,2219,3853
129,1270,3536,1586,4320
130,4119,4254,1567,3657
131,2318,4116,4058,3511
132,1538,2025,2660,4790
133,4353,590,3560,1743
134,937,401,4527,837
135,1941,3879,3319,3674
136,2643,3725,3790,3232
137,1114,3164,3067,3698
138,980,2276,393,631
139,1524,2887,4766,186
140,2728,3060,1839,1123
141,2557,1726,2854,1045
142,4189,3840,2393,2932
143,3845,355,1268,1451
144,2612,2112,2496,303
145,1388,921,4718,4700
146,1863,694,3865,4389
147,3904,1956,1908,144
148,3378,1853,1707,3902
149,2063,2516,2698,4537
150,4381,3915,1991,4667
151,2661,2611,3537,1374
152,4148,4864,2460,1213
153,1355,4715,145,11
154,4286,3398,2363,1204
155,3333,1737,4520,1770
156,2944,2590,4214,2053
157,2364,357,3522,2337
158,4295,1106,3109,242
159,977,178,1040,595
160,675,3311,1764,3377
161,3672,4211,2634,3145
162,4704,3745,2696,4338
163,689,1248,771,1311
164,3774,3097,353,3806
165,2175,1007,4166,3066
166,4357,1107,3924,1646
167,1250,2734,2786,2398
168,65,3619,1299,4082
169,235,542,2616,3604
170,1276,2273,1478,2975
171,2899,606,3961,3354
172,13,783,4038,3851
173,2936,2174,412,3294
174,3413,3404,3766,4241
175,3745,4718,874,2587
176,1719,3827,2027,4875
177,1233,3187,4645,3166
178,4455,3295,2637,4254
179,4365,931,4057,4081
180,3237,2570,3468,2160
181,1887,4232,115,730
182,4212,4568,2902,1687
183,1209,3087,2623,3450
184,4464,1526,4324,231
185,168,1037,4608,3596
186,3174,4221,3707,3879
187,4879,3838,3948,3218
188,1769,3162,2602,2305
189,3926,4771,2274,2743
190,2892,3304,2986,31
191,926,3122,3653,4123
192,4333,3243,4291,604
193,4150,440,4616,1742
194,2232,413,2213,1904
195,3804,3101,3913,925
196,3240,2472,4670,720
197,2996,901,4306,2116
198,153,1234,2418,4300
199,2428,1720,952,2669
200,3642,1215,3775,3751
201,1662,168,3898,1343
202,3429,4067,1801,4687
203,1023,1358,4381,953
204,161,926,1599,1062
205,815,4240,1847,1735
206,1794,1026,4090,2003
207,2602,1008,4859,1577
208,4280,3629,2607,4243
209,700,1403,2817,783
210,938,235,3465,2904
211,3789,2370,961,1830
212,3932,478,1346,830
213,1846,3883,673,2486
214,3650,2089,3348,714
215,4722,287,2755,3534
216,2083,1763,453,3127
217,31,2458,2097,4762
218,558,1954,1920,2220
219,2047,2348,1488,2340
220,4762,4151,1899,3344
221,4761,4248,2338,2720
222,3847,3053,4068,980
223,3775,1885,383,2172
224,991,3080,4710,252
225,573,504,1703,473
226,642,1624,2870,224
227,3512,4697,554,2560
228,1179,3868,4531,3383
229,390,4758,684,1285
230,232,1418,156,2188
231,542,1257,2578,3811
232,2975,4183,1097,1838
233,4847,28,1152,3965
234,2544,780,674,3472
235,2422,3471,2220,1620
236,3328,3518,2182,2555
237,4294,3597,4308,3080
238,4866,2584,3316,2303
239,698,249,2889,3967
240,2336,1645,3517,312
241,3887,256,4525,1250
242,332,4409,4650,1994
243,885,4566,1645,3672
244,3198,989,514,2799
245,3706,1517,1514,2831
246,2510,1068,3459,2184
247,3246,2020,3456,1434
248,2317,1728,3330,1146
249,4555,1044,2037,406
250,3435,1638,566,1888
251,825,4313,43,2210
252,2376,2372,1291,3709
253,898,872,2094,2876
254,1280,2427,2377,1235
255,59,1292,4431,1421
256,2479,1081,848,4479
257,1377,2567,3282,553
258,3054,1695,1288,2438
259,4364,3115,2752,1319
260,1820,3108,631,3251
261,3358,4540,206,9
262,637,302,4011,4562
263,2952,2134,1403,4007
264,3518,4280,2441,194
265,1919,2616,3993,3379
266,3808,862,1639,480
267,3464,2948,213,4367
268,3296,3677,1384,4644
269,1801,4693,2594,1828
270,2092,4132,1200,3230
271,450,4878,41,110
272,376,1203,201,2621
273,2867,941,3699,1939
274,2802,2475,3891,1642
275,1558,3616,2976,3391
276,372,769,1311,1453
277,354,2541,113,2177
278,3969,727,4687,1924
279,924,4150,606,1324
280,370,740,2797,2518
281,4257,3999,3585,4073
282,4118,4011,4433,429
283,3651,2511,119,4871
284,4017,226,172,2660
285,3677,572,3218,749
286,1182,124,986,778
287,2389,2216,1804,995
288,897,2197,2887,1673
289,3098,774,1698,1933
290,96,3540,4005,3605
291,4043,552,776,1812
292,2678,4321,93,4502
293,1160,2130,1185,1680
294,212,3217,3936,1734
295,1815,4516,1569,2463
296,2173,4269,195,2933
297,2726,2985,256,2196
298,3325,2850,4207,4231
299,4576,3033,2538,38
300,3588,2277,996,4201
301,4141,2870,1415,665
302,2347,1760,3613,1973
303,1809,4493,4593,4480
304,3019,1336,4264,4174
305,2742,1062,4042,3509
306,3097,206,4336,2848
307,77,1325,701,1002
308,3511,3272,3203,2586
309,3135,1337,2968,1604
310,632,2269,2802,415
311,2677,2196,1461,4847
312,999,626,2978,818
313,1868,201,1977,3302
314,4601,999,948,1265
315,4388,4077,3165,2027
316,2374,3814,3433,100
317,4885,3036,379,4891
318,4285,1977,4599,4538
319,1210,636,3611,4466
320,2255,1200,94,1018
321,4591,2180,1753,3629
322,2967,2789,4396,4282
323,2253,2213,1232,1775
324,1144,2619,633,2652
325,1775,1453,4560,341
326,2301,4382,18,1246
327,364,2530,4798,934
328,1980,848,1874,3374
329,2431,1690,1233,4070
330,282,3330,604,469
331,1240,3512,3075,718
332,85,2264,4405,1197
333,1550,4687,4622,1943
334,3696,3409,3736,1227
335,4625,3079,2945,3841
336,2307,92,359,2596
337,4184,2721,61,3425
338,1129,3038,1237,4824
339,387,4291,1594,1372
340,4668,2844,482,874
341,3285,3882,1664,4564
342,3821,1694,2881,651
343,627,3762,1588,2766
344,616,3897,1328,4024
345,3971,1187,318,1298
346,81,946,807,1718
347,1838,1941,3189,498
348,4831,1132,810,2938
349,3881,315,732,4669
350,367,4395,2531,3717
351,3673,1155,2064,4611
352,3093,3823,3782,3307
353,2865,3271,679,2443
354,2568,3611,4094,4364
355,1111,3197,3817,4615
356,1430,3836,4641,1275
357,3589,715,1922,2573
358,156,2431,559,2662
359,1768,2248,3709,1597
360,2511,3839,2737,897
361,3302,4510,428,3974
362,526,982,4070,2033
363,752,3524,816,706
364,625,243,1550,1259
365,1399,4684,4588,4000
366,2720,2753,3818,1007
367,4287,2709,851,4326
368,4358,1656,3928,1252
369,4661,4871,4389,4837
370,1547,894,3776,4849
371,1266,32,3751,2762
372,1841,2740,3510,79
373,40,1778,4403,1552
374,552,1383,3988,2508
375,2489,4039,1814,4021
376,4583,3729,2362,2115
377,4296,2488,3290,1370
378,424,2183,3778,2873
379,1781,1493,1681,2205
380,943,579,2432,4794
381,2093,164,2638,1580
382,3984,2629,4506,2356
383,2393,803,4706,1151
384,4874,2232,2654,3224
385,4653,3778,3743,1261
386,4124,4330,2454,2059
387,425,4858,547,896
388,4490,88,8,1038
389,1187,1393,3748,4533
390,3736,62,1290,2746
391,4774,4332,2128,4498
392,3402,2651,1033,1279
393,1537,3481,248,4474
394,2035,2121,4124,4319
395,970,4046,1841,3027
396,1158,3300,3095,4436
397,1200,1252,3901,913
398,1069,3526,3196,1725
399,986,3894,1971,2707
400,1632,4216,1426,3186
401,1096,3378,2861,2468
402,244,3021,2189,4587
403,1937,4255,2074,2000
404,229,793,4423,3451
405,3447,408,4508,520
406,76,3181,1187,2988
407,4785,2032,870,3455
408,2354,646,4305,3474
409,963,994,225,4328
410,2437,153,3124,1289
411,1706,3933,3848,4606
412,1495,1681,3881,1953
413,4835,4428,2225,2497
414,27,3917,3167,189
415,2687,3593,2834,3740
416,1193,1994,2145,3749
417,1890,794,2733,1521
418,1557,611,2636,3571
419,3010,2260,743,3687
420,1614,3826,1127,287
421,1718,2157,2916,3637
422,4221,2538,4694,1385
423,3194,3341,733,1485
424,3942,4688,2438,1697
425,2874,4220,895,1039
426,360,4021,2210,2130
427,1223,1471,811,4419
428,2905,4610,3644,3183
429,2551,3614,4427,2686
430,1492,3803,1751,3719
431,2467,4007,4500,3753
432,2177,2252,4849,462
433,487,2449,4555,2257
434,2146,3370,2036,2661
435,1243,3423,3511,1109
436,2793,2642,3475,2856
437,3579,3316,2946,2944
438,2418,368,4495,3599
439,3108,3059,4658,1072
440,2931,3003,4260,793
441,2859,1571,3758,3821
442,4427,2928,900,3259
443,2584,2905,3741,1027
444,886,1214,1954,1365
445,734,76,349,1135
446,2276,4227,1867,3912
447,351,1520,456,3010
448,1931,3230,2484,2067
449,516,1988,3590,1299
450,1217,4181,3530,4323
451,2714,2884,4680,2843
452,2039,1006,626,1676
453,4682,2304,4233,3789
454,4009,1548,4816,2054
455,2205,955,2359,612
456,279,1917,4227,1923
457,1576,2000,3168,1800
458,3076,3520,2668,2335
459,1231,1535,3050,1570
460,2592,3545,1003,3395
461,2352,428,1006,2039
462,1695,4053,2695,3924
463,456,4024,4168,1862
464,1386,2952,2825,347
465,1401,3358,629,3794
466,2228,3556,855,1707
467,479,3227,2266,715
468,383,2698,2035,2324
469,3347,3040,2192,3996
470,4531,1264,9,3764
471,1417,2420,1267,3567
472,2649,351,613,4333
473,295,4590,2597,2896
474,1766,2033,1297,2071
475,639,3775,2399,664
476,309,3220,1885,569
477,2873,2650,1965,2381
478,3395,1929,98,2350
479,3406,993,2357,2962
480,1847,3246,680,3830
481,623,3903,683,1590
482,67,157,3862,1709
483,1588,1733,3073,3358
484,4782,54,601,939
485,3339,2730,3760,3432
486,2917,2582,1508,4886
487,726,2624,223,3469
488,1617,3954,264,1369
489,20,2016,2859,1075
490,4219,4027,63,2280
491,3102,2636,74,1630
492,3913,4095,4041,4645
493,2100,2649,4827,3926
494,4723,2610,502,245
495,538,2685,4435,4122
496,1084,241,1540,156
497,2285,415,4404,949
498,2907,3759,3058,4115
499,3738,3222,1926,1648
500,1784,3206,2527,2631
501,953,4665,4843,1814
502,70,2220,4192,2216
503,1618,2997,4149,1860
504,1378,2609,3355,1229
505,3530,916,3610,4143
506,719,3165,2385,4100
507,4421,4523,555,4334
508,3911,4628,2196,458
509,2149,459,2425,3541
510,1457,1955,2420,126
511,4448,42,2751,254
512,1329,2620,1351,4139
513,4278,129,921,4848
514,1110,454,2761,1556
515,3158,883,2481,2080
516,1782,653,4165,2597
517,2258,2742,3385,1057
518,3232,3463,3805,4283
519,3167,2545,3116,4440
520,1256,4251,4315,4728
521,4031,3886,3381,914
522,4230,3896,4299,2755
523,4759,450,1865,1533
524,2501,1327,4689,4218
525,3866,1379,4584,2320
526,2013,1629,1061,4330
527,18,246,231,2378
528,4719,4422,1029,940
529,4024,3194,253,3460
530,601,1868,1472,3772
531,1177,2551,3674,428
532,2684,1394,3893,4738
533,4606,3955,3396,3554
534,2949,1173,3906,441
535,4562,1589,1710,3591
536,4302,2814,1770,1052
537,1427,4873,3090,562
538,1232,738,3815,401
539,2029,4893,2141,3521
540,3846,4869,4800,2491
541,100,1125,2265,4098
542,2849,3685,90,869
543,289,4184,147,467
544,284,595,30,1591
545,1650,2925,1915,1483
546,4559,3037,1916,548
547,3833,2695,1053,2724
548,1674,4177,1812,1849
549,1828,1559,1946,3261
550,2442,144,2476,4228
551,525,1843,407,1017
552,728,960,3217,786
553,3548,3336,4575,4307
554,4161,890,140,1936
555,4304,771,1501,584
556,4833,57,1062,3610
557,3965,3015,3705,4854
558,3243,1716,2756,635
559,1092,1831,153,4372
560,2789,1175,2727,2951
561,3405,2786,1910,873
562,3884,838,3147,263
563,2189,2034,3630,2325
564,1580,1879,3839,1605
565,375,2623,1118,3418
566,3947,1731,4397,2970
567,4707,4764,1169,4216
568,2709,4768,2046,2859
569,2925,3924,4632,1081
570,266,1427,2339,3492
571,2259,731,749,2643
572,1569,3952,1249,3433
573,2356,1126,1768,4295
574,1380,508,1431,3775
575,1965,1787,4257,1242
576,4672,2514,4048,1127
577,3110,1342,3952,4591
578,3697,2667,4019,3102
579,2151,2430,1834,1585
580,3840,91,1827,466
581,4159,1667,100,350
582,3112,3173,4870,857
583,2878,3149,2980,2879
584,4432,2872,2118,973
585,4680,4746,3334,797
586,4678,300,3389,3588
587,3075,4034,558,2349
588,462,492,105,555
589,2250,3215,4571,3579
590,349,1700,2416,4196
591,1827,2645,2728,313
592,2928,907,3733,3654
593,44,4263,1684,2314
594,4853,1067,3799,3738
595,4553,1876,1579,1772
596,3236,2704,1313,1669
597,2976,1316,434,490
598,2216,591,367,2920
599,2497,4668,4286,4490
600,47,4400,4893,3090
601,2379,2349,499,3692
602,617,4316,3940,2624
603,2366,1206,376,3266
604,3529,3356,1360,2828
605,3127,2831,3446,4689
606,1735,3718,3629,6
607,568,2227,4262,3530
608,1493,4424,3803,4322
609,2869,37,930,3011
610,4621,477,2773,1326
611,3445,3758,3450,3793
612,939,3484,4201,2510
613,1599,2900,3971,2058
614,2635,353,599,3625
615,2350,3768,1136,772
616,3490,2409,1840,2590
617,1220,4149,2938,3150
618,460,4239,1204,643
619,1712,29,4842,3059
620,2439,1996,2957,236
621,4270,3362,386,1759
622,1191,761,4329,753
623,4530,4468,1689,2957
624,1374,4023,3328,1291
625,2837,3743,3795,2534
626,4234,4691,26,2520
627,1446,2714,3457,2602
628,2051,812,4543,2950
629,3022,437,2521,3896
630,1926,1115,3958,592
631,1973,2270,3305,4067
632,4770,4292,294,1145
633,3608,1669,276,645
634,3902,1908,1864,781
635,577,537,3112,3777
636,2460,547,4639,1827
637,3864,2548,1843,2921
638,817,628,440,3404
639,653,2520,1671,1861
640,4819,2978,3345,1176
641,3933,4474,2586,2639
642,1403,4569,3270,4586
643,1087,373,3899,3803
644,1959,2204,2853,1212
645,397,2808,2865,1540
646,1328,3172,4628,3566
647,3520,2123,2905,1041
648,904,4224,4869,2258
649,1050,2459,4823,4884
650,1750,3169,2457,803
651,3535,1255,1429,4382
652,4828,919,99,3681
653,3750,1417,3834,327
654,1946,560,4281,279
655,3366,2858,1619,3424
656,1335,1133,1621,2945
657,2381,3552,3443,1400
658,384,1224,4738,97
659,4798,816,1507,1563
660,2507,1271,3586,2332
661,909,4685,1026,422
662,3669,4306,4253,3508
663,4475,2026,2624,4675
664,1094,3333,2919,2373
665,4600,1341,1503,790
666,473,3073,2994,1636
667,50,1753,2276,968
668,820,4670,645,3045
669,4702,2298,3170,1359
670,1572,3063,2780,2353
671,3433,4782,3606,687
672,1819,3282,39,4508
673,3812,1230,4590,1211
674,237,2818,417,4186
675,966,3432,3391,275
676,4468,1184,1628,4277
677,783,3919,1505,1393
678,2827,4738,2270,527
679,4611,825,3276,3296
680,4582,3531,2305,691
681,4191,4725,246,1977
682,1000,4832,2164,3908
683,1526,4147,336,4111
684,2135,3384,4127,1501
685,267,1859,1758,3178
686,3162,650,351,3074
687,881,4722,4855,3871
688,2540,1479,2142,2386
689,2182,2768,1,964
690,4239,1577,2829,1776
691,1870,1780,3571,4485
692,3693,2115,3054,4828
693,3282,1489,1957,4383
694,4144,4325,1394,4826
695,3503,2771,2307,2198
696,2087,3637,2518,961
697,474,1579,3425,2140
698,1708,4839,4886,3689
699,1593,3622,4197,4541
700,4525,2190,1667,1916
701,2061,4792,1696,4074
702,636,1687,914,1817
703,242,3070,1976,3270
704,4870,1298,2878,464
705,1723,550,2289,2512
706,4671,809,4205,235
707,2725,4833,3806,4006
708,4338,551,3474,1215
709,4642,4166,1368,4482
710,1686,2871,3317,4114
711,1933,471,2487,695
712,806,868,4474,3095
713,110,3565,3874,3661
714,1983,3325,189,1571
715,2764,289,1638,3084
716,2846,3114,4486,1167
717,4202,346,1372,1445
718,864,808,4541,338
719,2857,71,2486,3388
720,1562,3942,2147,1187
721,802,3834,2414,4053
722,4478,792,3096,4542
723,1297,202,3937,4128
724,2384,4508,2790,4109
725,4713,2614,1462,2111
726,1003,2200,738,4142
727,1916,4809,1456,2692
728,4627,416,4334,118
729,1905,557,1231,982
730,3800,3508,4391,819
731,3088,352,710,1258
732,3383,3001,4545,2315
733,2158,4843,3359,3956
734,4288,2521,797,2021
735,1850,4176,2209,1609
736,3711,786,2087,4580
737,4351,2308,2110,3242
738,4580,1245,4595,2367
739,4306,3881,255,328
740,3507,4692,2841,1719
741,1892,4246,2462,956
742,4167,1927,4153,2525
743,4753,1964,66,4188
744,3047,2782,3374,1885
745,1277,983,2041,4179
746,329,2626,3197,810
747,485,90,1279,3334
748,1211,4545,3785,3903
749,4420,4293,4152,2446
750,1644,1739,1644,2898
751,559,1555,4414,4012
752,1299,2244,1580,4712
753,4639,1829,1711,1625
754,3048,2215,3683,3309
755,1544,232,234,3973
756,324,1890,3573,3682
757,3390,4193,2652,917
758,1515,4631,3838,1240
759,3656,147,3024,2816
760,296,3392,4774,324
761,1871,1745,1463,2916
762,25,3988,1700,63
763,772,1290,2610,348
764,1677,1797,4832,1313
765,721,4373,1206,2824
766,3806,3542,3693,1524
767,2028,3048,1735,4031
768,2159,4593,3376,87
769,2117,4062,1264,12
770,2246,1795,3357,2717
771,932,3855,2961,2277
772,3992,4145,1014,48
773,2465,1213,4866,2649
774,3068,3286,4654,3368
775,429,4491,3555,1853
776,3099,3949,4505,912
777,3342,1243,4347,2718
778,2758,3605,2333,182
779,4251,4600,50,378
780,540,1980,1333,3485
781,2538,1048,1088,1377
782,209,3799,903,2199
783,2771,4512,2542,4197
784,4384,2191,472,3720
785,2245,1285,1848,2171
786,48,1031,342,3415
787,4380,2093,4137,1175
788,2620,4889,2309,4528
789,3141,1349,4810,835
790,990,2895,4301,2470
791,1261,1830,4163,1559
792,602,4283,3918,2773
793,1646,3188,3117,2183
794,3239,2837,4643,2449
795,3417,858,767,2798
796,1903,4275,1476,782
797,3674,3599,3970,4674
798,1115,1304,488,1507
799,1464,2478,2966,3540
800,2958,799,471,3560
801,2403,4417,4021,2644
802,3247,4549,1402,1787
803,2084,199,2101,2792
804,3050,934,4203,3594
805,2262,366,1651,2795
806,4261,1637,422,3393
807,1866,472,1027,2413
808,4440,972,3139,4719
809,3839,2906,1938,3076
810,2656,3863,4747,4506
811,1281,4584,3700,2345
812,1108,3328,1845,222
813,4875,3337,3023,1287
814,4550,2834,2500,4296
815,3381,3133,3101,411
816,119,1073,3721,1520
817,2121,4040,455,2316
818,1079,275,2419,4038
819,4646,4743,918,1684
820,741,1718,3524,203
821,2755,839,2286,1869
822,3114,4390,1662,3938
823,3475,3539,373,2477
824,3912,2057,4348,4015
825,3107,3430,1262,1711
826,3041,1216,2216,4683
827,2915,4774,3251,3512
828,3290,857,4271,3367
829,1619,4559,2280,921
830,1864,2491,197,796
831,2676,367,728,1917
832,1810,2380,668,1558
833,1047,3895,4808,1664
834,600,3613,2139,2747
835,2829,1190,3076,806
836,4842,4271,1489,3774
837,1684,971,4031,5
838,3537,2225,4564,315
839,1301,4009,2800,4567
840,2240,403,1779,3356
841,4103,1354,311,4619
842,2206,272,1766,1526
843,1340,3862,1317,521
844,1078,1467,3122,4878
845,3730,3310,1155,2694
846,3633,4520,1535,1895
847,3337,2838,3014,3658
848,2024,4726,72,4272
849,2800,3296,1077,4321
850,504,2974,546,457
851,1477,1995,3404,4034
852,4846,4205,4426,3651
853,2018,2049,1305,3885
854,4033,3857,1055,3593
855,1532,69,358,1726
856,2920,3603,4704,3607
857,1612,2217,249,2600
858,529,2517,2641,2615
859,3142,1786,4824,546
860,1415,2481,4352,1944
861,2308,283,4046,3942
862,2512,1840,3134,1009
863,3555,705,2082,2479
864,3979,1017,3917,3905
865,4343,2461,2791,3086
866,2955,4819,2,4649
867,1546,20,226,2645
868,3440,831,972,3146
869,3061,905,1725,4078
870,4240,2940,775,4816
871,2385,3170,4462,1454
872,4241,3604,2758,3684
873,2903,1924,1252,807
874,2886,3912,1285,2104
875,2326,2355,3181,1611
876,4012,3830,646,3966
877,2267,4781,1041,309
878,770,2297,4250,2462
879,1660,4775,2580,3987
880,591,1915,271,2266
881,3746,2830,4160,50
882,4814,3564,4072,1519
883,395,2170,235,2748
884,3376,1891,3008,3479
885,3391,1050,1258,3202
886,2809,3106,1819,1717
887,2853,4717,3027,3018
888,365,480,4076,3029
889,2188,1019,3850,1353
890,3306,2562,4274,3002
891,720,1944,4476,4116
892,4369,1686,3622,1429
893,2319,1172,2842,1612
894,1960,4739,1086,1177
895,619,667,1409,4050
896,4640,4198,3194,1442
897,4510,1492,4014,3929
898,2607,3151,1652,2774
899,2929,3579,60,2422
900,4377,2163,4290,547
901,3676,4071,3207,4896
902,3583,2408,4483,3603
903,3006,995,2396,2495
904,3782,2654,3642,3177
905,1414,880,2658,1102
906,3103,3366,2721,2775
907,1763,4137,2331,1449
908,4015,389,335,2158
909,790,2977,1273,3382
910,2872,4686,3953,4393
911,3795,2189,4806,3083
912,2147,1950,1657,3122
913,2242,2597,371,1113
914,1052,1016,4241,4750
915,1821,708,1538,4371
916,2464,4630,4239,4751
917,1485,2367,4130,2236
918,1981,811,2517,3930
919,347,2483,3411,394
920,2655,4573,813,1951
921,1411,3444,4448,1753
922,2689,98,1521,436
923,3707,1195,2640,1493
924,4408,1142,3235,93
925,1667,3683,4647,1854
926,2616,1914,2052,3276
927,554,2578,3750,2268
928,669,4788,4358,2947
929,3807,695,2390,3357
930,2626,3184,4386,3950
931,822,2882,4683,3703
932,385,126,4829,3052
933,3980,2182,3172,1189
934,3710,1261,528,660
935,987,2419,4719,1232
936,4034,2068,2042,2175
937,688,2151,1369,4892
938,80,1320,1705,2952
939,4519,3373,4794,1560
940,509,1581,902,599
941,1633,2425,1265,1766
942,4134,4005,168,2905
943,4443,1437,4333,2553
944,4618,2287,1345,2461
945,4684,4064,2415,3531
946,2599,1880,1732,2458
947,2778,3342,3232,3517
948,1294,903,477,680
949,1433,2417,1797,3208
950,3501,1583,64,1220
951,3614,18,2989,1672
952,292,2736,1570,482
953,3733,2756,305,1886
954,240,4857,4307,2967
955,1065,1545,4831,965
956,1647,2140,2681,423
957,2128,87,106,1708
958,4509,4572,4028,3101
959,2127,4167,2085,4777
960,2591,681,2113,479
961,2961,2018,3978,4660
962,3538,1210,966,3464
963,4789,4472,3858,867
964,1132,3205,4629,4550
965,3916,1112,415,1085
966,3689,3157,2653,2623
967,927,1874,677,4301
968,3344,1642,4626,742
969,4255,2226,409,70
970,4864,3996,3311,4096
971,3148,2463,3339,1845
972,715,1454,4351,3140
973,1443,133,4017,3320
974,2960,2209,2397,3216
975,3324,2539,4538,4503
976,3895,1310,3520,907
977,248,962,1078,2394
978,2614,1065,3416,1740
979,3332,3884,1546,883
980,3085,1414,4662,317
981,775,2819,862,228
982,1555,2933,1762,4095
983,1579,1528,4349,3818
984,1636,4241,1353,3048
985,2238,2122,2874,1488
986,4572,1676,3053,3092
987,4284,4701,3583,2060
988,2978,3142,2449,582
989,539,520,4708,1961
990,3659,1225,2019,704
991,2951,1863,2227,4492
992,1241,1128,3943,2134
993,3652,3959,2075,2852
994,4407,2766,1822,3047
995,1640,3695,1939,3124
996,1542,4175,1838,2589
997,2160,1141,4464,2801
998,3362,1858,35,891
999,1840,597,4661,2460
1000,2587,1370,4732,302
1001,322,503,430,2201
1002,3354,3995,3820,3551
1003,2044,3433,1740,2877
1004,146,553,917,174
1005,1722,4492,4273,1055
1006,1895,4480,1558,1764
1007,251,1841,4896,1371
1008,959,1054,2952,3454
1009,14,3873,2743,4191
1010,2274,4479,1274,3044
1011,2219,4846,3267,3495
1012,2808,1511,4788,3834
1013,1969,2006,1023,325
1014,88,2387,1314,601
1015,2727,3798,2443,1754
1016,4305,1097,2166,155
1017,4844,1798,265,4796
1018,260,1442,2967,1981
1019,4245,4820,2174,3389
1020,2311,3360,2221,1035
1021,470,600,4536,2485
1022,394,1532,314,723
1023,43,4379,3526,496
1024,2834,635,4677,4767
1025,1258,364,1659,955
1026,4638,548,3821,1802
1027,572,4613,1850,2286
1028,1173,3698,1210,2789
1029,3400,2747,512,3854
1030,4162,4008,237,4780
1031,4035,2973,345,3323
1032,12,4335,815,2117
1033,126,1478,3559,666
1034,3896,393,536,518
1035,2239,3447,4847,2521
1036,2890,236,3540,4607
1037,4503,623,4660,4244
1038,2741,3290,4498,438
1039,4000,1878,1519,3412
1040,3308,697,2284,1105
1041,1825,3318,4211,3986
1042,1710,1355,4534,3648
1043,4720,4155,1582,225
1044,1162,4829,3666,4118
1045,900,2243,545,1795
1046,2765,897,2571,4234
1047,3564,3299,1408,4763
1048,3664,80,908,4622
1049,341,2351,731,2578
1050,557,4323,1948,4894
1051,4512,3707,2585,2180
1052,2570,184,2676,1455
1053,3787,1623,347,1595
