,1
222,2244
223,4180
224,778
225,945
226,2402
227,3960
228,2248
229,4196
230,3512
231,3700
232,2862
233,2266
234,1331
235,1055
236,3026
237,1890
238,2559
239,5
240,825
241,2849
242,1200
243,4806
244,4258
245,3321
246,1642
247,3200
248,3835
249,2942
250,1794
251,2769
252,2318
253,1107
254,2225
255,4561
256,2261
257,4147
258,883
259,2574
260,1341
261,3182
262,2883
263,1291
264,4257
265,1950
266,103
267,4194
268,1032
269,4038
270,2497
271,2284
272,4287
273,1990
274,1977
275,607
276,4381
277,1572
278,4654
279,1596
280,2534
281,1149
282,3911
283,3195
284,1933
285,4152
286,2371
287,1352
288,3355
289,727
290,2205
291,1736
292,129
293,1740
294,912
295,4494
296,180
297,2383
298,3413
299,2530
300,4209
301,3568
302,4873
303,4858
304,2960
305,177
306,1581
307,3356
308,3271
309,4760
310,2490
311,6
312,1333
313,551
314,2816
315,1282
316,2463
317,2735
318,2077
319,788
320,2002
321,4721
322,670
323,2904
324,933
325,2243
326,1646
327,2599
328,724
329,4770
330,4139
331,4458
332,2042
333,2991
334,374
335,3324
336,3396
337,3098
338,2549
339,1687
340,4309
341,4817
342,1958
343,3263
344,3090
345,1546
346,2766
347,3420
348,3091
349,2380
350,2593
351,3903
352,2817
353,4667
354,2154
355,3394
356,1924
357,144
358,1034
359,600
360,2642
361,2844
362,4736
363,4768
364,2829
365,3659
366,1773
367,962
368,995
369,1908
370,3563
371,1068
372,3905
373,1701
374,2168
375,3843
376,3778
377,1945
378,1779
379,3554
380,2682
381,224
382,769
383,4012
384,260
385,3326
386,692
387,3790
388,1302
389,2951
390,4755
391,2672
392,1993
393,52
394,2016
395,3606
396,4186
397,4565
398,4480
399,3873
400,3870
401,1691
402,4270
403,4155
404,361
405,1050
406,2102
407,4459
408,1244
409,1603
410,4488
411,2270
412,88
413,1739
414,2299
415,802
416,3056
417,4244
418,406
419,1568
420,1711
421,3318
422,719
423,432
424,425
425,388
426,199
427,631
428,3460
429,1951
430,4050
431,2996
432,777
433,1584
434,4173
435,4440
436,4345
437,273
438,130
439,2235
440,2916
441,2868
442,2110
443,1719
444,228
445,1216
446,3652
447,3750
448,4795
449,1138
450,3409
451,521
452,905
453,1772
454,1165
455,2289
456,622
457,3847
458,2979
459,850
460,2307
461,4084
462,122
463,701
464,2650
465,3032
466,4067
467,3587
468,4410
469,4386
470,4826
471,2048
472,3664
473,2107
474,397
475,2032
476,272
477,1375
478,3783
479,1464
480,4151
481,2745
482,3947
483,924
484,62
485,766
486,4212
487,953
488,1436
489,4868
490,1218
491,2709
492,4740
493,969
494,1686
495,3839
496,733
497,2454
498,1762
499,411
500,492
501,3021
502,578
503,187
504,4595
505,2983
506,4551
507,244
508,170
509,2089
510,2128
511,1637
512,818
513,1831
514,1592
515,3748
516,4414
517,1442
518,453
519,3075
520,2675
521,3972
522,1677
523,929
524,1258
525,2466
526,774
527,3602
528,4452
529,4727
530,1889
531,2999
532,1673
533,1514
534,4495
535,3477
536,2925
537,3537
538,4286
539,1846
540,1873
541,2702
542,2215
543,772
544,2913
545,2476
546,1196
547,4337
548,367
549,3006
550,1185
551,4634
552,4675
553,2037
554,558
555,1469
556,1009
557,1316
558,2028
559,2330
560,2242
561,2462
562,1066
563,3528
564,2308
565,3965
566,2588
567,4377
568,4105
569,4473
570,68
571,2594
572,2500
573,841
574,3012
575,1213
576,4203
577,3171
578,2940
579,2629
580,3343
581,2231
582,293
583,113
584,4789
585,3705
586,1368
587,1916
588,4195
589,4722
590,2639
591,4264
592,383
593,3445
594,2444
595,2064
596,2560
597,342
598,602
599,1393
600,3142
601,218
602,4679
603,4569
604,3654
605,868
606,742
607,3871
608,1366
609,583
610,2419
611,4861
612,2796
613,3276
614,599
615,3618
616,3590
617,119
618,2974
619,2439
620,1446
621,4773
622,36
623,4862
624,3366
625,4350
626,2072
627,299
628,3183
629,4522
630,4332
631,1614
632,3792
633,1645
634,4506
635,4261
636,2517
637,1709
638,2648
639,2823
640,1699
641,3948
642,1226
643,4837
644,64
645,1364
646,585
647,2389
648,357
649,2247
650,2600
651,466
652,3866
653,1348
654,1456
655,394
656,3779
657,2295
658,2771
659,1538
660,3935
661,4214
662,1367
663,2636
664,2801
665,1810
666,3044
667,4413
668,1383
669,1389
670,1420
671,4116
672,2732
673,4201
674,4311
675,1678
676,333
677,1625
678,938
679,2659
680,4728
681,2075
682,2586
683,1001
684,710
685,2142
686,3914
687,1799
688,836
689,1512
690,1827
691,486
692,263
693,4397
694,3577
695,3678
696,2872
697,1144
698,1502
699,2173
700,1419
701,214
702,4351
703,4044
704,2945
705,3774
706,3152
707,1110
708,4048
709,2915
710,1100
711,2045
712,4435
713,1669
714,2962
715,4251
716,2411
717,886
718,3141
719,4758
720,4353
721,4143
722,513
723,1175
724,996
725,2431
726,780
727,974
728,137
729,1818
730,49
731,934
732,2132
733,1409
734,4751
735,4338
736,4095
737,2459
738,3940
739,209
740,1865
741,1500
742,2232
743,3784
744,1306
745,2313
746,1845
747,1202
748,2790
749,4777
750,3811
751,1131
752,74
753,4883
754,3909
755,2499
756,2941
757,264
758,4666
759,4327
760,90
761,4382
762,746
763,1681
764,3474
765,573
766,4673
767,2565
768,97
769,3076
770,936
771,1961
772,4015
773,3292
774,2894
775,354
776,1558
777,1825
778,2526
779,1674
780,1127
781,3831
782,2863
783,4347
784,2359
785,547
786,4046
787,2603
788,3303
789,3007
790,4022
791,4538
792,975
793,2917
794,4025
795,699
796,835
797,2516
798,2448
799,2519
800,1856
801,1931
802,1821
803,2759
804,897
805,594
806,3201
807,563
808,2074
809,2494
810,1847
811,4836
812,4726
813,1161
814,28
815,3315
816,1888
817,4329
818,2632
819,3822
820,3229
821,1797
822,4135
823,3163
824,2446
825,4010
826,601
827,4280
828,3632
829,4572
830,3829
831,70
832,4358
833,1324
834,2161
835,3437
836,4132
837,2141
838,1284
839,1566
840,1236
841,1204
842,2480
843,4317
844,1004
845,4718
846,3570
847,4734
848,677
849,2453
850,443
851,1434
852,3353
853,1803
854,3392
855,3708
856,2345
857,546
858,1278
859,2492
860,2774
861,387
862,1679
863,2363
864,4462
865,332
866,1922
867,1811
868,4000
869,442
870,3742
871,138
872,1826
873,4747
874,2698
875,2228
876,2544
877,3684
878,1194
879,1023
880,4408
881,2855
882,1994
883,259
884,4759
885,958
886,3084
887,1215
888,148
889,4657
890,2203
891,1158
892,4316
893,200
894,1322
895,1605
896,4130
897,3533
898,1028
899,3582
900,3243
901,1471
902,139
903,1222
904,2857
905,2489
906,3536
907,2569
908,1304
909,2211
910,4315
911,968
912,1151
913,4433
914,153
915,92
916,1973
917,416
918,1468
919,1749
920,2188
921,415
922,4568
923,1857
924,4437
925,4620
926,101
927,4356
928,182
929,3544
930,2743
931,3296
932,4848
933,4785
934,1575
935,4031
936,1708
937,1751
938,1804
939,4235
940,4748
941,430
942,2473
943,1718
944,60
945,4638
946,1731
947,3270
948,1319
949,1015
950,3771
951,323
952,155
953,1716
954,2950
955,3424
956,3834
957,1298
958,423
959,4447
960,351
961,3945
962,786
963,3670
964,3265
965,229
966,2212
967,3803
968,2320
969,3082
970,1898
971,2558
972,1705
973,1374
974,2238
975,2957
976,1561
977,3266
978,4076
979,1299
980,1016
981,2321
982,2332
983,909
984,3309
985,950
986,1893
987,2570
988,3092
989,899
990,2213
991,2944
992,1372
993,4124
994,2019
995,1287
996,637
997,1760
998,1533
999,2267
1000,3673
1001,572
1002,4838
1003,3799
1004,282
1005,3617
1006,2921
1007,4650
1008,634
1009,2285
1010,2623
1011,3300
1012,567
1013,2088
1014,2971
1015,2692
1016,2895
1017,917
1018,2515
1019,3191
1020,347
1021,1901
1022,3729
1023,2135
1024,427
1025,3814
1026,1078
1027,2956
1028,853
1029,1355
1030,1551
1031,100
1032,3227
1033,4791
1034,2469
1035,1843
1036,1932
1037,3349
1038,3148
1039,3936
1040,587
1041,875
1042,1121
1043,2713
1044,1480
1045,1219
1046,1300
1047,3166
1048,3878
1049,811
1050,683
1051,1788
1052,232
1053,1553
1054,4895
1055,3722
1056,356
1057,4098
1058,1357
1059,1133
1060,4511
1061,3515
1062,2850
1063,2113
1064,830
1065,3298
1066,1340
1067,2397
1068,4168
1069,1610
1070,1166
1071,2379
1072,408
1073,3768
1074,336
1075,1263
1076,849
1077,2224
1078,2876
1079,3525
1080,4451
1081,4429
1082,230
1083,147
1084,4238
1085,2700
1086,2705
1087,4535
1088,3615
1089,4885
1090,3957
1091,3238
1092,4879
1093,3730
1094,1599
1095,1629
1096,2148
1097,1344
1098,2677
1099,872
1100,1601
1101,2103
1102,1590
1103,3983
1104,2656
1105,3164
1106,2204
1107,589
1108,1806
1109,2408
1110,3378
1111,1474
1112,3506
1113,3316
1114,4387
1115,4171
1116,3852
1117,3259
1118,2881
1119,3288
1120,1851
1121,96
1122,611
1123,937
1124,149
1125,3435
1126,1766
1127,4065
1128,2602
1129,3418
1130,1156
1131,4008
1132,3228
1133,2754
1134,3518
1135,3527
1136,81
1137,1084
1138,1607
1139,2681
1140,3415
1141,2179
1142,839
1143,145
1144,3067
1145,190
1146,767
1147,686
1148,233
1149,648
1150,1987
1151,4049
1152,4702
1153,3869
1154,4504
1155,3344
1156,1361
1157,784
1158,1334
1159,1058
1160,33
1161,1000
1162,1626
1163,4193
1164,4855
1165,3224
1166,1182
1167,4470
1168,1335
1169,1767
1170,755
1171,4694
1172,4894
1173,3094
1174,1113
1175,3002
1176,2207
1177,3927
1178,3867
1179,801
1180,3938
1181,3516
1182,4658
1183,2193
1184,4298
1185,721
1186,2564
1187,3884
1188,2176
1189,444
1190,3557
1191,1991
1192,42
1193,399
1194,4263
1195,4335
1196,3274
1197,2306
1198,2927
1199,4896
1200,3120
1201,3974
1202,1076
1203,2384
1204,1406
1205,1983
1206,194
1207,3915
1208,2937
1209,1670
1210,1524
1211,1685
1212,4390
1213,4681
1214,2550
1215,1980
1216,485
1217,2171
1218,2630
1219,3174
1220,2924
1221,2338
1222,2364
1223,1861
1224,3711
1225,796
1226,4093
1227,4349
1228,1198
1229,3440
1230,3031
1231,3941
1232,4854
1233,3283
1234,1600
1235,3000
1236,2686
1237,608
1238,2065
1239,2610
1240,2831
1241,3599
1242,4803
1243,1267
1244,3710
1245,752
1246,2414
1247,389
1248,3996
1249,2189
1250,2826
1251,4328
1252,3514
1253,3610
1254,86
1255,1008
1256,1528
1257,1429
1258,3989
1259,2655
1260,2555
1261,4255
1262,2676
1263,3245
1264,468
1265,2352
1266,663
1267,1384
1268,2418
1269,3456
1270,3138
1271,3567
1272,3845
1273,80
1274,3584
1275,539
1276,1604
1277,591
1278,3979
1279,4749
1280,1885
1281,2503
1282,1944
1283,15
1284,3022
1285,3219
1286,2870
1287,3260
1288,4752
1289,2252
1290,2350
1291,2461
1292,1907
1293,2715
1294,3134
1295,4581
1296,2547
1297,3232
1298,104
1299,1240
1300,2117
1301,2245
1302,3892
1303,3485
1304,3813
1305,1536
1306,4577
1307,1351
1308,1844
1309,3751
1310,3327
1311,2985
1312,3607
1313,864
1314,1075
1315,4656
1316,3966
1317,919
1318,3900
1319,3922
1320,2156
1321,994
1322,496
1323,4603
1324,1099
1325,2326
1326,620
1327,4542
1328,3328
1329,3865
1330,3233
1331,927
1332,2310
1333,579
1334,2226
1335,961
1336,3907
1337,1470
1338,3849
1339,3307
1340,2506
1341,4061
1342,1775
1343,372
1344,3472
1345,4396
1346,4199
1347,1142
1348,4648
1349,2373
1350,669
1351,1876
1352,2658
1353,2031
1354,1790
1355,734
1356,3694
1357,3158
1358,3199
1359,1855
1360,295
1361,2314
1362,2746
1363,1689
1364,4774
1365,4531
1366,952
1367,3125
1368,20
1369,2468
1370,1349
1371,2988
1372,392
1373,3101
1374,3655
1375,3225
1376,943
1377,4731
1378,508
1379,1326
1380,1377
1381,499
1382,4111
1383,4591
1384,3268
1385,461
1386,4154
1387,1059
1388,2069
1389,2581
1390,3050
1391,1286
1392,1616
1393,4612
1394,4832
1395,454
1396,4009
1397,856
1398,847
1399,1565
1400,1853
1401,1431
1402,2372
1403,3390
1404,3106
1405,3380
1406,1209
1407,1628
1408,750
1409,3019
1410,1937
1411,3766
1412,1903
1413,3320
1414,4816
1415,843
1416,310
1417,4426
1418,1321
1419,1505
1420,3842
1421,1989
1422,586
1423,526
1424,1181
1425,2385
1426,2356
1427,2912
1428,3519
1429,349
1430,4288
1431,3221
1432,3532
1433,2540
1434,2210
1435,4822
1436,3987
1437,1819
1438,2096
1439,2460
1440,1458
1441,1623
1442,313
1443,1043
1444,4053
1445,27
1446,4598
1447,44
1448,1437
1449,4632
1450,711
1451,2762
1452,2216
1453,2004
1454,4846
1455,201
1456,1744
1457,4624
1458,3668
1459,3856
1460,3333
1461,1619
1462,32
1463,1692
1464,3185
1465,3306
1466,921
1467,2695
1468,2612
1469,4088
1470,4761
1471,4497
1472,4334
1473,3759
1474,4045
1475,4810
1476,507
1477,188
1478,3239
1479,1177
1480,3119
1481,4274
1482,2291
1483,3011
1484,245
1485,2053
1486,993
1487,2254
1488,2504
1489,2458
1490,1132
1491,1606
1492,2521
1493,623
1494,2449
1495,38
1496,1255
1497,2262
1498,1253
1499,2973
1500,1379
1501,1998
1502,4017
1503,3372
1504,4028
1505,3743
1506,987
1507,570
1508,4827
1509,4642
1510,1852
1511,2893
1512,789
1513,618
1514,1703
1515,2585
1516,2127
1517,2024
1518,840
1519,1530
1520,1979
1521,1621
1522,181
1523,1874
1524,2954
1525,4112
1526,1114
1527,3920
1528,1183
1529,315
1530,1155
1531,1430
1532,870
1533,2671
1534,4406
1535,1388
1536,3693
1537,2631
1538,378
1539,305
1540,2377
1541,2785
1542,3881
1543,4456
1544,2780
1545,4614
1546,1486
1547,650
1548,3747
1549,1257
1550,2851
1551,3197
1552,4479
1553,1817
1554,715
1555,4086
1556,4126
1557,1220
1558,3531
1559,4819
1560,3820
1561,2191
1562,4518
1563,276
1564,331
1565,3405
1566,2433
1567,4639
1568,1477
1569,4109
1570,1274
1571,4519
1572,11
1573,339
1574,1491
1575,4379
1576,2958
1577,4541
1578,2054
1579,4593
1580,2099
1581,1178
1582,4224
1583,381
1584,4399
1585,3663
1586,393
1587,1597
1588,4085
1589,1189
1590,3414
1591,4360
1592,1496
1593,2187
1594,450
1595,4623
1596,3581
1597,2757
1598,353
1599,3037
1600,1570
1601,78
1602,662
1603,4348
1604,3559
1605,2280
1606,2836
1607,2095
1608,3746
1609,4043
1610,922
1611,1307
1612,3556
1613,1380
1614,4609
1615,2070
1616,3279
1617,557
1618,4840
1619,4465
1620,2195
1621,4122
1622,940
1623,4292
1624,3132
1625,291
1626,4091
1627,3817
1628,4066
1629,2873
1630,1044
1631,3335
1632,4821
1633,4683
1634,2719
1635,4314
1636,3504
1637,4589
1638,4036
1639,1382
1640,1147
1641,3942
1642,1309
1643,3961
1644,1925
1645,1771
1646,1730
1647,4596
1648,2115
1649,4409
1650,277
1651,2246
1652,4313
1653,4431
1654,29
1655,4499
1656,2098
1657,1648
1658,237
1659,2806
1660,3387
1661,281
1662,2947
1663,1125
1664,4402
1665,1655
1666,3112
1667,221
1668,716
1669,3724
1670,3713
1671,833
1672,3912
1673,14
1674,1981
1675,1484
1676,3715
1677,3173
1678,1854
1679,120
1680,4688
1681,1360
1682,4887
1683,2315
1684,4543
1685,885
1686,360
1687,3172
1688,1801
1689,1710
1690,998
1691,3479
1692,4179
1693,3206
1694,4295
1695,1550
1696,2311
1697,3421
1698,2646
1699,2302
1700,1062
1701,3190
1702,3967
1703,3161
1704,312
1705,2348
1706,490
1707,4801
1708,1089
1709,2219
1710,854
1711,3286
1712,1037
1713,794
1714,3800
1715,4527
1716,1707
1717,503
1718,4324
1719,3593
1720,338
1721,4732
1722,3943
1723,2524
1724,2486
1725,3357
1726,1250
1727,529
1728,4646
1729,4496
1730,477
1731,2035
1732,376
1733,2770
1734,2666
1735,66
1736,678
1737,4389
1738,3375
1739,4092
1740,4735
1741,4283
1742,3883
1743,1651
1744,2172
1745,4890
1746,3016
1747,986
1748,682
1749,3081
1750,1045
1751,4570
1752,3049
1753,4220
1754,4444
1755,63
1756,2784
1757,3048
1758,2932
1759,3649
1760,1134
1761,955
1762,3330
1763,1325
1764,3860
1765,3732
1766,4423
1767,1041
1768,4766
1769,1128
1770,2412
1771,4142
1772,363
1773,1694
1774,982
1775,3496
1776,646
1777,2294
1778,4525
1779,2930
1780,1091
1781,3575
1782,911
1783,2536
1784,89
1785,3151
1786,162
1787,1510
1788,1684
1789,647
1790,1864
1791,1
1792,1517
1793,385
1794,3235
1795,2208
1796,2387
1797,4432
1798,2861
1799,2723
1800,1120
1801,3872
1802,2890
1803,3558
1804,3180
1805,4054
1806,3889
1807,46
1808,4260
1809,2277
1810,1838
1811,4346
1812,1650
1813,460
1814,2086
1815,1632
1816,4354
1817,4467
1818,3643
1819,343
1820,3159
1821,4733
1822,1554
1823,4703
1824,3073
1825,3066
1826,541
1827,2896
1828,1848
1829,2721
1830,4325
1831,2281
1832,3809
1833,731
1834,4228
1835,4232
1836,1148
1837,4508
1838,2822
1839,1281
1840,3560
1841,4798
1842,373
1843,3522
1844,2175
1845,3753
1846,3130
1847,595
1848,1143
1849,1014
1850,2268
1851,402
1852,524
1853,4882
1854,4825
1855,2582
1856,4834
1857,2847
1858,4029
1859,1909
1860,2918
1861,1188
1862,3370
1863,2180
1864,553
1865,659
1866,2821
1867,4700
1868,4455
1869,1704
1870,2487
1871,1070
1872,3354
1873,3210
1874,1970
1875,3637
1876,1738
1877,1953
1878,2275
1879,1737
1880,3998
1881,2100
1882,2455
1883,4268
1884,79
1885,131
1886,4056
1887,117
1888,855
1889,4870
1890,4637
1891,306
1892,3712
1893,4756
1894,1040
1895,4107
1896,2365
1897,362
1898,4253
1899,4023
1900,4229
1901,3247
1902,2036
1903,3184
1904,4208
1905,2969
1906,2417
1907,916
1908,4272
1909,125
1910,1214
1911,511
1912,2234
1913,1416
1914,4002
1915,3291
1916,4339
1917,536
1918,3891
1919,1262
1920,1727
1921,3787
1922,2693
1923,4166
1924,2535
1925,4250
1926,891
1927,3795
1928,4635
1929,2093
1930,1743
1931,2357
1932,4007
1933,1776
1934,55
1935,3937
1936,3819
1937,4019
1938,3955
1939,3086
1940,562
1941,3886
1942,2598
1943,2794
1944,520
1945,3284
1946,1723
1947,241
1948,2799
1949,2667
1950,1002
1951,1900
1952,1077
1953,2528
1954,2435
1955,4699
1956,4011
1957,1026
1958,4146
1959,1591
1960,197
1961,2003
1962,1712
1963,4787
1964,4301
1965,1435
1966,1798
1967,3653
1968,3403
1969,566
1970,219
1971,1850
1972,1119
1973,4684
1974,3674
1975,17
1976,223
1977,4141
1978,2464
1979,3775
1980,3341
1981,2143
1982,626
1983,1404
1984,3433
1985,1005
1986,824
1987,4340
1988,1476
1989,2237
1990,640
1991,874
1992,4724
1993,2633
1994,2030
1995,498
1996,2953
1997,3133
1998,2152
1999,4707
2000,1417
2001,106
2002,2404
2003,525
2004,660
2005,3978
2006,2206
2007,4218
2008,4532
2009,807
2010,487
2011,3039
2012,3846
2013,4784
2014,3706
2015,3588
2016,815
2017,2456
2018,193
2019,3971
2020,4594
2021,4312
2022,239
2023,3360
2024,4599
2025,1160
2026,2871
2027,4468
2028,3383
2029,2472
2030,655
2031,2995
2032,1460
2033,887
2034,4586
2035,4864
2036,739
2037,2867
2038,2049
2039,1106
2040,2808
2041,2437
2042,3976
2043,4024
2044,4421
2045,1463
2046,3411
2047,3851
2048,2297
2049,203
2050,4556
2051,404
2052,4026
2053,3350
2054,3118
2055,3714
2056,3099
2057,4442
2058,2882
2059,4884
2060,1275
2061,2229
2062,4187
2063,1757
2064,4119
2065,3734
2066,1638
2067,3269
2068,4553
2069,2611
2070,4564
2071,2994
2072,246
2073,614
2074,2181
2075,2694
2076,2177
2077,3630
2078,3325
2079,776
2080,1525
2081,4080
2082,3489
2083,4320
2084,3810
2085,4181
2086,2758
2087,2984
2088,1918
2089,2349
2090,3546
2091,1443
2092,4696
2093,1769
2094,4513
2095,1598
2096,4246
2097,3294
2098,543
2099,2395
2100,512
2101,4239
2102,1297
2103,364
2104,2793
2105,3781
2106,2170
2107,4178
2108,2164
2109,4471
2110,3754
2111,1104
2112,1969
2113,2329
2114,3984
2115,296
2116,2923
2117,1392
2118,2068
2119,3704
2120,2278
2121,420
2122,4183
2123,4004
2124,2911
2125,2496
2126,4342
2127,810
2128,4145
2129,3452
2130,4607
2131,1965
2132,2511
2133,2078
2134,2011
2135,1975
2136,1039
2137,59
2138,4550
2139,3827
2140,2986
2141,706
2142,535
2143,4526
2144,2276
2145,720
2146,1412
2147,4074
2148,2690
2149,651
2150,3027
2151,4807
2152,93
2153,581
2154,3102
2155,3175
2156,1485
2157,2341
2158,822
2159,2331
2160,2943
2161,3802
2162,1863
2163,2616
2164,2638
2165,3402
2166,1814
2167,3786
2168,3126
2169,3968
2170,3361
2171,846
2172,575
2173,549
2174,596
2175,4622
2176,4138
2177,1276
2178,2501
2179,4115
2180,2674
2181,2963
2182,40
2183,1369
2184,661
2185,4102
2186,2597
2187,1735
2188,800
2189,3735
2190,1902
2191,204
2192,3624
2193,3077
2194,1088
2195,3975
2196,2298
2197,1880
2198,2214
2199,4058
2200,3319
2201,1083
2202,1956
2203,2027
2204,947
2205,2323
2206,597
2207,421
2208,4318
2209,1622
2210,1747
2211,4446
2212,2342
2213,4090
2214,3189
2215,4131
2216,2122
2217,3088
2218,779
2219,4487
2220,2145
2221,828
2222,2596
2223,2440
2224,726
2225,2615
2226,440
2227,1157
2228,3322
2229,2529
2230,2837
2231,4705
2232,1201
2233,680
2234,3899
2235,3864
2236,930
2237,4767
2238,2584
2239,2673
2240,401
2241,2044
2242,4221
2243,4521
2244,3272
2245,4472
2246,3426
2247,433
2248,1466
2249,2753
2250,2968
2251,118
2252,2543
2253,1656
2254,2134
2255,1867
2256,598
2257,2718
2258,1400
2259,2551
2260,4792
2261,1781
2262,1808
2263,901
2264,366
2265,3342
2266,4400
2267,2250
2268,3895
2269,4712
2270,1713
2271,939
2272,2679
2273,3495
2274,1315
2275,688
2276,612
2277,1337
2278,2620
2279,4730
2280,3365
2281,3644
2282,1791
2283,1552
2284,3478
2285,3103
2286,2251
2287,3992
2288,4434
2289,3040
2290,1473
2291,2008
2292,1778
2293,4835
2294,1124
2295,1559
2296,2683
2297,1768
2298,4417
2299,542
2300,1313
2301,418
2302,2405
2303,1402
2304,352
2305,820
2306,1770
2307,2651
2308,3853
2309,1672
2310,4057
2311,1126
2312,3874
2313,3824
2314,3741
2315,845
2316,862
2317,3358
2318,3168
2319,2875
2320,3071
2321,745
2322,3339
2323,973
2324,2353
2325,3389
2326,2592
2327,1444
2328,227
2329,4436
2330,895
2331,4567
2332,795
2333,4548
2334,1130
2335,2304
2336,382
2337,893
2338,1545
2339,1829
2340,2742
2341,3348
2342,3863
2343,1217
2344,1049
2345,997
2346,1920
2347,1296
2348,2050
2349,451
2350,4326
2351,2361
2352,4134
2353,2513
2354,3894
2355,4037
2356,639
2357,3994
2358,4723
2359,3154
2360,1639
2361,2992
2362,4252
2363,4530
2364,195
2365,2885
2366,4068
2367,3888
2368,4242
2369,3078
2370,619
2371,2662
2372,1732
2373,2818
2374,3709
2375,1895
2376,2660
2377,1976
2378,2401
2379,2749
2380,3231
2381,4662
2382,3931
2383,4672
2384,3762
2385,3671
2386,234
2387,1915
2388,1997
2389,4652
2390,3030
2391,3417
2392,2628
2393,3913
2394,2961
2395,269
2396,4014
2397,1700
2398,1734
2399,1613
2400,2748
2401,785
2402,4880
2403,545
2404,216
2405,1423
2406,738
2407,3623
2408,4738
2409,1985
2410,307
2411,3093
2412,426
2413,3470
2414,2970
2415,2627
2416,1892
2417,4361
2418,2198
2419,4710
2420,2835
2421,2846
2422,4503
2423,4584
2424,1376
2425,167
2426,3695
2427,3312
2428,708
2429,99
2430,1520
2431,4113
2432,758
2433,4078
2434,4449
2435,3758
2436,1171
2437,3718
2438,3963
2439,4533
2440,240
2441,2491
2442,158
2443,3483
2444,3
2445,2495
2446,4600
2447,906
2448,2192
