,1,2,3,4
206,2421,4713,2843,3049
207,2718,192,2886,3761
208,2906,2394,161,1424
209,624,944,3388,1350
210,579,1564,3716,977
211,2104,1466,2228,1058
212,2885,224,3878,1251
213,1428,3389,3518,1920
214,3147,2915,1100,1414
215,3959,1241,4594,1561
216,4679,2800,2799,3175
217,1274,3031,2622,646
218,2708,1925,1226,757
219,2331,1353,1695,963
220,3180,1080,3447,3782
221,3869,1455,3403,2936
222,3879,4552,4625,765
223,1967,1527,867,4814
224,4727,3907,4222,4577
225,911,3693,261,3225
226,2562,4015,2872,3675
227,1788,4309,4733,3991
228,596,2255,4471,1214
229,2167,4406,912,1662
230,3802,3228,4204,1320
231,737,3051,2693,4803
232,3191,1850,4454,1158
233,3066,4122,103,1705
234,2630,3864,2148,4209
235,2561,3092,4234,3940
236,3640,3572,705,771
237,2457,1397,3675,591
238,301,4711,2489,2541
239,4776,309,688,838
240,1758,753,3904,3504
241,1053,627,1883,2702
242,1458,647,1133,1441
243,2994,1134,1002,3802
244,3245,2641,4170,1044
245,1540,1105,1438,596
246,3720,2840,1132,106
247,4502,3817,4546,976
248,2419,4281,4384,2309
249,3106,4476,4768,4110
250,3686,4174,2395,2641
251,3327,1704,4695,1843
252,708,3550,462,2552
253,2062,4539,4846,4592
254,2977,3598,956,117
255,1714,2444,1060,2471
256,1138,4252,4879,3931
257,2992,4624,2226,4733
258,1755,1650,660,2903
259,2390,2285,2251,1900
260,2124,3103,3481,3240
261,3636,4080,4550,4183
262,1183,1714,1294,2968
263,4465,3610,2378,3971
264,4252,516,3602,2072
265,2299,356,1460,389
266,2181,489,4027,2004
267,2227,2331,2264,2914
268,2108,3842,192,1315
269,2767,3221,3554,586
270,263,859,944,1349
271,1834,2902,1199,1179
272,531,4052,1604,1233
273,2161,2503,2303,2875
274,3732,4212,1424,2588
275,3218,2229,4321,1173
276,4327,2008,1052,3758
277,192,4380,2588,3000
278,2191,1359,3252,3951
279,1832,2909,254,2046
280,807,1208,1359,2127
281,3193,2878,176,3187
282,2990,2851,2444,4842
283,1564,787,3691,4772
284,1155,1005,1056,3380
285,1944,3442,1776,4781
286,2691,4234,596,3067
287,746,4272,129,1190
288,2153,1911,4624,3546
289,1856,3753,3532,3172
290,891,4611,4303,4306
291,3468,1789,287,308
292,803,2375,602,4349
293,4114,2153,2788,4736
294,1561,3363,1330,1691
295,4137,3703,1326,1435
296,757,558,4407,1686
297,105,3100,1234,4558
298,4469,2296,53,4579
299,4797,4517,2523,2330
300,4204,493,4188,4890
301,2810,2203,2731,1489
302,985,3981,4012,1573
303,1360,2328,1235,4448
304,2443,4073,4789,4515
305,3894,1083,2516,130
306,4248,3175,744,728
307,2889,2849,4265,4166
308,1749,3657,3161,4071
309,366,4123,718,3650
310,3623,506,1190,2609
311,1997,1428,1525,1100
312,1970,1854,4784,1535
313,4040,3488,1785,2924
314,635,703,299,1617
315,1204,1171,3662,4600
316,3028,3368,2143,261
317,3104,1933,2620,543
318,3025,1147,2554,4708
319,2138,117,4182,3151
320,1876,2691,1984,3968
321,4688,3030,3762,1914
322,4815,1534,4148,4831
323,3014,2467,1411,4603
324,1628,1043,3566,3907
325,2722,4741,3049,2550
326,223,4020,1421,575
327,3536,3004,3681,4162
328,4373,1047,3361,138
329,4748,3666,2439,1208
330,1616,3807,2072,2871
331,1152,1698,56,34
332,2038,4349,2346,3219
333,1889,464,1057,3994
334,3599,1651,116,4893
335,4655,1100,3708,4084
336,1100,3852,1999,4646
337,0,977,4803,3663
338,3043,2074,1248,233
339,401,4194,4659,2832
340,2780,1160,4420,4210
341,743,4225,2191,310
342,1005,361,4440,2538
343,3415,4287,3421,3337
344,3986,1076,3275,2020
345,756,3782,1663,39
346,4701,4029,200,1330
347,809,341,2431,2169
348,4065,2798,1925,1272
349,1826,1108,3351,1094
350,488,562,1597,273
351,3119,1869,494,4710
352,3350,1538,4888,470
353,1707,2573,933,132
354,4500,1652,3266,1844
355,1394,1930,1886,67
356,3116,845,278,2214
357,863,4100,194,3873
358,1197,2050,622,795
359,2157,4707,1085,2439
360,1303,2224,3136,1325
361,740,1836,983,2329
362,2252,3396,444,4788
363,2647,4519,1856,2202
364,3578,1070,3302,259
365,3679,1157,2299,4620
366,4429,4551,1818,3215
367,3596,1319,681,1245
368,62,4505,384,2942
369,530,581,682,255
370,3323,2288,3485,2625
371,207,1754,3509,3888
372,1664,2473,2356,3355
373,981,3014,46,621
374,136,1566,2543,1598
375,3823,332,1587,424
376,3682,4526,1418,1243
377,951,2069,3077,3301
378,4841,2529,3163,17
379,1305,3020,242,221
380,4626,2795,4752,4247
381,2007,2211,1704,2522
382,1128,296,1271,1701
383,4586,311,296,2370
384,851,3757,1524,2018
385,2671,4439,3045,184
386,444,1747,1590,420
387,4549,630,2123,1955
388,233,111,3538,387
389,1196,3066,3856,3381
390,1622,3052,4445,4427
391,3793,1443,3378,3328
392,3722,3548,3473,2780
393,1643,917,642,2697
394,544,372,2492,3319
395,1574,3428,45,2835
396,4772,574,2855,3623
397,2223,2438,1917,2122
398,1799,1279,2241,1095
399,3805,1838,4607,2889
400,906,1921,1697,3614
401,2522,1557,4591,1270
402,3170,2035,4867,2263
403,4758,2246,945,4163
404,15,4370,2427,4618
405,3813,2347,150,55
406,2241,677,4401,3937
407,4597,385,2218,2206
408,32,3505,1340,1060
409,3542,1578,163,107
410,907,3395,290,3482
411,3885,756,789,633
412,1874,4078,4633,2125
413,203,3411,1049,3322
414,2595,1697,4812,1945
415,2112,376,86,3158
416,2031,1767,544,986
417,2395,3731,4243,1096
418,784,3986,962,1494
419,72,2722,2121,3838
420,57,3916,182,638
421,2852,1610,762,4260
422,2179,3182,4009,1182
423,428,1280,3930,1142
424,4624,2719,4438,1049
425,857,2192,1144,4809
426,2402,217,118,1700
427,4168,2799,2725,4511
428,1692,1510,1600,1206
429,2619,229,3832,2454
430,870,3425,70,3258
431,2670,4191,4198,4403
432,3860,745,3678,2276
433,1705,2779,4522,2663
434,1042,3453,2777,1328
435,650,4035,3992,4716
436,3832,166,3831,1012
437,3743,1582,865,99
438,1154,938,3665,950
439,736,4844,1205,2421
440,2192,2443,2135,889
441,2248,239,2901,4126
442,280,2396,3989,2392
443,2816,3067,3973,3557
444,2590,3005,2175,672
445,135,3667,2311,2129
446,4128,2120,4740,1746
447,3125,359,2114,1831
448,2454,820,3085,1606
449,1465,1297,2411,2043
450,4151,322,4549,306
451,565,1202,1247,4862
452,3404,4366,4330,282
453,2199,4120,4119,3701
454,1884,2989,4143,731
455,3301,455,1373,3876
456,832,2011,3534,2229
457,611,4487,0,2342
458,1431,3146,423,516
459,4812,3824,1295,1436
460,3262,2087,774,1380
461,889,2622,1423,1139
462,3008,3483,2757,2765
463,1624,1774,4175,2022
464,214,4033,1972,4065
465,254,3720,4864,4047
466,3140,4865,4144,1078
467,201,3846,1224,3135
468,182,1177,2917,3408
469,4038,473,950,358
470,3000,3223,4472,3263
471,4869,3580,910,514
472,865,4881,830,1222
473,1264,1382,3543,1681
474,3128,2796,2739,1133
475,300,1971,1075,3399
476,3972,3910,3408,4014
477,1602,3369,4455,3348
478,4824,404,1760,3171
479,2922,2280,2793,377
480,1746,1165,1134,3331
481,1603,279,4269,716
482,478,1366,196,4239
483,3937,1503,2127,1338
484,789,2659,67,1513
485,299,2759,1536,3816
486,4861,2178,4231,3130
487,3576,2452,614,1969
488,2904,3478,553,2891
489,3834,1122,1815,4735
490,1774,4361,6,1360
491,1317,1372,736,1473
492,2184,1038,2816,2331
493,2971,672,2234,1346
494,1951,577,1502,4377
495,3294,4430,3331,4417
496,878,2811,3454,2031
497,739,1835,1241,4077
498,4387,750,819,600
499,2021,137,1820,1419
500,3949,1426,470,3493
501,4050,802,2038,2227
502,97,1600,3784,1715
503,4463,1909,1395,4373
504,185,3472,2963,2343
505,1995,2448,4091,3019
506,2225,4142,3209,3983
507,4104,2242,1388,385
508,4115,867,653,1266
509,3523,4196,4338,2758
510,2492,483,3151,4357
511,1512,3534,1343,483
512,3660,2342,1581,754
513,1098,4791,3060,3257
514,2842,2136,700,1174
515,972,1497,3402,653
516,1498,1738,1282,1678
517,666,3041,2452,4459
518,1451,3544,4856,1990
519,2919,3680,3779,4461
520,1814,1949,3826,1779
521,2611,2631,4285,2674
522,1229,4308,4377,2599
523,3715,564,343,109
524,4262,1040,1506,1016
525,1955,3346,2738,3894
526,2026,4570,4394,3704
527,2114,691,365,2636
528,4859,732,696,4131
529,38,4553,2973,2565
530,3716,2790,1229,3916
531,3027,1849,382,1870
532,4363,3125,340,1586
533,4334,4063,3523,876
534,1902,2689,754,4285
535,1620,3665,3041,3711
536,1917,2648,2275,1163
537,3776,23,2621,2403
538,995,939,3150,4435
539,948,325,3377,3033
540,4644,4115,3852,3203
541,3392,3277,4537,1401
542,1661,2485,1509,4305
543,2313,596,2422,4572
544,4693,2079,2300,1300
545,101,4295,836,1147
546,1463,837,3840,4632
547,402,3140,228,2048
548,409,4401,2345,2317
549,3554,1523,1243,2429
550,2230,1803,2839,565
551,17,610,3885,3220
552,1779,1570,1702,3943
553,1904,266,1269,2582
554,2813,1114,142,392
555,1285,234,4410,1857
556,1906,52,1361,4204
557,2155,2917,4817,766
558,1396,543,3737,2965
559,1350,2848,425,682
560,2788,1051,3966,3927
561,2577,3938,1718,3241
562,1833,1515,1092,1897
563,3498,1819,154,814
564,3757,514,2583,1949
565,2840,3920,657,217
566,2608,228,2514,445
567,2329,952,2235,1633
568,3824,2692,112,1020
569,63,3815,3997,1741
570,318,4414,3565,4450
571,4890,856,1669,2668
572,4057,30,4721,1234
573,4389,3185,3034,703
574,3186,84,1575,2016
575,2355,307,4598,2203
576,1074,1152,4813,3003
577,2812,2156,1188,812
578,148,2404,2184,407
579,2472,869,2172,663
580,3357,55,1337,3098
581,4105,3123,2334,4352
582,4044,1926,2348,2971
583,1268,284,3501,2108
584,4082,208,3667,2473
585,3336,4153,4839,2253
586,64,1011,34,2864
587,2542,105,4615,1782
588,3073,2386,4713,4624
589,2396,2489,4361,4463
590,1509,2821,911,1001
591,1309,4229,2000,451
592,2695,4346,2256,1995
593,2753,4622,2873,2958
594,93,3950,2884,1036
595,423,4784,4374,2826
596,4298,3129,3107,3401
597,1568,443,2720,4013
598,1239,4475,2327,3653
599,2926,1748,4510,2420
600,3891,4017,824,3713
601,2420,323,3842,1499
602,4855,734,4061,3824
603,1070,4664,3797,3473
604,1488,1222,3460,153
605,288,177,4161,1927
606,1252,1585,3314,785
607,3914,2886,4006,2005
608,4291,4016,527,4089
609,2295,3567,846,813
610,1288,2897,4666,3321
611,4602,3351,4669,3333
612,4479,4534,36,1677
613,594,2680,1016,1957
614,3754,2286,4763,333
615,917,2824,4415,1422
616,2750,3644,2352,159
617,326,2690,2205,530
618,3993,2096,1385,210
619,2553,851,4881,3569
620,513,358,3437,2341
621,3456,2383,3869,340
622,4801,4828,4350,1117
623,1112,3002,1347,3020
624,2622,3440,2169,2722
625,3030,4490,372,2744
626,4123,1284,1790,4805
627,3968,2005,4470,3245
628,4273,671,3310,3453
629,1770,7,3064,3934
630,434,2019,2814,967
631,3741,207,323,3361
632,1142,930,2043,3162
633,4187,1846,1522,2719
634,3701,3810,1799,305
635,3817,429,1754,2107
636,2229,3008,3336,531
637,3363,3957,4878,4465
638,3394,1673,208,1821
639,4250,1278,3230,3801
640,4709,1082,380,4504
641,965,3422,849,4184
642,620,3158,1171,342
643,3607,3233,3419,3016
644,418,3856,217,929
645,2074,665,3006,323
646,2923,3107,3911,1273
647,1180,3972,4586,3732
648,4726,1916,1045,2742
649,1681,1405,884,667
650,3898,2652,3490,2737
651,4409,718,4488,2857
652,2145,4375,578,2015
653,350,1828,978,668
654,1704,4709,3875,4832
655,4546,1660,3601,404
656,3335,148,3286,2047
657,3463,146,3809,1978
658,3957,3576,2789,847
659,2504,4740,1901,4079
660,1039,3543,4889,3022
661,1483,1860,364,4725
662,4677,4575,2310,4268
663,346,70,3353,3062
664,4374,304,319,2136
665,2071,4890,2178,2254
666,1313,643,2404,2575
667,4717,929,4369,1763
668,1994,676,1139,1694
669,890,1066,4841,4536
670,2552,2040,3483,4075
671,2163,4087,837,551
672,2094,3780,537,417
673,1373,2411,605,4076
674,2427,2617,4692,686
675,4804,889,21,2788
676,2935,4535,1440,1565
677,124,3195,1150,2451
678,4732,3818,2272,2284
679,894,979,791,1655
680,2110,1282,1410,3163
681,3865,4445,2162,748
682,2913,3781,2613,2741
683,982,2168,1720,4230
684,1655,4069,427,615
685,4108,2947,529,2065
686,1837,3625,3323,321
687,506,1986,2648,62
688,2997,2994,3219,78
689,4399,937,1310,740
690,4681,4391,2243,3443
691,4561,4037,589,1871
692,4313,1746,4142,948
693,2292,4165,2482,454
694,3274,3582,4735,3056
695,2766,1064,2956,1321
696,1533,424,54,4741
697,2790,1286,2246,3955
698,2280,3964,1613,4060
699,2601,2865,3696,3743
700,4413,4339,766,817
701,1912,2662,2125,2327
702,4480,1312,2969,2487
703,3521,4589,4289,3439
704,215,4895,2003,4445
705,2833,3755,3301,2866
706,11,2283,1495,2186
707,2284,1121,3093,2854
708,1031,2274,457,2019
709,1793,3054,3245,4251
710,1786,1318,44,4596
711,781,1934,2769,2055
712,3854,690,1983,2996
713,4089,1012,3406,461
714,277,1413,3671,4731
715,2697,2738,2263,3585
716,2243,3615,2154,1744
717,261,4831,3668,1975
718,4052,3621,114,1210
719,4686,3401,801,3778
720,605,4344,1253,1527
721,1548,1575,120,3411
722,2339,4000,4517,1543
723,2058,306,4790,3548
724,1757,78,1242,3835
725,2043,3104,3208,220
726,3263,3913,4213,1077
727,1195,1827,4834,3860
728,313,3701,3591,80
729,1491,3426,3725,2357
730,4517,4189,1392,1856
731,1332,2856,48,4817
732,2821,1883,1464,4820
733,4563,3851,1715,4284
734,3484,1164,4830,3173
735,3298,3065,2996,3828
736,724,2916,2868,4804
737,2550,776,2833,3313
738,129,3498,3169,238
739,3410,846,2111,4489
740,2386,2809,3042,4775
741,1901,4818,568,4774
742,2096,4614,3160,3890
743,4013,1211,3129,4677
744,1275,2132,4638,2888
745,116,3349,4507,1181
746,3338,1993,355,2113
747,7,2432,1777,83
748,4263,1237,3694,4267
749,680,3971,2680,4341
750,1623,2907,3462,4276
751,4249,4127,4069,3536
752,4174,392,3972,1739
753,1248,1508,3579,4397
754,4554,2235,2536,4355
755,2136,3788,1564,2928
756,1032,1521,2726,3209
757,521,2295,2635,3683
758,2337,4208,3793,1758
759,2902,2261,3164,2294
760,256,1473,4085,139
761,4633,2565,1104,4643
762,553,2983,4782,4823
763,3469,2007,1982,1509
764,4209,474,3371,698
765,42,4798,448,1622
766,4744,644,2485,373
767,578,2282,2928,2496
768,4736,2051,2010,1479
769,3601,3088,187,1963
770,4246,4160,110,2959
771,271,225,4499,2676
772,2739,1456,1332,3770
773,3799,4466,2633,1783
774,933,209,1805,4635
775,4084,1209,1561,1750
776,3948,4297,511,1820
777,1992,2637,1523,4335
778,1987,4125,2775,1031
779,2458,1895,730,4425
780,345,3765,1784,4248
781,2916,2953,725,1152
782,4406,3821,1108,3143
783,2473,3559,4314,4236
784,2387,2062,501,291
785,2006,2029,694,2941
786,3939,3733,4345,226
787,1392,1227,4185,1006
788,717,4442,293,1195
789,1151,4081,2004,2653
790,2020,3922,3210,2167
791,361,2378,1474,489
792,528,2072,3292,3520
793,3211,2558,4332,1089
794,4325,2230,2269,2846
795,1567,759,1140,4516
796,3273,1323,3757,2618
797,3570,2898,2657,4262
798,2914,1434,3582,4801
799,3905,768,925,1541
800,1365,1881,2150,4366
801,3618,932,3740,4104
802,3163,2968,746,2364
803,4080,871,186,1992
804,4190,340,1810,2956
805,681,3042,2006,2723
806,2144,1035,489,4531
807,2423,414,3857,4852
808,4100,1198,2565,3728
809,1670,4876,2447,1262
810,495,1886,3071,1912
811,866,1963,4151,2617
812,2909,3744,1172,4353
813,4593,2556,159,1816
814,1725,163,1192,4881
815,4803,381,2290,3842
816,2546,4050,4102,3606
817,2807,1161,3761,3312
818,3165,3026,3184,3510
819,3132,879,1367,316
820,2580,1275,3283,1168
821,4116,3145,2806,3863
822,481,3662,638,4018
823,1772,621,1300,251
824,1385,4094,2596,1452
825,3031,1309,1349,4222
826,2459,2806,232,1226
827,3831,3962,572,2024
828,319,565,4059,2961
829,1899,616,967,3168
830,2723,2566,3370,924
831,2845,3093,3296,1376
832,4664,4503,2451,4672
833,2669,4148,388,2850
834,170,1516,1401,4526
835,1236,1221,1218,243
836,4821,3000,3193,3716
837,2244,4634,541,752
838,2784,4604,2730,2853
839,2456,1124,1872,2355
840,140,4276,803,1302
841,1804,2634,4481,433
842,4515,1127,4312,1484
843,4397,3612,3516,96
844,3272,1102,3731,1148
845,1442,2531,2718,1378
846,983,4041,2630,3639
847,4667,2826,2091,2612
848,115,4550,2379,1418
849,2769,2853,1350,4281
850,1748,4090,1861,468
851,3183,1777,931,1412
852,3069,4797,2382,1911
853,4714,1350,2535,1051
854,3228,313,3514,1255
855,1020,725,1189,4769
856,4086,85,1397,2838
857,2434,4231,1577,1249
858,652,3324,1017,755
859,3178,3408,4722,533
860,1060,4615,3051,3763
861,1505,1491,2267,2899
862,3513,2460,1417,1989
863,308,436,4244,1654
864,1311,4383,307,3113
865,518,2113,404,181
866,887,2368,2285,4720
867,968,3974,1157,4225
868,405,947,454,878
869,4317,2803,1492,272
870,754,3932,1620,355
871,1631,149,2562,1822
872,4528,1441,1105,943
873,1262,2010,452,1946
874,3377,3264,2084,3429
875,4322,4412,3277,3017
876,778,904,2032,3332
877,1571,1627,3487,1890
878,511,3977,3248,2594
879,646,3394,4801,1118
880,1064,3287,3036,3696
881,1685,4235,3851,1566
882,2891,487,3011,3217
883,3584,2487,2776,3612
884,4227,3091,3092,3105
885,4039,2724,1875,4856
886,4307,3420,1792,4245
887,3953,215,2403,4602
888,4030,873,4631,3407
889,1416,3113,216,3461
890,1051,2138,4863,2768
891,106,3308,822,4001
892,46,3491,2018,1462
893,1715,1015,2863,974
894,2150,1069,331,1594
895,4064,1541,4392,477
896,371,3516,4049,2561
897,3249,3634,3062,2494
898,520,3156,1383,1538
899,3572,4591,3984,3255
900,2065,3213,3923,537
901,3264,4129,4646,2650
902,3396,4632,2819,794
903,2322,2445,2384,4092
904,3941,3990,4186,3895
905,3356,2401,23,1965
906,4631,4299,526,3578
907,3153,4555,3061,1267
908,1351,4842,2655,2300
909,3830,4324,3962,2670
910,3678,418,2711,4203
911,2585,865,671,1652
912,4323,3870,4720,2002
913,2518,3012,4516,2279
914,1879,970,1924,4866
915,3284,3905,817,2123
916,3841,4467,940,2483
917,3835,4700,1611,2142
918,3739,301,2146,61
919,3467,1145,2759,3402
920,1993,4372,1928,3518
921,2529,3669,286,4090
922,749,4089,1059,427
923,310,3081,185,4121
924,1753,3722,1900,1375
925,189,675,861,1915
926,1469,3872,926,2865
927,659,3760,1793,456
928,2073,4477,1076,3878
929,92,1674,3549,622
930,3234,4180,1147,2173
931,3080,4643,3698,1780
932,3609,3292,2947,3618
933,3382,2937,2563,3422
934,4130,4365,1320,958
935,640,4473,4577,2304
936,3770,3312,1726,1231
937,1219,4659,3410,3848
938,3281,686,3253,1496
939,4411,3269,4613,3490
940,4857,4054,3503,209
941,3192,4521,1341,1008
942,3758,2715,793,1011
943,3698,3497,4190,4648
944,1652,4343,3426,1159
945,3017,2874,3143,4647
946,1338,1410,2306,1132
947,2373,3265,562,3410
948,4216,4164,3860,4840
949,2894,3538,2772,2827
950,1484,2588,3204,4889
951,368,116,963,4161
952,4218,75,1742,3881
953,1521,4158,1683,675
954,1671,578,2365,1510
955,2871,4185,597,2187
956,961,2357,3315,583
957,4459,629,702,1962
958,1740,1321,823,4153
959,99,2532,3476,1959
960,2166,4779,3040,1276
961,3411,2268,4013,3398
962,2883,3247,2446,3107
963,181,2329,301,165
964,391,710,3595,2812
965,1189,3533,973,1253
966,3462,1480,569,3254
967,839,789,2561,2211
968,4535,4558,3792,1628
969,4569,4411,3786,2979
970,827,2085,560,1737
971,2109,3298,2965,4170
972,321,3179,3515,4887
973,787,120,245,3248
974,2514,1196,3229,809
975,1320,4801,2469,3568
976,1648,1307,1741,1410
977,1164,2278,2083,1926
978,317,1260,863,3645
979,2706,3692,4741,3063
980,1393,188,1527,3288
981,202,4562,395,1457
982,2224,329,534,4839
983,3175,784,2079,208
984,238,3660,2735,915
985,1237,3167,4556,3814
986,3414,4245,2595,1141
987,1553,2361,1782,2563
988,3109,744,907,2711
989,2034,850,936,3769
990,41,1361,3367,3898
991,2537,60,1771,3370
992,658,110,2057,871
993,3943,1639,964,2837
994,3585,728,2552,3189
995,1789,2663,1414,613
996,3838,4777,3084,1050
997,2204,1450,451,1621
998,1506,2658,2546,1482
999,1436,4595,4754,3419
1000,205,614,4731,2191
1001,3224,2845,1578,390
1002,1460,1094,4045,3057
1003,3796,1943,4703,4756
1004,500,2949,1780,3180
1005,4003,4885,125,1868
1006,2475,844,3407,1097
1007,1282,1118,4247,3264
1008,2927,864,521,258
1009,2487,2912,4840,2725
1010,2119,2275,4134,81
1011,2900,1072,1571,858
1012,3779,2899,1082,4868
1013,1185,3214,2296,3390
1014,1156,2041,4039,4390
1015,1054,625,4117,4827
1016,1802,2075,143,3874
1017,888,388,1287,2221
1018,304,4405,947,1627
1019,3074,3439,2805,1351
1020,2594,2932,3004,1698
1021,3322,4647,814,3975
1022,3434,1365,1852,2628
1023,2375,4425,2762,1675
1024,686,583,713,1736
1025,407,1024,1380,580
1026,4731,4190,2911,2296
1027,1371,3134,400,1910
1028,4449,1356,4459,280
1029,1963,2119,1826,2595
1030,2946,3035,937,4105
1031,962,631,49,3773
1032,4766,2451,2039,864
1033,4145,669,2867,3944
1034,3629,674,1163,895
1035,2293,517,2931,3065
1036,178,3874,3383,4233
1037,3811,4449,2768,2577
1038,440,3946,3682,3649
1039,3903,2802,87,2840
1040,4415,4371,416,3286
1041,4697,1148,80,4574
1042,1642,2733,33,492
1043,3781,1607,3395,3001
1044,3767,1552,4854,2726
1045,2786,2729,3744,4806
1046,503,4754,3031,40
1047,1202,3044,396,1956
1048,3196,4159,1318,1379
1049,3856,4124,4682,4663
1050,4689,2822,2302,1542
1051,3747,4111,3215,3373
1052,1877,4319,1357,3988
1053,2918,213,3427,46
1054,1625,2966,4686,4068
