,1
430,583
431,1363
432,1203
433,1116
434,783
435,937
436,24
437,775
438,1340
439,396
440,611
441,212
442,1003
443,414
444,817
445,899
446,848
447,1098
448,317
449,680
450,431
451,1325
452,770
453,251
454,1177
455,853
456,401
457,564
458,1134
459,916
460,1303
461,812
462,790
463,510
464,852
465,214
466,1301
467,1105
468,786
469,75
470,350
471,150
472,988
473,244
474,518
475,734
476,297
477,129
478,1326
479,606
480,29
481,312
482,206
483,636
484,531
485,997
486,46
487,1346
488,293
489,173
490,869
491,588
492,179
493,1085
494,127
495,1186
496,730
497,379
498,514
499,710
500,524
501,1020
502,452
503,1236
504,1287
505,32
506,868
507,961
508,159
509,550
510,141
511,959
512,187
513,699
514,196
515,1010
516,1226
517,68
518,34
519,1074
520,1370
521,541
522,120
523,668
524,931
525,283
526,1270
527,377
528,544
529,356
530,1005
531,819
532,1298
533,889
534,575
535,1099
536,763
537,1216
538,737
539,1149
540,12
541,985
542,842
543,1244
544,600
545,318
546,410
547,99
548,265
549,826
550,484
551,1220
552,186
553,904
554,1087
555,213
556,216
557,1046
558,276
559,736
560,939
561,143
562,1288
563,1158
564,160
565,795
566,446
567,645
568,538
569,721
570,715
571,975
572,1312
573,349
574,354
575,529
576,104
577,867
578,184
579,1067
580,481
581,592
582,1060
583,1033
584,1101
585,863
586,840
587,1238
588,303
589,142
590,1159
591,172
592,288
593,1157
594,337
595,885
596,741
597,1137
598,643
599,1254
600,119
601,470
602,917
603,322
604,341
605,919
606,1024
607,1139
608,386
609,993
610,305
611,163
612,1181
613,644
614,846
615,987
616,574
617,930
618,818
619,319
620,627
621,712
622,134
623,296
624,1011
625,965
626,870
627,1125
628,1330
629,336
630,806
631,920
632,415
633,462
634,781
635,669
636,373
637,469
638,1285
639,175
640,391
641,1327
642,255
643,1013
644,374
645,1266
646,194
647,91
648,313
649,232
650,520
651,307
652,1307
653,483
654,263
655,1001
656,584
657,836
658,900
659,1066
660,250
661,1056
662,685
663,228
664,760
665,95
666,740
667,922
668,438
669,1077
670,31
671,406
672,808
673,881
674,485
675,991
676,980
677,1319
678,148
679,152
680,147
681,295
682,464
683,576
684,505
