,1
600,1284
601,411
602,1361
603,1045
604,202
605,457
606,753
607,905
608,135
609,1323
610,420
611,1103
612,507
613,559
614,779
615,953
616,247
617,861
618,968
619,1204
620,690
621,61
622,500
623,447
624,314
625,5
626,986
627,880
628,978
629,1028
630,1227
631,1182
632,841
633,797
634,549
635,802
636,450
637,207
638,20
639,875
640,570
641,995
642,1078
643,1222
644,906
645,695
646,814
647,1194
648,639
649,1174
650,1232
651,829
652,928
653,154
654,209
655,489
656,428
657,492
658,210
659,176
660,1073
661,936
662,182
663,279
664,1358
665,894
666,603
667,1296
668,178
669,7
670,670
671,843
672,504
673,921
674,1329
675,388
676,1251
677,405
678,1279
679,964
680,1197
681,191
682,287
683,689
684,453
685,96
