,1,2,3,4,5,6,7,8,9,10
76,6,65,149,206,205,298,20,260,295,207
77,101,262,279,162,95,217,16,118,211,121
78,43,131,33,153,270,259,135,252,275,39
79,223,77,163,126,92,50,253,256,214,132
80,50,163,223,115,7,80,76,41,304,203
81,70,227,282,233,280,130,215,188,217,170
82,308,57,164,209,173,120,242,127,97,242
83,161,74,7,60,187,234,141,300,121,243
84,51,36,22,13,168,245,114,91,213,202
85,30,238,42,263,24,241,291,276,200,262
86,225,247,97,129,130,88,219,59,174,44
87,19,148,134,166,244,281,109,208,101,128
88,231,51,52,140,269,268,74,149,74,69
89,219,299,278,228,71,49,50,0,95,292
90,218,134,174,177,140,13,134,172,36,226
91,52,9,121,76,245,171,266,175,12,269
92,36,117,120,175,303,124,32,210,142,55
93,228,235,32,241,20,67,152,81,204,24
94,155,71,124,213,144,208,194,61,290,101
95,48,85,202,26,193,174,269,304,109,5
96,74,41,110,62,129,55,56,282,68,223
97,98,202,192,32,78,75,121,37,145,71
98,7,185,196,198,177,138,27,110,218,16
99,21,1,184,214,26,114,125,243,175,279
100,292,81,206,30,157,179,187,242,165,253
101,271,304,291,200,146,227,53,115,37,306
102,241,205,189,257,183,169,209,274,4,8
103,181,135,300,132,241,294,268,292,274,135
104,141,147,167,201,235,218,79,223,302,293
105,103,257,145,106,172,183,138,70,20,46
106,307,167,177,292,298,230,70,281,293,142
107,273,253,173,275,75,236,137,29,199,256
108,9,75,117,253,302,202,38,290,193,264
109,96,287,55,203,86,178,90,215,138,239
110,210,40,217,75,305,28,201,146,66,76
111,84,130,195,19,199,240,202,7,150,66
112,38,295,87,277,253,307,200,65,141,11
113,243,201,254,51,200,204,8,237,246,160
114,136,220,194,86,254,140,30,95,206,214
115,143,278,238,192,76,113,10,159,71,119
116,63,239,14,34,211,154,305,113,1,10
117,76,82,34,96,141,46,167,84,93,148
118,69,261,36,285,73,143,265,76,15,275
119,144,94,301,170,304,56,68,262,281,290
120,233,191,79,217,213,288,130,88,226,45
121,142,138,65,226,233,21,235,174,205,48
122,187,162,293,163,219,205,86,166,184,143
123,154,192,144,271,84,32,277,295,238,150
124,58,73,159,268,251,79,177,245,207,113
125,89,13,187,221,155,244,258,233,287,180
126,111,273,260,301,23,249,94,19,82,227
127,1,153,263,223,278,23,274,100,161,183
128,212,101,114,5,259,280,206,181,273,229
129,121,25,305,40,115,126,14,138,235,305
130,90,95,11,42,122,180,226,283,276,3
131,180,66,54,305,175,189,248,261,6,215
132,16,63,265,281,126,142,108,147,115,296
133,39,37,40,287,21,27,96,51,108,85
134,41,223,105,54,89,152,47,137,258,36
135,86,154,203,248,96,93,232,40,233,174
136,260,264,49,119,56,115,259,117,45,94
137,294,260,297,293,12,37,84,168,134,237
138,82,69,222,211,147,5,80,111,289,191
139,267,240,91,47,45,61,188,34,35,7
140,22,196,66,53,36,303,298,184,243,37
141,125,178,232,93,159,195,193,213,160,6
142,127,169,153,288,184,292,150,170,113,34
143,73,27,243,46,119,266,279,47,59,192
144,110,207,89,148,220,192,263,216,41,125
145,175,215,56,194,142,163,237,62,22,158
146,277,89,294,136,154,260,161,299,283,212
147,23,121,253,171,249,97,151,108,225,302
148,299,22,62,291,236,222,245,49,72,98
149,68,267,123,17,34,160,52,143,210,23
150,164,216,239,265,4,69,287,56,271,225
151,59,197,197,123,105,87,63,251,292,159
152,87,158,131,52,85,306,159,157,173,260
153,289,186,228,261,160,275,301,263,62,197
