,1,2,3,4,5,6,7,8,9,10
119,291,184,55,109,151,515,399,486,221,142
120,489,300,63,7,183,243,46,470,412,243
121,8,432,106,10,261,191,400,248,534,356
122,336,345,349,160,352,86,0,54,287,60
123,394,11,208,373,497,534,530,437,417,32
124,517,456,54,269,514,377,378,168,487,126
125,86,186,450,341,271,237,496,231,474,517
126,3,100,252,252,154,309,437,93,387,501
127,277,463,320,300,448,343,428,68,145,293
128,358,129,324,103,70,415,218,205,3,146
129,80,262,62,233,204,382,417,143,103,131
130,368,517,390,182,431,320,420,191,519,9
131,320,64,251,178,518,140,223,193,517,474
132,101,412,249,106,18,383,500,332,180,133
133,37,469,366,245,465,13,332,250,84,2
134,496,220,271,52,47,299,388,129,207,148
135,493,450,331,87,533,411,402,459,526,370
136,93,278,217,20,252,464,291,251,472,391
137,140,187,494,520,528,271,114,172,432,88
138,76,239,445,467,167,131,135,118,201,84
139,61,155,384,466,329,291,517,312,394,312
140,35,373,403,237,255,416,353,39,19,94
141,146,157,303,337,297,53,241,454,410,459
142,128,181,147,349,506,205,185,420,532,202
143,147,132,225,395,54,26,492,47,461,330
144,311,299,378,144,138,288,314,62,219,396
145,414,431,419,492,351,476,250,278,247,359
146,162,223,477,321,444,133,82,324,154,371
147,313,365,528,161,238,111,485,359,248,92
148,149,37,71,441,274,156,346,123,306,18
149,494,109,397,525,320,85,264,29,475,280
150,64,462,188,223,507,357,233,441,112,80
151,528,312,441,84,498,526,331,419,46,239
152,384,255,471,4,67,224,390,183,147,503
153,339,323,35,6,314,454,253,507,150,103
154,212,325,353,383,404,46,518,88,178,467
155,464,66,442,378,515,55,382,179,43,250
156,156,193,491,26,256,329,279,511,382,216
157,508,326,212,176,489,199,498,347,41,115
158,446,510,321,432,126,92,506,12,531,166
159,531,261,339,277,357,57,296,374,399,176
160,234,47,189,531,46,286,451,163,471,426
161,253,436,435,36,229,433,269,369,457,230
162,263,428,98,29,240,425,133,317,510,234
163,189,144,273,313,282,292,463,409,455,21
164,217,495,279,140,97,495,436,199,509,76
165,286,439,453,244,411,283,351,518,266,491
166,131,2,175,220,454,460,186,333,416,511
167,132,421,40,500,41,165,20,301,338,282
168,82,56,110,226,11,366,371,352,49,502
169,56,370,163,50,182,17,53,537,335,362
170,213,288,120,63,7,266,413,0,512,496
171,24,433,16,404,331,494,479,443,111,5
172,32,232,350,357,250,41,66,287,409,85
173,200,46,91,308,199,250,487,51,304,314
174,215,303,404,363,396,432,405,389,152,278
175,268,362,463,189,33,434,86,319,86,499
176,273,80,174,483,265,336,70,77,273,294
177,165,213,368,297,210,178,397,484,252,205
178,468,168,374,128,275,218,211,477,362,19
179,409,414,255,167,158,501,271,56,458,217
180,36,258,59,127,192,88,190,468,498,171
181,77,219,74,179,509,132,131,375,173,218
182,379,416,93,234,295,316,64,460,204,196
183,318,16,80,356,340,16,270,340,385,535
184,265,505,341,511,273,49,403,315,445,360
185,92,531,314,348,487,187,2,302,107,87
186,145,434,211,232,75,330,178,416,453,40
187,322,448,107,82,330,297,161,23,190,366
188,261,8,302,280,61,239,141,97,521,167
189,152,196,141,209,17,535,283,204,473,175
190,180,94,323,368,416,280,12,13,56,69
191,479,314,135,468,417,337,535,383,133,404
192,245,126,96,155,108,458,120,366,496,523
193,511,53,264,162,289,446,321,474,214,242
194,480,424,280,193,133,368,201,5,9,310
195,329,121,295,42,165,298,194,452,298,177
196,182,297,142,115,414,296,369,318,256,162
197,407,198,213,251,264,384,156,240,499,23
198,271,133,109,413,175,333,458,493,124,185
199,398,35,13,158,132,477,537,22,88,12
200,525,263,218,172,168,58,5,34,168,528
201,153,90,469,453,502,506,308,82,200,281
202,117,346,482,470,468,78,125,222,401,484
203,310,249,308,206,475,364,304,207,435,168
204,230,329,515,276,48,428,7,105,185,153
205,427,321,489,210,125,105,202,28,339,232
206,53,339,72,529,284,525,126,514,127,315
207,269,156,492,340,345,22,214,267,288,44
208,490,474,265,157,84,170,127,353,449,425
209,439,224,507,431,51,394,55,349,47,290
210,391,485,258,60,186,104,292,539,292,414
211,498,212,537,506,58,275,177,476,460,64
212,388,42,182,534,123,81,497,142,99,463
213,219,45,43,307,467,272,341,60,364,137
214,187,435,422,478,74,83,534,83,400,479
215,57,475,231,306,505,234,309,144,179,203
216,79,473,361,433,459,47,495,438,36,507
217,112,407,513,474,0,262,259,412,113,382
218,144,170,123,524,483,502,71,52,108,468
219,251,302,52,319,82,340,200,343,234,335
220,121,529,224,185,60,63,385,167,23,430
221,192,282,299,73,406,196,532,42,100,415
222,22,207,283,393,377,226,60,293,357,389
223,470,174,387,361,12,328,252,274,74,186
224,506,5,26,362,96,214,29,76,423,50
225,512,538,448,16,114,385,297,453,206,276
226,205,519,20,458,221,517,105,7,480,151
227,0,348,160,459,176,478,422,226,269,313
228,295,203,504,67,458,143,220,154,527,286
229,367,442,539,28,538,331,363,89,164,413
230,207,194,379,248,474,23,169,533,326,429
231,84,477,523,377,152,258,401,155,7,118
232,416,10,296,83,185,444,37,53,16,204
233,123,489,428,370,529,136,442,273,263,510
234,274,454,32,318,312,457,208,502,501,124
235,397,344,220,385,300,409,227,74,67,409
236,142,530,359,359,353,321,438,221,313,77
237,532,417,132,331,290,215,44,321,390,81
238,302,50,205,27,39,87,152,525,120,270
239,454,496,475,271,466,127,379,241,259,488
240,242,522,1,95,136,177,444,214,508,13
241,73,254,100,86,276,183,489,271,218,51
242,63,480,28,266,227,179,98,414,524,433
243,323,335,176,8,382,66,173,131,268,327
244,20,305,95,507,153,134,531,323,101,492
245,90,229,202,434,496,142,472,325,358,446
246,285,264,365,526,66,24,232,423,398,75
247,108,4,219,471,517,294,129,26,295,464
248,231,112,215,367,346,244,539,110,528,453
249,351,106,39,354,499,233,474,488,121,1
250,225,3,151,343,520,467,358,329,143,211
251,299,471,274,382,242,173,484,99,98,328
252,373,102,391,515,107,295,386,268,75,58
253,372,7,9,287,215,423,258,233,430,68
254,226,481,204,475,324,235,435,292,490,363
255,401,13,483,203,201,430,294,316,115,143
256,520,265,184,30,115,48,205,458,516,481
257,51,75,457,329,243,121,365,532,272,272
258,10,252,60,425,410,260,221,338,507,319
259,21,103,186,104,463,210,217,237,359,303
260,521,86,197,246,181,375,430,472,236,145
261,223,60,18,358,102,406,176,295,369,504
262,362,292,317,250,460,367,75,521,62,161
263,255,201,424,81,246,89,196,410,290,525
264,392,149,490,212,342,118,464,174,504,452
265,154,396,195,165,442,338,322,213,361,454
266,70,353,288,389,317,488,9,252,305,89
267,383,285,257,101,232,402,481,243,312,214
268,78,82,356,493,260,318,455,185,25,125
269,246,445,154,195,319,538,516,244,197,222
