,1,2,3,4
97,855,4828,14179,5300
98,13896,10661,1980,18600
99,12782,2753,7174,6213
100,12307,14416,9023,10329
101,2205,11102,13082,4769
102,8593,17788,4648,3250
103,17482,14748,13911,9964
104,8509,345,8450,10756
105,18869,3130,3082,4467
106,8947,7120,9936,1127
107,13848,7833,7467,5349
108,18584,5078,10782,5644
109,18849,13597,6544,18588
110,10830,7158,11456,15828
111,16324,13685,7936,14161
112,1387,15797,13034,2175
113,17314,12423,9087,9011
114,6664,2845,2038,17471
115,18353,10547,18797,12324
116,10876,13159,884,12806
117,13403,4904,14740,7337
118,4222,11020,4865,4071
119,1180,10518,19949,2306
120,236,12567,4710,1632
121,3864,7398,3425,1976
122,18101,4925,16176,290
123,15146,7435,15314,2618
124,10493,19274,18212,1094
125,4660,10302,3358,9406
126,5291,12333,11005,18545
127,16510,2986,5188,19273
128,1153,13164,16383,12035
129,7151,19317,8465,18898
130,5800,12572,8804,1603
131,14585,7268,1232,12861
132,6697,9902,6353,2470
133,6555,18480,11187,11156
134,329,16502,10014,3533
135,9696,17037,13660,524
136,18389,11830,17505,4703
137,5217,12114,15905,9277
138,6827,5373,10048,8208
139,9208,1534,846,17110
140,15489,11284,11163,3811
141,10013,5494,18131,13420
142,3273,12458,16642,16041
143,19504,815,19219,636
144,66,9205,9297,15589
145,12969,11381,2486,17969
146,11361,4431,4488,8229
147,2641,6197,6620,9150
148,16691,17595,11678,14370
149,17670,1591,1764,11810
150,12790,18056,2863,10923
151,2811,7741,2807,18987
152,2634,13110,13338,15962
153,7924,16394,19926,15818
154,17762,12356,286,10589
155,14683,3300,5129,102
156,11531,7749,11937,3116
157,4491,13731,19998,6742
158,10883,11769,10991,17704
159,15698,3366,15789,424
160,12270,19484,15483,18974
161,9291,17487,19974,18544
162,9048,10925,7983,8154
163,4555,7630,4845,192
164,18595,13018,8410,814
165,7602,19121,15936,2449
166,1483,2762,14176,13267
167,13029,4528,18220,13757
168,9271,7725,11510,5597
169,9591,19733,10706,2113
170,8661,11283,16182,10880
171,11395,7235,13595,6382
172,9002,12743,17607,5612
173,9917,5990,5917,8412
174,9231,5643,11644,9990
175,16367,2048,11228,14946
176,1608,5339,3137,18334
177,10097,2865,17733,6426
178,17037,16129,12726,1330
179,7800,1336,10106,13655
180,15935,102,10878,12475
181,9933,19489,16983,11037
182,14891,15219,6844,4641
183,18711,13682,12465,14803
184,16751,5213,19742,1434
185,9491,12218,4055,93
186,3068,12734,6124,10051
187,18936,1656,7642,9983
188,9787,14764,14056,8216
189,17155,11129,4033,11448
190,3436,11058,7930,18044
191,16136,10226,11215,13978
192,6457,5846,5929,16969
193,17759,16844,5916,13104
194,10556,7803,6678,18386
195,13297,12163,14755,12837
196,5186,13449,3075,12277
197,6826,9732,8655,15836
198,15154,16529,6853,15049
199,16475,14900,13196,10877
200,101,10145,9971,11027
201,11899,4153,17421,10160
202,19483,1496,18732,15711
203,1247,554,13272,1085
204,1017,9785,7780,13428
205,870,9974,4330,9134
206,19453,18192,2673,6144
207,14405,8753,4404,15324
208,19826,6957,4489,8184
209,12767,13473,8769,13263
210,14421,2482,6779,14864
211,11883,1833,18238,6857
212,11894,1554,7566,14755
213,17947,11291,1174,11592
214,8546,15438,3372,8014
215,2613,18898,12303,8116
216,13244,5861,17461,522
217,6661,8492,18468,9956
218,19182,16953,8050,7914
219,16385,10052,685,4525
220,3594,17032,5680,855
221,7451,12280,13905,15621
222,799,8801,8610,8663
223,16625,6968,484,9975
224,14806,10378,12139,13698
225,14188,16712,16301,14943
226,313,9296,7226,2041
227,15240,9850,12048,11590
228,19121,8508,546,15620
229,17433,18288,5486,15655
230,18029,12505,14830,1729
231,297,7572,15898,14327
232,14847,18788,10534,1333
233,1940,12418,14727,7695
234,14998,8509,1679,15368
235,12349,16618,1681,16617
236,17943,6301,10935,9509
237,19337,13530,18532,9673
238,8599,6045,8238,18576
239,1066,17758,19872,11997
240,15773,14636,16949,6886
241,9266,816,6147,1830
242,11952,5236,12155,398
243,5750,7084,19676,6362
244,6468,14338,9563,8122
245,1571,5381,505,9672
246,8410,3700,16826,5169
247,15402,14393,11043,11367
248,10762,12594,2089,8482
249,19429,14560,4897,8173
250,11432,10607,9034,653
251,1368,17761,11963,13937
252,9069,7874,12569,16979
253,16169,12041,19365,8849
254,9575,8381,392,893
255,15407,15536,12013,4900
256,13391,18052,3847,930
257,6696,11983,15199,4146
258,3113,4020,7961,7400
259,8660,15326,16138,2161
260,16083,13926,1660,5083
261,16807,5885,13443,6137
262,1508,6790,17950,9728
263,16130,15904,7545,7808
264,5484,18924,18472,8687
265,5866,4696,18660,1228
266,17900,1074,4411,15379
267,14218,7249,11913,7897
268,18721,164,10166,2344
269,14902,4803,4232,10304
270,10907,5449,13298,10825
271,19445,1201,10873,3933
272,3676,6082,8817,18295
273,3788,17766,17680,3018
274,15794,19300,19614,14238
275,4002,516,12340,8841
276,3998,12456,1741,14162
277,18853,19110,15961,18956
278,405,6399,19934,2211
279,1775,7712,13998,14281
280,6388,13206,4223,16574
281,8876,3016,14490,19570
282,13287,4778,15560,2195
283,1475,13080,17016,18901
284,2820,19997,3512,419
285,17288,10089,16727,4604
286,7667,8431,15263,5528
287,10263,557,19305,11547
288,10135,1495,12636,16177
289,11168,15180,11727,7274
290,1375,7840,6877,8121
291,15561,10002,3612,14305
292,10661,4401,791,9809
293,7192,9820,8184,13
294,1861,15118,9783,2208
295,19560,4869,3855,15846
296,4075,6613,6041,15405
297,7379,1650,669,4367
298,11227,12079,16838,2926
299,7038,10549,7667,11153
300,16282,14166,8089,4520
301,9734,3307,14231,2484
302,18284,14089,1778,15774
303,7424,11581,10415,5846
304,15050,4180,10910,5912
305,10358,845,9144,8265
306,4746,4785,7083,15260
307,14077,12790,2943,13469
308,8905,16649,11075,9935
309,10245,6061,15630,15756
310,4627,11665,11194,10827
311,581,4091,7093,10675
312,13863,16211,2811,18593
313,7271,6468,17340,17411
314,317,8429,18914,7465
315,17370,6579,4853,16161
316,16454,14345,18290,10438
317,9694,15851,4527,10838
318,19787,18526,5166,12852
319,4162,6623,10788,11009
320,15774,15952,2251,9336
321,18938,5204,18588,1018
322,7750,5895,14415,8790
323,5304,9036,8227,9705
324,14308,1002,4308,10188
325,12205,313,14398,9314
326,3771,14263,1601,2577
327,8255,19035,4311,11517
328,15342,2883,17674,19587
329,14940,10983,10599,5263
330,10533,5834,12709,11492
331,3723,1032,15202,17204
332,2487,6153,13254,9955
333,14447,18365,19692,19665
334,15995,12039,13822,5720
335,16972,2910,13502,17268
336,17689,5693,19438,2144
337,14826,17136,18164,15550
338,15266,18721,2932,17551
339,4790,15306,11920,1537
340,12847,14394,11050,2821
341,11778,13647,6992,19176
342,1318,15591,12837,12805
343,12077,19580,2603,13516
344,2402,9061,2595,17003
345,12517,5431,15054,9203
346,4540,17784,7130,1134
347,5144,9128,13236,14114
348,16958,1234,3020,16210
349,10084,10830,2753,2768
350,15067,4384,11153,7373
351,19846,19957,11291,7606
352,5952,6687,4530,6521
353,12733,15651,3725,11658
354,3871,16241,2781,13057
355,2357,17075,10575,13531
356,14260,14398,469,15801
357,19697,11596,8674,17346
358,14282,14104,12529,11602
359,12913,8304,10586,15468
360,13333,15557,11431,17896
361,994,1888,10961,2675
362,5020,16881,12282,44
363,14571,12444,10291,4985
364,10541,9383,15045,681
365,15458,4710,19182,17350
366,9134,6928,11259,7775
367,4778,17833,8234,4295
368,3564,323,6455,13436
369,7998,9610,7322,16106
370,3138,13360,2332,7753
371,13634,13600,18177,2586
372,4356,4394,2309,987
373,15836,11074,16500,6478
374,599,2978,139,12741
375,8386,16783,11901,15668
376,2258,745,702,734
377,3201,6047,14503,8579
378,475,9960,10837,17451
379,17703,6311,89,7844
380,15578,3476,14664,15181
381,4347,19870,790,12788
382,8433,6550,24,647
383,6198,724,16422,2333
384,12928,19254,7712,14308
385,7530,13716,13436,18979
386,11086,19714,9247,397
387,10997,12345,7224,8416
388,1418,14436,1181,1873
389,15399,16198,12065,18625
390,961,10537,15498,1338
391,9067,11342,9663,17356
392,8043,15197,8604,10090
393,12410,9714,11098,10322
394,11215,6685,14633,9885
395,7541,8468,13950,16781
396,8656,15554,16410,4575
397,4467,9225,18092,4950
398,8791,11444,4352,1677
399,6602,6917,15804,15966
400,15449,9856,1578,13872
401,7350,5051,5618,12126
402,3109,18761,14783,7800
403,10943,10309,12279,4704
404,18120,14606,10090,7096
405,15417,4176,5037,9680
406,7430,7030,19393,7253
407,15216,11751,15126,13250
408,10925,15131,8525,2467
409,9090,7800,15300,14406
410,570,19564,7166,7597
411,14731,17802,2433,4105
412,4113,9159,13872,9460
413,18137,2481,19907,9710
414,17756,795,12685,16442
415,14380,11740,17897,6672
416,10281,806,5226,18260
417,6185,5027,19400,19077
418,14939,8421,77,16361
419,12562,4829,2785,17793
420,18659,16084,10592,7632
421,2818,11256,15093,11984
422,2978,19721,7836,6722
423,14373,7187,16255,5876
424,11110,1203,1105,7057
425,12039,15223,1551,10599
426,5831,3713,18876,19964
427,16410,14937,15478,6461
428,2265,2891,3916,665
429,7166,17523,15830,5218
430,3163,10644,5063,15224
431,13147,13460,11073,8588
432,10059,15592,13109,14497
433,11892,4787,9649,18473
434,2358,15257,8725,11434
435,19774,7392,15089,9360
436,12419,1048,3361,9959
437,10152,16729,4215,6739
438,11669,78,11386,12050
439,9454,10618,7932,4427
440,9373,12442,17677,18048
441,4846,18214,7934,14505
442,1781,1892,8808,10385
443,11024,5713,944,15102
444,2429,11661,14540,408
445,11765,1320,3774,1488
446,11528,6339,5341,12547
447,5929,18615,5934,15749
448,2139,509,12947,4696
449,4122,3282,17727,15493
450,4267,13315,15765,6138
451,18653,10527,6597,7496
452,13583,7704,6142,6995
453,11532,9293,19945,11666
454,3004,10825,3585,10656
455,9530,19802,5811,7116
456,2353,1204,10161,16941
457,6488,13769,15332,8168
458,17218,12770,17701,33
459,8308,19759,17445,16806
460,4383,4982,5523,16548
461,14870,5485,14174,8381
462,2127,182,6144,13261
463,16551,16830,7578,2407
464,135,13068,2622,19863
465,2918,10326,12034,13870
466,10068,8130,13883,5875
467,13031,12761,13012,17326
468,8687,6049,672,19737
469,17927,4323,16269,6533
470,16948,11282,13172,5100
471,10066,16748,11631,10888
472,3275,3435,982,3866
473,6027,14786,12590,11877
474,11845,16509,12256,19577
475,11172,5156,12218,9707
476,2318,13599,2876,17450
477,19114,11756,14094,16035
478,11159,16673,2125,19498
479,2865,12915,5282,13561
480,19360,18271,18146,12542
481,19954,11621,11094,9218
482,6322,4240,7586,9597
483,7051,950,10283,725
484,12186,12091,19730,6182
485,13987,17426,2,17966
486,13090,9534,13565,16274
487,3007,11620,18611,12072
488,532,17848,4466,17595
489,6917,7992,2398,5396
490,2421,7555,5288,15979
491,19296,5038,249,9971
492,4618,13117,1868,17389
493,19564,15500,12737,11789
494,19100,1786,18413,17401
495,8615,5906,18230,10811
496,3283,2030,10261,4288
497,15721,12111,2823,19961
498,9647,3385,5307,10324
499,6435,8149,12682,3935
500,7932,6663,6854,14751
501,5500,12877,1526,10459
502,4463,14746,1597,16261
503,9032,5869,11059,300
504,4128,12426,17628,11377
505,18386,7757,11076,6286
506,1327,13684,961,6524
507,2639,691,17526,18760
508,8624,17494,19849,11576
509,12952,2449,7674,18136
510,11083,9190,17608,3397
511,14593,6157,8524,12157
512,17206,8943,12358,11333
513,6154,9140,2957,10840
514,11234,13886,16615,12376
515,7943,7655,12975,10690
516,8993,1577,17636,10949
517,11785,11361,3569,14009
518,19664,12972,11932,15745
519,8400,2578,5883,8796
520,6106,15138,3100,19651
521,1886,19894,12392,426
522,11536,821,9466,6653
523,11869,12062,16,13621
524,5310,4126,4633,11822
525,8103,5205,9195,11296
526,3420,12772,14696,4892
527,12503,13903,15455,17101
528,10853,6477,13829,6575
529,5801,19483,10370,18046
530,18194,17131,10956,19277
531,1765,8689,10843,7853
532,11434,1131,1854,1507
533,11875,12412,18813,14346
534,14830,1224,2693,10829
535,16277,1877,5665,8864
536,15679,2500,10662,11104
537,5490,4096,18491,6005
538,5738,12576,1642,5284
539,16660,18733,4727,11247
540,13178,19934,5613,11266
541,8773,17798,766,4597
542,9031,18409,14801,5009
543,4378,1043,2414,15398
544,9471,9387,3641,651
545,3642,12678,3953,8628
546,4745,19383,17243,15943
547,14219,17887,10278,19919
548,6650,5583,362,210
549,15220,11459,12130,13834
550,6931,334,5424,9566
551,13998,9393,5948,36
552,17141,5575,2567,9084
553,2227,7890,13683,16166
554,8394,10155,18780,17962
555,15087,10712,17079,19645
556,9139,8526,329,9533
557,7933,15699,511,1039
558,11290,7100,15713,18563
559,7864,6543,8077,17700
560,16259,13887,2597,6700
561,7431,4446,19566,9507
562,14320,3886,16997,14385
563,10788,1227,3689,14620
564,16181,8562,14735,6537
565,5334,11920,85,5459
566,2912,490,1126,11189
567,10100,15520,1079,5475
568,5975,7910,5162,699
569,2389,7170,14439,1423
570,833,13821,15109,15839
571,5578,17702,15848,16208
572,11605,18279,13785,9238
573,16936,11276,15392,4334
574,2,14423,16485,3252
575,10594,7672,11337,4758
576,14440,17907,19480,1392
577,6247,19227,9675,2878
578,13649,10481,10410,5390
579,3696,16805,11499,5828
580,18812,14864,11509,14149
581,2151,6981,4028,1707
582,6606,8295,2250,3587
583,13206,2509,9564,4848
584,11118,1532,18260,19349
585,9056,3899,19816,8104
586,1299,1190,17544,19774
587,2729,19419,4373,11827
588,655,10570,16419,5975
589,4751,6783,5330,8972
590,10061,12424,2056,17862
591,3100,5951,6201,3115
592,19191,6019,14476,13797
593,10334,7272,9726,8215
594,14844,8321,19783,19387
595,85,4576,6869,4074
596,15471,15193,7955,2155
597,7876,3668,13573,16565
598,6195,7044,17487,14012
599,16836,2915,15816,3007
600,14773,11357,1468,735
601,7688,14970,3966,12514
602,3320,6862,13282,12080
603,12134,11084,10928,5510
604,11525,18970,8733,12710
605,14990,14771,16092,12404
606,13140,1528,12135,4908
607,18440,1295,7485,5927
608,12341,19930,3934,471
609,8697,13216,5882,15954
610,13117,14204,5610,16560
611,14163,19675,18036,19765
612,9016,3176,8679,12398
613,4224,15102,17061,2823
614,8833,446,2858,14266
615,13280,4975,1437,8906
616,15251,6822,9331,13859
617,1316,9773,17422,5635
618,10568,17570,5438,14918
619,13954,19272,11583,16490
620,6089,5135,4887,6657
621,12898,13500,17234,2816
622,15650,19410,6748,936
623,13961,15577,15040,14130
624,822,12835,17806,3642
625,14735,2821,19231,8676
626,12960,3821,9079,5518
627,10575,8614,3747,2906
628,11515,6031,2768,16309
629,3079,19917,14934,3611
630,6324,9740,9658,2863
631,2461,16584,16969,6430
632,9904,13749,5240,19466
633,339,5915,8287,617
634,9215,1710,12,11836
635,16258,10123,9209,7218
636,3917,11138,1780,13696
637,2594,10447,12314,3986
638,927,5937,15747,14397
639,11832,865,11846,5963
640,19387,4683,5904,9934
641,11831,3806,2292,11226
642,8003,649,19170,9383
643,12352,5262,6642,6196
644,1512,8978,13756,13350
645,19221,15394,6352,12171
646,1925,8637,12249,3409
647,13623,11501,8215,15024
648,12530,3005,6605,13336
649,12075,2583,12657,7868
650,16652,6485,14557,19868
651,2158,3864,8751,1259
652,1605,2090,15795,1625
653,13435,16173,8749,10278
654,12383,12301,14789,6984
655,7469,13718,3680,14666
656,1726,4811,8535,16627
657,998,4649,12417,1072
658,13126,3603,14881,12207
659,7614,12996,13506,15236
660,12527,17938,1008,11410
661,11581,18006,343,3494
662,2949,10553,14815,17376
663,9502,5517,8926,13726
664,7044,11059,3712,19734
665,15902,18448,16329,15216
666,1573,17346,10159,13228
667,17751,7830,2367,4723
668,6032,1504,13138,16242
669,8800,19579,6981,4841
670,9460,17692,19684,11846
671,4395,19677,3013,7957
672,17387,4249,13270,8997
673,16481,12993,4998,12047
674,17269,9941,6164,9064
675,15109,10862,17192,18937
676,5198,10914,116,10265
677,10712,11968,6645,17840
678,6341,19954,15120,8834
679,19441,7483,1363,5162
680,18341,15569,7047,8140
681,12637,8738,12331,19162
682,4598,15650,3691,7594
683,11035,18719,11388,17922
684,2247,17450,14265,17264
685,1353,16519,8423,5711
686,2085,8385,17317,14499
687,542,17613,16324,2613
688,14302,8593,6987,3098
689,10095,19171,18924,14291
690,2934,3003,14202,5986
691,843,10083,267,4490
692,10349,4115,15567,9709
693,14905,8857,5734,12124
694,18621,3854,11201,17034
695,7649,19349,15172,10623
696,8531,8664,8148,10405
697,9204,16518,6465,16712
698,16523,15847,13896,1354
699,9301,9736,10484,14792
700,6145,116,4818,13938
701,15276,2167,13069,5437
702,7194,2696,1994,11137
703,5221,505,46,289
704,11038,6771,18217,18770
705,11944,7161,3209,9254
706,14258,4184,13748,17690
707,4439,9797,2990,18986
708,11524,10384,6234,17287
709,18255,4947,17576,14799
710,11438,7405,7901,4282
711,12994,4299,17244,1471
712,13958,19828,13104,7279
713,3317,7148,18901,12760
714,18708,16935,5728,538
715,10812,7636,3117,18874
716,4352,14884,13067,3230
717,10640,7848,10642,17318
718,15735,11684,8070,5056
719,2669,7539,15122,12191
720,14483,18469,1430,19996
721,19667,18707,507,19994
722,14481,11637,18699,12431
723,7689,15724,11565,2799
724,4500,17699,25,12196
725,6018,9970,12676,9136
726,6694,467,18827,16557
727,16458,312,12492,12707
728,1313,13023,9700,486
729,2956,16396,5174,18889
730,17055,3324,863,10957
731,17454,17045,17620,2679
732,10079,7242,2427,13497
733,19761,13526,14169,13395
734,10516,5015,1691,18175
735,16557,11971,18874,8060
736,1273,2970,6254,1681
737,7814,15497,10431,14532
738,4972,4575,6979,13704
739,8676,177,14431,1757
740,4375,5634,1378,6093
741,2338,1242,6499,3677
742,5246,15761,501,10210
743,14492,9069,18674,6102
744,18658,6188,12624,4345
745,10202,5859,1570,8494
746,15506,17265,8941,7637
747,16563,1245,15586,4642
748,9730,10662,5981,8028
749,8276,17847,13854,14529
750,15702,4105,19252,7415
751,10215,6148,8587,9735
752,4003,17963,3039,5145
753,14054,10116,3463,18731
754,10933,14495,14900,1628
755,11081,18451,17784,6810
756,7997,13519,8172,7470
757,6371,13000,3338,17843
758,13714,18390,8618,1981
759,17443,18454,10116,772
760,11354,16824,11246,9781
761,14068,1199,10075,6979
762,2252,9488,16726,1640
763,12374,10354,13386,2837
764,8880,8442,13030,9995
765,13614,12988,12060,6553
766,8158,11649,6368,3046
767,6151,12978,10977,5869
768,10470,19528,19286,12301
769,8799,4403,19353,13994
770,10934,15344,10065,6174
771,8083,18342,1871,17868
772,4891,3491,14853,9121
773,17472,2861,11512,6900
774,11758,12201,17069,5886
775,7199,19488,2791,12900
776,1053,3272,13173,13303
777,11994,10516,12594,989
778,5436,13396,3481,11484
779,851,13341,16950,13337
780,18021,10303,6945,3401
781,18332,6210,6654,43
782,273,15307,15385,16172
783,17461,1740,15657,2320
784,17350,18578,7323,19896
785,2420,18140,3451,11871
786,12056,4206,15514,13533
787,505,1419,15746,16329
788,12846,3537,18800,2652
789,795,4912,1302,7215
790,1565,17217,6558,4527
791,8356,19494,18426,13546
792,10684,3556,3867,4177
793,5365,1122,375,3770
794,19509,17957,7147,18947
795,12985,14168,7830,8587
796,2719,5265,5714,15683
797,19397,17286,14559,4994
798,2146,2103,9018,9346
799,1773,13761,13908,16167
800,13742,4586,7995,12476
801,10854,3526,11597,8151
802,19670,9748,1258,4476
803,6547,17173,18071,16344
804,15800,6116,6683,2417
805,7500,3256,17258,578
806,1649,13406,6043,11924
807,14075,14475,341,19621
808,1909,930,15957,240
809,8206,2954,18521,19787
810,15292,14519,6416,18817
811,8282,7473,9135,2336
812,2541,496,15153,17261
813,12731,15051,12532,19279
814,19071,2489,18937,1544
815,6134,14097,5764,5532
816,118,5201,12305,10863
817,1102,14968,1720,2663
818,8819,1057,16636,15103
819,1812,16091,12919,11937
820,4477,16545,10840,15537
821,5783,4047,14996,7773
822,16168,6276,15945,18802
823,15297,17725,8990,7896
824,17811,14534,8206,6596
825,6543,4690,7115,18936
826,5174,15030,9410,12625
827,15201,13699,15792,16705
828,19131,17898,16491,12682
829,1043,17381,6032,13338
830,10291,14552,19472,7930
831,17925,12813,13605,12556
832,11763,4795,7792,5118
833,8575,9453,2878,9737
834,3022,4529,1204,18882
835,13765,6619,7439,11730
836,12566,9801,9030,2595
837,18800,7668,12645,10980
838,17,9860,1757,7804
839,18324,8457,12070,16243
840,1998,10629,13263,2182
841,5158,12080,9913,16145
842,7169,14132,12123,19437
843,11902,5064,9641,16220
844,10003,8574,13831,18541
845,8738,19509,4763,10081
846,9185,7548,5560,16633
847,2655,7606,14845,15921
848,3209,1113,188,4804
849,2374,19267,11594,15244
850,14995,18305,11249,2044
851,19673,7303,16148,17909
852,12,14673,2311,10106
853,2285,2688,13534,18238
854,9219,17316,4659,11170
855,14717,5837,16189,4326
856,17889,6297,15428,2100
857,8883,1548,5570,3965
858,18110,1773,2941,14821
859,13048,1547,18650,7173
860,10596,4068,12634,6633
861,9663,5461,15866,9515
862,17272,5554,10771,779
863,1105,18372,13542,9055
864,2650,3708,14147,10230
865,5437,19029,12370,13875
866,14681,5933,538,138
867,1630,1077,1593,8376
868,7303,2524,16005,14128
869,15159,3424,1080,17333
870,13811,12194,11481,4835
871,9343,19935,7402,12025
872,6031,7971,9307,3999
873,1159,3451,4824,223
874,14384,6755,19984,8226
875,14358,19785,16569,18070
876,8874,17806,960,16412
877,7127,6258,11450,1864
878,12170,8860,14287,9129
879,2950,9044,16207,2441
880,1788,160,7184,11090
881,11356,18928,1848,3676
882,635,9371,6429,18615
883,18070,18003,6955,18362
884,3239,16739,9863,11249
885,17853,16562,17431,5264
886,15999,5025,17768,3693
887,9625,867,8871,6913
888,1227,9678,12342,17520
889,18999,18696,7842,8708
890,8351,2460,14809,14035
891,13971,106,13773,17001
892,15780,16464,9710,5342
893,7639,14759,13975,8239
894,18670,6883,16137,11823
895,15831,1008,1673,4243
896,7542,5148,2341,16181
897,15604,18043,11325,11471
898,11947,19219,10373,17712
899,12005,11930,6626,6245
900,11330,12881,5620,3719
901,6099,10335,10326,19678
902,3517,9827,5534,19540
903,3815,2357,12453,6056
904,17945,16932,7603,19216
905,6160,2099,11152,2662
906,3034,6405,4602,6993
907,17008,8531,1268,19949
908,15358,13617,16322,13020
909,12912,641,9096,7456
910,12401,17509,16854,9125
911,3646,356,4678,5346
912,2288,16074,7190,4162
913,2952,16010,258,13152
914,13762,16826,1621,15377
915,4859,13590,9616,3638
916,11817,1382,18786,16847
917,9505,4956,19414,19962
918,6745,16646,15763,5819
919,17575,19820,8199,2725
920,9077,136,7782,12738
921,1946,6135,17953,3495
922,7747,1711,9182,1410
923,1416,1704,17343,18216
924,18072,14710,16739,10775
925,2470,11262,17530,3309
926,18130,15012,8740,9930
927,11971,2899,13359,19333
928,18352,349,14040,866
929,8907,12267,8350,8284
930,5046,18658,17845,3748
931,13604,3404,12495,19336
932,18998,7978,19528,17253
933,2808,16055,3072,5005
934,12461,14452,2274,12727
935,2342,4489,5556,14549
936,3858,11296,3877,9763
937,573,15126,1421,9100
938,15253,3215,16328,17960
939,8372,18262,16711,9018
940,3443,10176,4626,15751
941,18902,12724,16844,4740
942,4942,10978,2428,3585
943,1216,3309,13743,18560
944,14508,4626,8575,16396
945,4523,13665,1684,5211
946,5833,14656,12232,2920
947,19758,10828,11397,11022
948,4459,4138,11736,17503
949,14745,3302,1529,10946
950,5779,18396,1686,7466
951,18486,7902,613,6132
952,10723,4842,354,6027
953,391,3198,14374,19153
954,13667,9092,11508,6243
955,18308,7643,2594,10222
956,18796,3001,12832,14296
957,12794,253,18082,7406
958,7543,15913,11971,17779
959,12710,13464,922,5164
960,14176,12575,19274,11629
961,15394,388,1636,10384
962,13427,10505,18364,17744
963,17913,18281,14742,11506
964,14608,238,8031,13586
965,6394,17540,587,8725
966,9375,10772,9395,15419
967,510,16317,10271,10098
968,19261,4741,16492,12893
969,14757,6243,11697,5403
970,3497,3794,14754,15212
971,8926,18664,16605,3028
972,4520,16516,324,604
973,17987,15633,11300,19633
974,9345,18082,18181,7577
975,9551,17478,1605,4780
976,9459,19652,18423,15048
977,9092,599,19311,5505
978,19706,12022,2055,18351
979,10785,3978,7000,1749
980,10261,16431,14647,1344
981,17733,6060,13902,3931
982,4835,14255,7259,2304
983,11554,11606,10034,4873
984,5959,12603,6370,13041
985,91,13743,6940,18658
986,12829,10606,9524,4307
987,2572,16994,6636,19948
988,7090,15654,16051,7977
989,4854,9670,13528,12231
990,11930,2679,18556,8135
991,2675,16072,17649,4671
992,9754,7930,15742,12545
993,19840,17866,13682,12008
994,19031,18349,13744,9805
995,3679,6564,3344,14354
996,3419,15296,8895,14617
997,16576,7870,11520,9578
998,821,3315,8127,9828
999,680,11147,2862,12995
1000,13782,12015,9846,14239
1001,12189,9126,6305,4930
1002,17597,14397,16895,13882
1003,346,18508,8863,2157
1004,16480,16974,14770,3126
1005,2195,4816,987,12554
1006,14516,5938,16089,17211
1007,7468,4077,17236,5438
1008,4970,10194,175,12779
1009,6254,14582,15156,14124
1010,16074,2863,10447,12457
1011,7406,10406,3778,19404
