,1,2,3,4
94,11337,3276,14417,2160
95,8002,10747,886,2189
96,19862,10031,828,2345
97,17808,2546,6057,8598
98,7916,844,11255,18701
99,17960,13331,3755,18757
100,2036,943,200,16677
101,11295,6464,9599,4355
102,11495,17946,17874,18234
103,4615,15777,16164,8941
104,16715,16603,15691,4734
105,5411,17067,3643,8185
106,8411,17704,2020,8309
107,2341,15689,11994,17145
108,10511,9789,2905,7596
109,9136,913,2722,6083
110,13712,14984,3683,12292
111,7344,14497,5773,15469
112,4665,16674,18516,3839
113,17224,17192,11055,1811
114,9055,11123,13848,15531
115,14922,12026,10230,14022
116,11516,14065,9746,549
117,14209,5535,128,700
118,19171,18771,11089,14188
119,422,19573,12963,14451
120,18684,18180,2707,2994
121,3081,13140,15348,3353
122,5710,15440,3646,7892
123,7435,12382,2390,10927
124,13571,19727,17819,5924
125,16594,17632,1791,15202
126,2756,7958,8950,12954
127,17601,8077,16943,17921
128,6193,17379,15118,16678
129,11023,17542,2135,5187
130,19883,19420,3987,16266
131,19552,3640,3795,14654
132,15848,12472,5479,16942
133,13573,10727,16325,12172
134,443,15247,4815,17303
135,11062,19769,1595,8701
136,3585,6457,7570,17175
137,16816,14923,12913,19219
138,10510,15842,1921,4263
139,8823,1868,14953,1866
140,7575,14906,3807,3873
141,4057,17801,12347,6645
142,11200,12238,7256,3824
143,1246,17376,5179,10289
144,16900,17182,2754,2294
145,18391,11483,8865,422
146,15047,5383,8874,9382
147,447,1275,19434,5490
148,10282,17707,8532,1133
149,14855,3551,5822,11077
150,1395,13306,18510,5064
151,16452,5328,10077,8928
152,2560,6207,14970,5539
153,18811,12842,12156,17889
154,5980,10954,4363,5796
155,17442,19368,6328,6312
156,5734,14017,7400,8549
157,16147,11510,17378,8035
158,7866,17263,4138,16889
159,15344,70,11530,371
160,4210,19421,9551,15424
161,2624,6009,10766,2180
162,10203,8848,11497,1606
163,13796,5623,6805,6239
164,19877,18363,6887,1867
165,3446,13169,17286,633
166,6043,12548,8813,2386
167,1853,14233,19039,16048
168,13072,5019,16339,11113
169,7418,1327,5921,541
170,6845,16794,2953,10258
171,11636,17816,2252,325
172,3663,447,10029,6572
173,13680,4532,15508,6402
174,12156,11224,12582,1277
175,868,17608,10584,6609
176,353,16438,6482,12365
177,19775,13352,14001,6710
178,18715,9396,9950,12582
179,3890,7774,3989,15716
180,9195,1471,1820,9853
181,4462,18568,7739,16725
182,6178,3928,17633,15147
183,977,14405,18149,17412
184,10415,1835,15043,9999
185,8445,3907,12086,13275
186,6774,15077,13290,9625
187,15080,4415,6941,1302
188,1550,4002,1076,3249
189,19825,10653,19105,5891
190,6877,2739,1450,8307
191,11544,2854,9560,17249
192,3307,1089,11048,14219
193,13049,17814,12873,16142
194,10546,11426,16205,18878
195,15393,8779,112,11620
196,11563,15091,1870,7050
197,10965,15471,16578,16438
198,16134,7745,463,9426
199,3824,5437,19236,12009
200,14248,2335,19360,16247
201,16054,12117,10959,1400
202,6996,11040,18060,602
203,11402,15453,10107,8491
204,5168,17455,17115,4517
205,1192,13958,12132,4384
206,944,9900,14095,7235
207,18977,2747,18097,2623
208,120,13056,19637,8339
209,2941,16820,12479,2985
210,17321,2589,7639,6054
211,8246,16728,17027,11343
212,17661,17080,6579,9839
213,17948,3252,5245,2505
214,3946,19336,14933,13415
215,8610,14696,2208,4695
216,8079,16640,6445,8353
217,16108,19901,601,13803
218,19170,5960,7101,8435
219,16252,12168,3444,1252
220,8715,9347,3430,217
221,12671,7621,6629,15261
222,1135,16971,1678,12988
223,10126,18068,5371,15388
224,8747,5808,11646,7676
225,13694,10117,6316,16908
226,6646,1807,246,12996
227,15288,9451,8194,5994
228,5172,5196,1861,16670
229,11022,17218,12014,14364
230,5808,18369,3889,11929
231,16999,6101,953,12358
232,14407,17566,2100,12598
233,7245,10679,10830,4515
234,4392,17053,10162,2054
235,6236,19360,18671,10416
236,7578,2191,15623,4135
237,16634,6999,109,15572
238,8084,12936,18955,18036
239,1757,5458,14032,1372
240,15180,677,17546,10331
241,8015,2640,2654,3390
242,19929,14652,6662,9729
243,1878,19680,13498,4139
244,15118,2992,8291,9107
245,12093,8153,1294,11736
246,10929,11899,7051,11788
247,18823,10011,4725,14267
248,16317,3310,6143,2456
249,1202,8046,7641,15055
250,8228,786,13718,10580
251,3856,11710,627,5226
252,18379,19182,2259,12371
253,16822,4581,18246,7758
254,9115,17517,11884,6209
255,5037,10592,6217,11089
256,19800,19338,3251,10982
257,14651,6557,11197,17379
258,14021,18542,12959,11664
259,17529,15856,1955,19008
260,12408,13248,11501,10984
261,18398,12381,9085,338
262,6381,16541,4669,18572
263,11871,8329,770,11854
264,6219,301,19957,11752
265,14344,2131,5890,3797
266,17918,13130,3887,9185
267,5821,5171,4712,5086
268,8416,14113,15654,1360
269,15567,9467,2205,14680
270,11621,17948,19226,18832
271,12796,11310,4953,19100
272,13327,16260,10769,10339
273,19240,1073,19733,14418
274,10968,5945,3879,15401
275,9740,1897,18321,3483
276,2297,12526,1054,4498
277,19006,15922,10475,5717
278,10704,17514,8774,142
279,16116,13165,19659,8604
280,7429,1033,997,19281
281,5066,15224,19764,6513
282,16499,2724,5422,9101
283,18732,15291,14549,11146
284,19718,4730,1248,17685
285,12415,8799,6267,742
286,3316,369,17549,7891
287,17878,16662,18365,6425
288,18396,2006,4078,14791
289,16820,16592,9337,12500
290,16884,12457,21,9392
291,14521,4280,7200,2912
292,18551,11299,14045,4751
293,16034,14383,5198,5603
294,2632,17735,1651,16286
295,14294,16847,13934,2914
296,10551,11517,16708,7715
297,11647,11034,17091,1379
298,19211,18962,8054,12307
299,13504,6582,8883,16752
300,3175,13945,11473,14037
301,7548,2249,15939,7293
302,5658,2124,3739,10417
303,13345,5346,2042,16564
304,6925,19031,878,2273
305,16846,12633,2780,18321
306,1911,12953,10010,630
307,849,11027,15265,7399
308,8447,18343,6284,13106
309,10028,7559,16819,15488
310,4877,697,7165,18476
311,17764,6320,7596,15691
312,13769,14091,13411,18309
313,4708,10929,4383,10365
314,17508,19922,4922,6290
315,13513,549,4360,11246
316,19400,16416,14673,9158
317,7006,19646,11695,17614
318,17792,16030,12206,18388
319,5803,7604,1516,5328
320,1809,4973,17790,15626
321,5014,4413,2512,19709
322,1274,11267,47,5374
323,5196,12928,8121,6805
324,15460,14733,2938,2806
325,17917,981,8898,10893
326,10765,19216,18221,12308
327,13430,9442,2066,14599
328,357,2847,13508,10125
329,12447,12467,3243,15467
330,15576,8367,18633,2150
331,14153,9122,5710,7292
332,11113,18808,19623,17073
333,3346,16487,11274,6360
334,19245,18095,8814,6588
335,13487,8097,14029,6598
336,5230,13389,13217,14652
337,13735,3147,2720,17713
338,15826,17824,2633,6326
339,3371,5228,11615,5939
340,564,10887,18185,5101
341,14019,17541,5380,8820
342,2194,17285,3826,4577
343,1019,4980,17208,16194
344,19802,2717,3045,19597
345,13861,14538,10887,12458
346,4753,2120,12437,15356
347,15035,13927,5985,18182
348,11486,6583,1945,467
349,2323,11905,3053,743
350,16760,13931,5356,13982
351,15011,12914,15116,18537
352,5360,8694,6524,2973
353,19853,4404,17401,5279
354,13685,829,18828,11862
355,15849,18886,3898,9972
356,18461,9332,17112,18233
357,10642,7891,9603,17715
358,16246,8819,16523,6383
359,5371,17156,10041,14841
360,19472,10550,14680,15784
361,17028,8258,1312,15579
362,254,16103,1873,13765
363,12494,14406,12785,1744
364,2106,2104,14394,6715
365,8866,16796,11375,4244
366,1345,12257,13860,10296
367,4908,6640,1794,17905
368,7196,19619,13250,15544
369,9931,18173,13507,774
370,17403,17029,17713,1636
371,4389,12460,7668,17818
372,1165,8040,19763,8847
373,14128,16556,16476,3129
374,960,8313,15319,19473
375,19588,7692,8845,10632
376,10717,18153,17339,5797
377,13216,1192,9422,14562
378,6300,1904,18617,14358
379,8279,10986,3912,3548
380,7214,2811,10307,998
381,13660,12853,7011,3712
382,14801,19210,2959,11293
383,7904,16184,12834,4788
384,16439,18445,7557,12184
385,12315,11367,8707,12183
386,13740,4540,4431,11776
387,4117,13804,2915,5716
388,14839,13074,13129,15313
389,10601,4426,17362,4843
390,10753,5233,1821,14851
391,15362,35,14382,5681
392,11180,4174,5688,11222
393,1778,8952,16177,11435
394,16080,17159,17871,18417
395,7849,19429,17964,2501
396,6959,8549,4181,15449
397,1972,15227,8979,2614
398,9562,11865,19966,15633
399,6000,13277,3245,3764
400,15321,6349,15017,2480
401,6820,7058,1260,19889
402,1063,6282,17281,12013
403,7177,3641,3554,18372
404,19254,17124,1048,18098
405,11842,5221,17888,18217
406,12970,11177,6909,5326
407,7565,4577,2098,7106
408,18444,15068,16317,15989
409,4418,17150,13895,5088
410,3274,8818,7462,6551
411,9041,3964,1509,16588
412,1101,3195,6496,13069
413,3338,15990,15862,19914
414,6512,1202,2476,13852
415,17568,18540,18743,19052
416,12187,4015,17584,12626
417,14242,5042,14416,1944
418,19184,2270,7520,6252
419,17467,11392,19971,15663
420,16706,8692,19622,16699
421,19436,985,142,1139
422,5836,12865,9468,256
423,9949,3244,8671,5977
424,15759,7410,3333,4238
425,13605,19633,16909,10124
426,1770,11445,1696,7216
427,4415,14762,17098,16086
428,7582,4763,2226,17236
429,8918,1661,12275,2531
430,172,13815,16536,4338
431,12210,9622,3211,19342
432,9839,5947,13027,4669
433,8811,2033,18668,3743
434,6335,4331,11663,18367
435,17394,10750,9559,3511
436,19456,10337,12035,505
437,2166,16175,13363,4337
438,7290,11913,9094,8715
439,5091,547,202,5722
440,11146,9084,9589,2062
441,9123,7886,12067,6049
442,2002,4790,11184,14129
443,2604,4244,14256,4817
444,15543,18686,19670,10944
445,338,19148,7892,5373
446,10904,8541,8189,10048
447,10537,4754,17101,16773
448,10447,6040,6213,14881
449,18779,13708,5588,13927
450,6156,14717,1212,16217
451,9027,3547,10962,13014
452,14802,754,147,16624
453,16858,3525,12248,15091
454,13897,1463,5752,15551
455,4481,1395,7713,16348
456,8260,16200,88,8752
457,3205,18514,2471,14673
458,2230,7642,14634,2913
459,2075,538,6587,3936
460,8920,1003,13329,9208
461,10502,9530,15489,11441
462,7760,4103,13725,14569
463,114,4374,13066,3513
464,6451,11592,7199,1268
465,7110,2042,2492,12839
466,11289,8432,3119,1635
467,718,13308,5920,8275
468,13151,174,1775,11990
469,18069,7476,10512,15965
470,14589,1023,1850,14369
471,18151,453,5868,9258
472,6948,14725,916,13571
473,10010,7634,14656,11728
474,15925,19305,16974,13330
475,7338,17521,18719,18579
476,17599,5355,1339,13224
477,18817,16753,15239,15742
478,17794,11918,11556,4122
479,13311,18481,12812,2717
480,11472,13088,5471,5656
481,10421,3519,8114,6304
482,11000,10464,19501,3514
483,18781,18319,4589,10387
484,11131,3754,10196,8206
485,17020,17214,5996,19292
486,1691,9437,17572,7354
487,4414,12803,6497,1119
488,4059,7078,6501,12370
489,19506,9217,16715,6
490,18480,13652,12934,12911
491,11808,5281,335,17046
492,19059,1636,17204,6464
493,10995,9078,9686,247
494,398,8515,3074,17461
495,12738,10787,6111,11297
496,2454,2224,18854,6809
497,11483,6908,6229,9669
498,9906,7925,13735,9435
499,7274,18857,8472,1149
500,6121,5167,10801,4661
501,7046,15007,4718,7064
502,6496,12677,16807,4241
503,11654,13132,14080,10279
504,601,4400,1540,3013
505,8108,15208,19479,13430
506,15769,7736,13454,13614
507,15380,12146,7530,623
508,13145,9385,6486,13952
509,2300,6525,17947,17325
510,13498,12601,2152,6508
511,14289,7491,8392,16993
512,9808,13195,1256,457
513,938,8270,658,3259
514,1663,7841,3968,6081
515,17324,11640,10411,4407
516,15762,18544,1480,3735
517,18089,12380,16538,42
518,13321,3721,4632,6916
519,2985,9288,3654,16415
520,4939,14237,4083,12725
521,1505,10014,9264,18971
522,124,13385,10479,14583
523,8134,3214,10504,8769
524,18619,6125,18323,16985
525,15163,9493,4605,15530
526,10143,15354,1715,7047
527,18738,5989,18206,10691
528,12978,14190,17337,16843
529,10918,15753,12637,3205
530,19514,6177,10541,13737
531,12474,17467,2179,17716
532,10864,5406,15157,15282
533,19349,1598,1638,11975
534,1531,11479,2365,5906
535,11485,2307,15776,9976
536,5177,8984,6521,5889
537,19413,11030,5172,16569
538,8803,8748,7871,19394
539,8029,16491,18044,12119
540,1889,10780,12943,3876
541,7499,5991,11859,15829
542,2236,5295,16078,10206
543,10950,4500,5989,12264
544,6215,6146,2836,13399
545,18262,13843,15163,11604
546,5395,2499,10552,1900
547,11185,19438,18046,7037
548,16304,953,12237,1008
549,1634,4671,5576,13700
550,8032,15690,14999,17232
551,11775,16580,6943,6150
552,15891,6627,3661,14241
553,4386,10107,17518,8150
554,8401,2648,9131,631
555,1715,48,9027,455
556,12712,1432,4656,2415
557,11121,9662,9925,7322
558,10669,6131,734,15447
559,7275,5687,11552,16253
560,7870,2126,16794,15413
561,8523,4812,19827,18145
562,5004,9455,13647,2139
563,160,11119,14386,19986
564,11681,4290,8709,13426
565,3966,6006,8068,1649
566,17758,8011,15274,4100
567,16381,5529,9389,14487
568,146,19965,4809,308
569,2893,1921,10983,16720
570,9051,2590,9271,16895
571,6313,15645,9268,13884
572,5364,18408,15686,11527
573,19984,5283,6711,18466
574,14985,3871,19952,11496
575,8669,652,111,8619
576,65,17729,14368,4931
577,13985,19686,13110,13583
578,16837,11083,256,8098
579,19253,11864,12666,1272
580,4933,14163,19725,19505
581,15436,11010,1004,9725
582,4326,18881,12007,17502
583,10116,9137,5219,10209
584,848,13046,11012,4814
585,13596,17427,14774,13566
586,18434,18776,6952,7009
587,19030,2728,7307,2251
588,6601,11495,17388,19911
589,8456,12608,14488,8633
590,5544,610,14890,10430
591,11857,19514,7268,5643
592,25,213,5474,7347
593,13180,12375,14772,783
594,6648,19966,2209,13159
595,13757,7966,4536,6391
596,7443,4399,512,377
597,15570,17559,697,4064
598,551,14724,9980,6300
599,17912,9162,17979,10118
600,10804,737,9323,17443
601,18698,18562,15218,11373
602,7692,14507,8331,4065
603,3480,13540,920,12493
604,18416,3577,11077,842
605,9158,14485,18320,15671
606,13115,16777,15396,13442
607,17562,1779,8900,13898
608,11348,7316,4859,6606
609,10207,12634,15004,7058
610,10136,19009,10294,11
611,18864,17982,10598,5387
612,8979,1510,1481,13124
613,3133,14571,15513,566
614,18012,14362,6972,6824
615,15503,58,10816,672
616,19151,9123,18659,8757
617,11596,15630,11752,2346
618,17267,9094,16546,9139
619,16885,18807,5743,18378
620,2293,5482,18883,10348
621,15870,2135,10404,8066
622,17249,13637,11108,5701
623,5687,15658,4426,19702
624,11422,16068,17207,17251
625,17864,11755,146,10067
626,6654,110,7127,7396
627,4977,11986,10382,679
628,17903,16620,2503,9970
629,2465,2229,11720,7739
630,16621,13674,11820,6454
631,4497,12716,11133,5079
632,13119,6853,15154,1150
633,6172,510,9463,13842
634,10802,952,10008,16387
635,14087,3976,10364,12289
636,5943,1862,8420,8021
637,2222,1872,12356,11860
638,16403,11130,1722,7571
639,11353,2843,5528,19072
640,18685,14790,14826,17873
641,11144,17696,6796,17622
642,12444,3994,7552,3466
643,2682,2756,9192,18261
644,11102,4583,4941,10725
645,13772,5111,5791,19222
646,18903,889,6684,9362
647,5468,10224,18832,14521
648,649,725,7802,7911
649,14290,16988,13274,19856
650,19626,16115,19228,5633
651,8714,2588,17082,1820
652,9015,10739,1009,12438
653,2640,1930,14391,12114
654,16,5399,10790,13675
655,15167,5207,15296,2413
656,1173,2071,16956,8688
657,15127,756,4456,10836
658,16201,2263,2091,3122
659,17625,14290,1398,2761
660,11569,14092,14209,13397
661,1309,8347,16398,3667
662,15406,11370,2744,1769
663,14345,11221,2578,8095
664,13602,14220,15609,14787
665,2767,13669,4100,15893
666,9337,4190,5699,14802
667,11500,6834,2822,16089
668,10122,8311,11504,17275
669,10214,17921,1369,15140
670,4756,11539,15769,12524
671,15306,12389,10427,1074
672,6760,10969,11779,17060
673,12899,3584,912,18232
674,3773,5184,10974,2309
675,5899,16485,3837,14072
676,10859,8682,17174,9859
677,3002,9993,14151,16935
678,5479,18748,14447,16370
679,11390,7671,7715,12915
680,3215,12179,6772,17035
681,12595,19221,16747,2755
682,14403,6422,12630,2669
683,3884,917,17169,12702
684,19122,19703,6814,7921
685,15612,3316,10861,599
686,9552,5690,13937,3422
687,3340,3502,13652,13950
688,3005,9573,11115,5747
689,5357,11597,2887,7153
690,3650,11578,16860,15238
691,11799,19374,18778,12544
692,17439,7451,6081,9803
693,2529,1072,17983,18424
694,16686,11253,6083,7588
695,8105,13839,5329,8408
696,8180,18600,5383,12558
697,2190,792,7694,6193
698,7481,3561,955,8222
699,2278,14363,13116,9448
700,7633,10015,15339,15741
701,13341,18987,1435,1214
702,651,11110,7539,13909
703,6282,221,6265,17631
704,2434,11577,17750,250
705,10619,13835,6132,12464
706,1106,9345,3961,19006
707,2879,18163,5972,5596
708,7023,10891,17318,6009
709,8306,14480,1522,8709
710,8499,1667,4636,17118
711,10024,9263,10147,18543
712,17018,8257,4168,11337
713,7505,17941,18157,6366
714,11558,8800,12005,4436
715,900,3692,14165,5569
716,10685,4045,10828,12106
717,408,14907,13425,17163
718,12331,18475,7487,4020
719,13259,6844,4276,7367
720,10847,5475,10927,13554
721,16871,1653,2382,10184
722,10438,4830,19839,8453
723,16687,7742,19196,3489
724,6794,11560,15439,115
725,6343,7066,12675,5547
726,18109,14120,3630,17147
727,16017,11281,10218,17457
728,3587,6300,1240,6231
729,16468,17662,17662,9722
730,7708,16064,9402,2285
731,19446,12979,5034,12745
732,11021,11360,1001,9883
733,15879,4125,3841,19688
734,13870,80,13564,9166
735,9091,5070,14205,7138
736,6553,17754,8279,13628
737,11181,9242,15833,2812
738,4345,15484,15785,6644
739,17122,9839,18921,18800
740,13884,4393,5723,7927
741,18503,6703,16691,30
742,16589,7,13457,6374
743,17858,12476,17279,8138
744,14551,2744,7675,2707
745,7100,3761,1433,3546
746,6356,8105,10922,11038
747,13155,13814,11150,18396
748,7715,14368,7098,10684
749,16928,16034,4851,19950
750,7054,6033,13613,19772
751,4253,7195,18796,16866
752,14626,10389,16551,13120
753,15469,12815,10049,6500
754,19841,15364,14508,1114
755,12237,3202,11256,346
756,14879,7578,5326,1848
757,2444,16718,16688,12847
758,16657,5636,1650,10091
759,18952,19088,1905,16904
760,9659,9689,16303,3592
761,17550,13935,12851,13868
762,17823,18289,11959,227
763,6825,19890,14626,14834
764,16650,3733,9270,11128
765,13713,8308,9848,12386
766,16193,19176,15959,8578
767,2095,7029,9048,11618
768,10210,8197,16890,2538
769,3972,10529,13599,14786
770,1453,14753,14889,19434
771,9715,147,13693,6158
772,11316,11477,7062,16727
773,675,7375,1092,13550
774,8731,17292,11979,17997
775,9892,8412,16335,18884
776,1129,15445,3182,12683
777,13278,15011,4234,5395
778,18305,13560,2539,11804
779,12213,18370,2467,11300
780,5147,132,6516,1171
781,10278,2523,8411,16400
782,5513,4640,19538,13631
783,2410,4978,4609,6961
784,2514,18479,10001,7262
785,14175,11351,3244,8624
786,7743,18060,10081,9391
787,3411,14699,15543,6325
788,19875,2519,18435,1737
789,6550,19829,13765,5045
790,15143,16770,2104,15878
791,18235,9720,19350,3730
792,1107,629,4132,1656
793,1756,3804,5425,9370
794,10194,408,6517,9204
795,11444,8645,1971,8172
796,16742,6186,1643,14835
797,15343,9798,12542,4457
798,17594,11318,6957,17235
799,4926,14827,2261,8631
800,248,16842,14227,6543
801,10614,14058,7179,15330
802,12554,14192,13968,2170
803,275,17834,5826,605
804,13989,19879,1982,2438
805,16838,19908,2192,18745
806,19621,16747,6646,8445
807,16172,16492,1646,7296
808,5775,10262,699,5334
809,9764,3929,7514,1167
810,18755,11411,11240,18714
811,6995,19962,8959,6097
812,725,10657,17692,2841
813,11201,14022,1473,10698
814,2709,8243,7153,19520
815,10462,1756,17640,11384
816,8194,6274,16125,3971
817,2957,3740,9820,18805
818,13132,10191,10721,14756
819,14704,9575,15060,7569
820,431,5323,16598,11920
821,15207,16395,9990,16900
822,9289,15377,5974,15926
823,15722,6442,12513,10630
824,13459,14648,18837,19041
825,3813,2072,18019,5527
826,18804,4524,18179,7535
827,2481,13278,3422,16702
828,9738,11434,11407,236
829,19596,16154,4779,11354
830,11512,17410,15442,8429
831,2508,267,18433,1325
832,7558,11369,4737,4325
833,5666,1413,19642,5982
834,19865,5878,18869,12054
835,5718,16181,13001,16304
836,15508,8127,17202,16658
837,15020,19052,10762,12494
838,10404,5048,1626,3758
839,9749,4742,19967,5260
840,7150,13468,11871,12717
841,11163,9343,14699,9224
842,2189,2287,15803,3675
843,1446,19762,10516,12433
844,16916,6647,14024,13759
845,1666,15290,18747,2101
846,9206,16570,17197,5771
847,7,5966,2742,6761
848,4602,5857,10068,1917
849,18620,8585,1208,4617
850,14808,6336,8988,11521
851,12339,17782,4006,12606
852,16907,10714,17074,6866
853,5355,5802,16612,6414
854,12157,4512,2986,10562
855,2436,5590,2847,7938
856,3976,11623,15622,6624
857,17561,18670,6048,7904
858,14032,17114,10347,5899
859,14487,8622,11525,1626
860,5630,1866,16778,19264
861,13047,9138,4944,7777
862,7311,16086,1503,9637
863,17607,10312,6276,15285
864,19882,12973,5644,14887
865,7281,18315,18008,2518
866,3145,18019,6894,16959
867,13148,9955,64,17726
868,238,2174,6804,17328
869,10655,13073,11210,9602
870,13529,2580,19592,5278
871,416,19706,9053,18709
872,18469,5979,7665,17864
873,5665,550,15270,17165
874,9411,8354,368,2450
875,8682,8533,18652,11814
876,6624,3904,13940,9670
877,14179,14988,3491,12316
878,15303,17405,6251,4097
879,10296,17330,13414,4872
880,10165,1695,12882,11149
881,14832,15346,18276,19402
882,18935,4605,14188,8269
883,13644,2260,12756,13450
884,7342,19290,18718,11466
885,3253,9113,1637,14289
886,8153,13002,14052,3524
887,15000,4167,1577,11184
888,616,11391,10923,5691
889,13215,15432,15914,5042
890,12407,5353,11147,16638
891,16670,3459,7185,18916
892,13146,18604,9173,18687
893,5341,7520,17770,19369
894,16933,10740,18769,9201
895,10726,2628,11993,7692
896,49,7043,19825,7335
897,3903,6346,12917,8712
898,2946,15456,1659,2602
899,12266,5416,18945,19538
900,12160,15243,10827,598
901,13405,6217,17396,3351
902,1578,19486,19068,1585
903,2378,3845,7420,7796
904,17332,3097,11532,17797
905,3286,3351,19109,9363
906,6480,5602,17462,12021
907,1992,603,14065,876
908,612,13837,18421,4003
909,4202,14737,9801,7932
910,14081,6888,17051,1109
911,19273,14650,19667,8305
912,3465,6230,6885,8212
913,9572,5153,15858,7291
914,11230,16996,6873,9473
915,3939,4521,12999,9194
916,18485,3233,3012,18671
917,12564,10842,17450,19393
918,9007,14241,3930,11366
919,19508,10906,5272,6794
920,19190,7384,19523,3264
921,3410,2239,15150,1455
922,13936,15853,4952,9094
923,2825,10567,16993,2134
924,4865,10591,19171,17780
925,16264,17960,18841,14769
926,2809,8524,5978,2895
927,4374,1298,17191,12979
928,15748,4010,17959,17865
929,3139,18458,16193,2889
930,18754,7436,10605,7460
931,18060,7401,11444,12426
932,9629,12861,10506,18704
933,8622,14434,17905,12998
934,7539,6123,3529,285
935,15747,2456,19449,7781
936,11652,5087,1766,18744
937,15982,3998,13570,5988
938,14669,12553,19668,4389
939,16423,17582,2958,19909
940,17481,9968,13948,561
941,5829,8207,13039,4147
942,17215,18283,3335,15899
943,16355,13176,8294,16364
944,7898,3962,17813,9097
945,8664,1894,2264,1207
946,15252,1182,5704,9047
947,2992,18997,3313,8505
948,12921,17261,3024,14014
949,14473,16197,10251,10381
950,19363,13210,4106,15515
951,13624,4986,5946,1300
952,815,6978,5910,11475
953,19014,13145,10743,5589
954,17836,1128,15417,12389
955,6064,5835,11952,5880
956,19232,15575,16390,19958
957,19230,17674,16315,7694
958,382,19669,10306,7612
959,17181,13184,3850,8327
960,17491,9349,3810,4859
961,6981,19313,361,14567
962,13627,11693,6976,13831
963,11981,16724,15712,10062
964,264,4276,5543,6885
965,17966,17778,4675,6400
966,15041,7596,9058,445
967,13755,14370,17550,9027
968,270,19260,5590,11718
969,9634,11877,6,9282
970,13422,4594,14612,2625
971,10984,16841,11950,4971
972,18189,4562,14893,17919
973,16157,18401,19955,11652
974,7615,1027,10187,9349
975,17638,565,3412,13849
976,19556,5805,9873,1701
977,16330,6231,9773,3968
978,10332,12549,16211,7711
979,8688,3364,7889,7085
980,14247,12286,3695,5683
981,1824,5497,1155,7191
982,4035,10307,11683,8439
983,205,18973,14297,2143
984,17598,14006,1823,10049
985,13588,11185,3194,11998
986,3059,19860,16043,10941
987,6771,12227,7751,13193
988,14675,16190,7698,14127
989,14180,5022,7419,2167
990,5086,7929,16061,18464
991,1840,6903,12803,12356
992,12050,3165,2607,18434
993,19678,14741,1112,7981
994,11002,16314,5228,17055
995,4014,19780,16593,5540
996,4466,3815,7282,14202
997,6332,8427,17940,7449
998,8299,6779,5862,6593
999,3220,16839,18224,9856
1000,17428,12003,14444,4636
1001,18483,17031,15735,8885
1002,12119,324,11395,19209
1003,12222,9833,15994,19439
1004,3965,3896,1384,14172
1005,1033,2642,19378,13647
1006,14228,8498,13309,2599
1007,13594,7144,19191,18883
1008,15533,263,7119,6681
1009,8838,19847,19755,2148
1010,452,8205,6777,1313
