,1
1236,3500
1237,15355
1238,16146
1239,3245
1240,16158
1241,10592
1242,19332
1243,14949
1244,4567
1245,18206
1246,582
1247,8976
1248,16849
1249,11658
1250,3623
1251,9346
1252,5933
1253,134
1254,17793
1255,10184
1256,2695
1257,12238
1258,13226
1259,4224
1260,15540
1261,8267
1262,3989
1263,15417
1264,10635
1265,18596
1266,17307
1267,2222
1268,7473
1269,16749
1270,13073
1271,16623
1272,16474
1273,10846
1274,6828
1275,743
1276,18941
1277,2715
1278,3582
1279,2218
1280,14252
1281,14833
1282,12164
1283,12509
1284,14822
1285,11506
1286,14013
1287,1113
1288,12994
1289,14406
1290,19136
1291,4712
1292,5570
1293,8193
1294,11761
1295,8621
1296,18534
1297,19353
1298,17428
1299,14180
1300,3441
1301,6592
1302,14639
1303,7256
1304,9083
1305,16479
1306,10632
1307,11833
1308,854
1309,12719
1310,4120
1311,7628
1312,16767
1313,5727
1314,17631
1315,10937
1316,3143
1317,13428
1318,10225
1319,18690
1320,1439
1321,19835
1322,14899
1323,678
1324,16196
1325,9571
1326,6845
1327,18449
1328,15338
1329,11425
1330,14211
1331,14214
1332,18745
1333,462
1334,7610
1335,17501
1336,12257
1337,2054
1338,9736
1339,5781
1340,10117
1341,10033
1342,6800
1343,7078
1344,19844
1345,16167
1346,1182
1347,17850
1348,7478
1349,11673
1350,8915
1351,13997
1352,5396
1353,3851
1354,8240
1355,2684
1356,1535
1357,393
1358,14481
1359,16940
1360,18179
1361,4668
1362,15715
1363,17129
1364,6238
1365,1722
1366,19483
1367,13579
1368,7273
1369,11
1370,10129
1371,3552
1372,6130
1373,18024
1374,8892
1375,4438
1376,19596
1377,19736
1378,13602
1379,19072
1380,5503
1381,13773
1382,10067
1383,5383
1384,7907
1385,11681
1386,7831
1387,9350
1388,9715
1389,5760
1390,14236
1391,16050
1392,9551
1393,16535
1394,1955
1395,6582
1396,1789
1397,3600
1398,10449
1399,8236
1400,14677
1401,2308
1402,18456
1403,4279
1404,4298
1405,15472
1406,19644
1407,7073
1408,12971
1409,7715
1410,335
1411,11893
1412,18095
1413,15866
1414,17893
1415,6169
1416,10241
1417,19851
1418,11838
1419,5356
1420,3052
1421,4991
1422,11493
1423,13976
1424,18342
1425,8123
1426,657
1427,7786
1428,2620
1429,10061
1430,8752
1431,18399
1432,801
1433,10476
1434,2326
1435,6652
1436,18182
1437,10210
1438,834
1439,17246
1440,16970
1441,1150
1442,12516
1443,13475
1444,10179
1445,15239
1446,1128
1447,536
1448,5896
1449,9059
1450,4027
1451,13034
1452,15418
1453,11108
1454,18782
1455,18714
1456,16923
1457,15945
1458,1198
1459,10703
1460,5756
1461,12882
1462,9683
1463,17257
1464,12541
1465,4905
1466,6876
1467,7778
1468,13670
1469,13136
1470,16873
1471,14325
1472,16227
1473,12472
1474,5863
1475,5676
1476,4091
1477,6088
1478,10234
1479,7337
1480,7297
1481,10448
1482,13539
1483,15283
1484,12433
1485,457
1486,9850
1487,15854
1488,6644
1489,14242
1490,12728
1491,6918
1492,14288
1493,17728
1494,13010
1495,18168
1496,18404
1497,13379
1498,326
1499,572
1500,15639
1501,19525
1502,15608
1503,14156
1504,14442
1505,8179
1506,6702
1507,18371
1508,2153
1509,14258
1510,8799
1511,2822
1512,2716
1513,16150
1514,14709
1515,17444
1516,6955
1517,5673
1518,4186
1519,14530
1520,15580
1521,15174
1522,10663
1523,5955
1524,19515
1525,1983
1526,13092
1527,2024
1528,10666
1529,12544
1530,6006
1531,19123
1532,15564
1533,8163
1534,3471
1535,16813
1536,19444
1537,14395
1538,11477
1539,6710
1540,12301
1541,14023
1542,5576
1543,17078
1544,9686
1545,4869
1546,18980
1547,15225
1548,2631
1549,4367
1550,1834
1551,5909
1552,13313
1553,14221
1554,2178
1555,17499
1556,3883
1557,4382
1558,11430
1559,4860
1560,10602
1561,8677
1562,10168
1563,5905
1564,18072
1565,19325
1566,13309
1567,13220
1568,9750
1569,12730
1570,6250
1571,19290
1572,18896
1573,5821
1574,11405
1575,905
1576,7315
1577,2230
1578,6701
1579,12496
1580,5189
1581,16306
1582,5549
1583,7756
1584,5891
1585,3793
1586,8129
1587,14353
1588,5780
1589,12846
1590,293
1591,13971
1592,4245
1593,6889
1594,10400
1595,2307
1596,9700
1597,5245
1598,17928
1599,17875
1600,14744
1601,6806
1602,5360
1603,4115
1604,15682
1605,12140
1606,6078
1607,4289
1608,14470
1609,19928
1610,18038
1611,8396
1612,2090
1613,10922
1614,10849
1615,17680
1616,14005
1617,9033
1618,17768
1619,26
1620,638
1621,16431
1622,1272
1623,18912
1624,2325
1625,976
1626,13596
1627,12206
1628,1760
1629,1937
1630,7584
1631,470
1632,19891
1633,6059
1634,2758
1635,3357
1636,2723
1637,5161
1638,12885
1639,14138
1640,3816
1641,2878
1642,19920
1643,15349
1644,10880
1645,3096
1646,859
1647,12320
1648,14607
1649,899
1650,11590
1651,14307
1652,4024
1653,7700
1654,230
1655,19604
1656,13005
1657,4062
1658,16298
1659,18248
1660,2771
1661,1988
1662,11252
1663,1671
1664,5416
1665,17759
1666,2861
1667,15300
1668,11618
1669,19722
1670,13082
1671,10898
1672,17553
1673,8579
1674,7704
1675,16088
1676,17112
1677,10658
1678,4564
1679,18061
1680,7937
1681,6969
1682,15976
1683,12273
1684,4208
1685,17922
1686,15367
1687,8739
1688,9788
1689,2119
1690,4606
1691,12867
1692,17318
1693,19068
1694,12044
1695,15523
1696,19495
1697,5771
1698,3408
1699,2815
1700,1013
1701,3490
1702,8823
1703,7801
1704,1864
1705,16841
1706,15862
1707,10597
1708,16304
1709,9319
1710,12599
1711,11192
1712,4302
1713,18120
1714,1583
1715,2481
1716,6449
1717,7419
1718,3367
1719,8863
1720,5384
1721,18704
1722,4148
1723,6881
1724,1443
1725,9295
1726,17828
1727,7474
1728,6027
1729,4501
1730,6649
1731,8791
1732,19321
1733,7222
1734,13555
1735,4965
1736,1958
1737,13325
1738,3320
1739,8959
1740,9156
1741,7884
1742,16023
1743,18948
1744,7826
1745,10701
1746,11687
1747,5800
1748,4061
1749,10011
1750,8172
1751,6539
1752,5536
1753,15732
1754,18294
1755,8588
1756,19315
1757,7875
1758,11997
1759,1250
1760,1928
1761,1346
1762,19523
1763,17013
1764,10881
1765,14061
1766,13033
1767,9347
1768,14200
1769,1721
1770,18284
1771,1971
1772,13732
1773,9413
1774,8222
1775,16733
1776,1843
1777,7342
1778,15674
1779,1480
1780,10649
1781,14139
1782,19336
1783,14810
1784,6376
1785,1626
1786,2367
1787,9211
1788,11322
1789,9090
1790,5348
1791,18015
1792,15441
1793,19936
1794,1588
1795,12329
1796,5137
1797,751
1798,4000
1799,13988
1800,13552
1801,10949
1802,11403
1803,18178
1804,16410
1805,9191
1806,2255
1807,10875
1808,18108
1809,18674
1810,10947
1811,6654
1812,17784
1813,14711
1814,13267
1815,3773
1816,4578
1817,10001
1818,17887
1819,5573
1820,9274
1821,15466
1822,19694
1823,7344
1824,18302
1825,1168
1826,10404
1827,19441
1828,4594
1829,3404
1830,16255
1831,2780
1832,11508
1833,7405
1834,8964
1835,1311
1836,13
1837,14635
1838,1716
1839,973
1840,8052
1841,1218
1842,598
1843,18466
1844,2379
1845,11396
1846,10736
1847,1729
1848,10764
1849,18642
1850,142
1851,15438
1852,1994
1853,14130
1854,17026
1855,1699
1856,10065
1857,1269
1858,15879
1859,12902
1860,8796
1861,8090
1862,9767
1863,665
1864,10959
1865,4545
1866,1956
1867,14046
1868,341
1869,9133
1870,17005
1871,4447
1872,5898
1873,4703
1874,9705
1875,12334
1876,14528
1877,9564
1878,15672
1879,1881
1880,14148
1881,636
1882,6457
1883,13901
1884,18933
1885,11144
1886,1066
1887,14561
1888,16797
1889,7279
1890,5414
1891,3848
1892,17735
1893,6297
1894,16957
1895,2365
1896,8164
1897,19380
1898,6910
1899,10829
1900,11695
1901,11373
1902,5198
1903,12813
1904,7298
1905,5497
1906,19016
1907,7760
1908,2058
1909,18478
1910,5045
1911,11411
1912,6118
1913,8159
1914,14069
1915,1660
1916,7940
1917,11839
1918,3488
1919,7501
1920,4065
1921,7578
1922,12137
1923,2427
1924,9276
1925,7354
1926,13693
1927,2221
1928,3290
1929,622
1930,15631
1931,18695
1932,7260
1933,125
1934,14698
1935,2412
1936,4117
1937,6388
1938,19299
1939,9887
1940,14099
1941,17623
1942,548
1943,7838
1944,6816
1945,2378
1946,15729
1947,2259
1948,2542
1949,8843
1950,15140
1951,186
1952,12529
1953,10696
1954,4428
1955,9675
1956,11378
1957,6282
1958,9977
1959,16774
1960,10196
1961,977
1962,525
1963,15201
1964,1072
1965,14263
1966,2682
1967,6358
1968,742
1969,6567
1970,10780
1971,7691
1972,14033
1973,12291
1974,17424
1975,11236
1976,8879
1977,3808
1978,3837
1979,1223
1980,16634
1981,12152
1982,12627
1983,19895
1984,10601
1985,11876
1986,18463
1987,6047
1988,17997
1989,3634
1990,9385
1991,14862
1992,16556
1993,19962
1994,14050
1995,7898
1996,14965
1997,4827
1998,3865
1999,4775
2000,11080
2001,17780
2002,10006
2003,181
2004,8423
2005,19713
2006,12230
2007,5958
2008,13708
2009,4926
2010,13236
2011,9041
2012,18822
2013,6515
2014,5453
2015,3148
2016,10546
2017,18959
2018,5338
2019,18535
2020,6495
2021,12358
2022,10412
2023,18381
2024,19599
2025,16237
2026,1758
2027,2677
2028,18586
2029,3260
2030,19493
2031,9673
2032,16230
2033,7834
2034,11005
2035,14190
2036,15791
2037,9951
2038,11314
2039,5556
2040,18740
2041,18171
2042,8239
2043,3153
2044,17305
2045,12276
2046,1328
2047,16744
2048,14934
2049,19091
2050,6983
2051,1600
2052,15340
2053,13179
2054,13410
2055,387
2056,15647
2057,16178
2058,19659
2059,9222
2060,3595
2061,2360
2062,5850
2063,6014
2064,13255
2065,11556
2066,16727
2067,15025
2068,1627
2069,2607
2070,3850
2071,7349
2072,14315
2073,13674
2074,12451
2075,1529
2076,4893
2077,11272
2078,14572
2079,17256
2080,6207
2081,8151
2082,8350
2083,8309
2084,18554
2085,15960
2086,17555
2087,14952
2088,13714
2089,12439
2090,9762
2091,12872
2092,10150
2093,16993
2094,7832
2095,13582
2096,17055
2097,11676
2098,7039
2099,19041
2100,1028
2101,7020
2102,12287
2103,3484
2104,14428
2105,4490
2106,1126
2107,19666
2108,19951
2109,47
2110,3514
2111,12290
2112,5986
2113,8334
2114,16861
2115,8772
2116,6360
2117,14413
2118,7369
2119,2967
2120,10755
2121,12577
2122,5739
2123,6909
2124,9557
2125,11166
2126,13477
2127,18226
2128,1538
2129,4936
2130,2893
2131,13871
2132,685
2133,2623
2134,13949
2135,869
2136,10155
2137,12215
2138,8758
2139,8141
2140,11489
2141,11053
2142,12271
2143,7962
2144,178
2145,13296
2146,18577
2147,549
2148,17221
2149,12551
2150,12592
2151,6115
2152,7237
2153,13273
2154,16567
2155,11408
2156,4849
2157,8556
2158,1136
2159,3341
2160,10446
2161,13476
2162,18529
2163,7649
2164,2580
2165,4078
2166,5110
2167,15589
2168,15146
2169,7014
2170,6357
2171,9445
2172,3489
2173,11465
2174,18658
2175,12916
2176,534
2177,3081
2178,19116
2179,10047
2180,9620
2181,19614
2182,8050
2183,7881
2184,19329
2185,4060
2186,9333
2187,14973
2188,17066
2189,19490
2190,8510
2191,8553
2192,2876
2193,17036
2194,19204
2195,37
2196,13210
2197,13369
2198,13216
2199,1205
2200,11920
2201,15569
2202,8280
2203,9526
2204,16788
2205,641
2206,6860
2207,7886
2208,17969
2209,2083
2210,6934
2211,14257
2212,12145
2213,19240
2214,11807
2215,10079
2216,13262
2217,14519
2218,15431
2219,10291
2220,12505
2221,3164
2222,16862
2223,2733
2224,13921
2225,6070
2226,189
2227,19036
2228,16903
2229,10453
2230,8442
2231,17720
2232,9725
2233,17439
2234,17740
2235,3649
2236,5188
2237,12059
2238,5906
2239,13624
2240,13302
2241,15711
2242,19379
2243,1893
2244,19392
2245,19230
2246,10574
2247,1160
2248,8893
2249,14800
2250,9730
2251,632
2252,19539
2253,13490
2254,16273
2255,8624
2256,15109
2257,15502
2258,18184
2259,6886
2260,12848
2261,5345
2262,17697
2263,7558
2264,6327
2265,2839
2266,17462
2267,10515
2268,5312
2269,952
2270,15600
2271,2369
2272,6159
2273,7083
2274,17662
2275,13084
2276,17367
2277,17963
2278,1297
2279,3871
2280,16459
2281,15653
2282,12130
2283,9577
2284,12677
2285,19879
2286,15989
2287,8016
2288,6075
2289,10639
2290,3627
2291,6848
2292,16679
2293,17458
2294,3482
2295,17300
2296,18429
2297,7639
2298,18906
2299,7868
2300,3969
2301,10499
2302,6362
2303,8117
2304,19945
2305,15163
2306,13001
2307,17478
2308,13280
2309,8846
2310,17183
2311,11361
2312,7820
2313,19021
2314,14914
2315,8876
2316,19199
2317,16713
2318,792
2319,4816
2320,1884
2321,18200
2322,15670
2323,14028
2324,17422
2325,13241
2326,6050
2327,7102
2328,14249
2329,19140
2330,9245
2331,6347
2332,1658
2333,17027
2334,15678
2335,16302
2336,13697
2337,14373
2338,18113
2339,12729
2340,10777
2341,15144
2342,4847
2343,7581
2344,4681
2345,12466
2346,6137
2347,8154
2348,9728
2349,13149
2350,13395
2351,3444
2352,5980
2353,6854
2354,2936
2355,1542
2356,7116
2357,1027
2358,19145
2359,12404
2360,10230
2361,12248
2362,15772
2363,1923
2364,17304
2365,2797
2366,12228
2367,1623
2368,4713
2369,354
2370,3553
2371,4820
2372,2438
2373,17786
2374,2862
2375,9455
2376,9495
2377,9546
2378,18898
2379,8458
2380,10558
2381,5208
2382,3331
2383,9549
2384,333
2385,10773
2386,3959
2387,7727
2388,13300
2389,4630
2390,10941
2391,5004
2392,7615
2393,2752
2394,10094
2395,13731
2396,13227
2397,5562
2398,11937
2399,10172
2400,8735
2401,8948
2402,13391
2403,13787
2404,5175
2405,16685
2406,15004
2407,9015
2408,6727
2409,223
2410,17588
2411,6799
2412,4784
2413,10714
2414,6673
2415,14627
2416,7160
2417,17665
2418,2102
2419,4149
2420,18272
2421,7251
2422,18362
2423,19339
2424,8347
2425,6398
2426,6337
2427,12996
2428,8066
2429,1845
2430,10329
2431,1435
2432,1464
2433,49
2434,2348
2435,8189
2436,6606
2437,13013
2438,17228
2439,11998
2440,10669
2441,13969
2442,16251
2443,12633
2444,6184
2445,4993
2446,16871
2447,2496
2448,3274
2449,15234
2450,2191
2451,17613
2452,9186
2453,19432
2454,19428
2455,9496
2456,2916
2457,1709
2458,4420
2459,14804
2460,12732
2461,2521
2462,10177
2463,12850
2464,6110
2465,11347
2466,14022
2467,5732
2468,3319
2469,11280
2470,8469
2471,14025
2472,14206
2473,3277
2474,16807
2475,10402
2476,539
2477,7933
2478,1402
2479,15091
2480,17410
2481,1723
2482,969
2483,14944
2484,18085
2485,4544
2486,3486
2487,8169
2488,15766
2489,16260
2490,4589
2491,6406
2492,4623
2493,19513
2494,16822
2495,14461
2496,14631
2497,15209
2498,2484
2499,634
2500,1336
2501,19565
2502,1008
2503,6462
2504,441
2505,15135
2506,15853
2507,9726
2508,12737
2509,18718
2510,9880
2511,14928
2512,5931
2513,12242
2514,17134
2515,18842
2516,5249
2517,9467
2518,15008
2519,3996
