,1,2
652,7340,17915
653,10460,15340
654,1060,17281
655,1791,5659
656,15583,9048
657,5479,5794
658,1943,11333
659,4915,4798
660,12206,398
661,872,13595
662,17129,10211
663,1985,14980
664,6286,5711
665,3688,17136
666,2973,10104
667,17890,15038
668,11846,1167
669,14759,1161
670,7569,15914
671,1717,6224
672,8813,467
673,9824,5827
674,16699,8052
675,17557,2553
676,13419,7638
677,17213,11081
678,12146,7037
679,14614,13388
680,18378,13239
681,7061,17669
682,17979,2323
683,8118,18247
684,10236,6075
685,385,14149
686,14635,4952
687,7549,3596
688,12602,17221
689,3824,11494
690,2415,17780
691,17274,8847
692,4240,14913
693,7753,11616
694,16741,8179
695,2491,11300
696,2795,2183
697,14283,10892
698,2936,17691
699,17257,12702
700,5824,6012
701,8294,8532
702,10321,5228
703,10475,12920
704,18093,207
705,2133,19321
706,7980,13376
707,13065,4602
708,3928,10857
709,18000,4374
710,2627,13554
711,4263,10483
712,6548,15353
713,14893,7236
714,11377,17114
715,9844,7270
716,17649,4243
717,18995,2872
718,19099,6924
719,17275,10742
720,11763,12313
721,12084,17740
722,8888,17586
723,9380,2189
724,221,8209
725,12806,8000
726,18986,17230
727,5834,8909
728,19132,19747
729,19399,10052
730,18959,13399
731,7612,6130
732,1838,12092
733,9616,18299
734,9287,15281
735,19651,14442
736,9423,5586
737,16635,11252
738,10311,16494
739,1533,672
740,3316,13402
741,11667,19358
742,586,6013
743,16332,16286
744,2503,15989
745,5139,9646
746,6356,1095
747,18932,13884
748,10621,19997
749,11305,4363
750,1496,14276
751,19020,13704
752,647,12950
753,7334,4894
754,3155,330
755,7551,19919
756,8639,9527
757,13549,17044
758,5977,17539
759,12862,16828
760,17698,3540
761,9668,12982
762,1362,10360
763,12676,10628
764,12402,9633
765,18170,1044
766,1603,19726
767,11331,5499
768,16155,15889
769,4702,14627
770,15276,10402
771,8145,714
772,7149,118
773,3385,17785
774,7899,5894
775,4418,12357
776,9107,16582
777,1055,18792
778,5417,11033
779,13496,18602
780,2555,16059
781,6952,11684
782,9400,15765
783,6029,15983
784,12278,14143
785,13360,18664
786,2911,14564
787,4244,13832
788,7152,19432
789,16190,7507
790,8984,17635
791,2142,19620
792,14130,4966
793,2663,17962
794,9133,10809
795,13473,3273
796,5963,16236
797,17724,10854
798,13867,11212
799,11806,8322
800,14888,16142
801,19409,12871
802,1621,12853
803,5257,3462
804,18888,4461
805,15861,10460
806,7342,9827
807,15475,19555
808,13946,5716
809,12606,14374
810,6148,9976
811,8446,14281
812,808,10692
813,19216,7956
814,1026,18692
815,4171,12575
816,10579,19719
817,12592,4370
818,16724,13940
819,12797,19372
820,17528,14634
821,9610,12395
822,6253,15125
823,3457,6642
824,17534,11776
825,18889,13857
826,6110,19053
827,16362,1741
828,1207,149
829,4599,7165
830,9302,13126
831,18382,19694
832,3682,16945
833,7150,17061
834,3660,9304
835,7337,2388
836,10699,10122
837,13811,7589
838,5845,7415
839,15516,6831
840,4986,17081
841,10068,8328
842,2868,2933
843,14589,8891
844,7689,11180
845,818,3794
846,18505,2975
847,4051,10126
848,2776,10445
849,4257,347
850,14769,18952
851,22,16741
852,16091,13072
853,15884,6347
854,15186,16489
855,13936,1237
856,4958,17753
857,15920,14501
858,12528,18725
859,12436,567
860,8318,16937
861,19052,17971
862,18363,10832
863,2214,19403
864,5447,5080
865,2291,4929
866,3748,18853
867,922,9143
868,3171,15752
869,12379,12894
870,10113,16227
871,4517,14066
872,2394,8677
873,15555,8893
874,18882,9904
875,1034,8292
876,7128,11043
877,15173,18788
878,14475,3615
879,4309,17521
880,12624,11472
881,17118,11794
882,13612,7265
883,2523,19414
884,3231,19456
885,11714,11750
886,12630,13644
887,12911,12667
888,2760,9754
889,1057,3911
890,6717,8078
891,3508,15611
892,18652,12694
893,14090,8428
894,1958,17437
895,18648,5688
896,17272,6153
897,104,4101
898,19425,14779
899,16206,9093
900,2008,9578
901,3275,18166
902,13241,2233
903,229,2091
904,13566,18814
905,9276,14083
906,16045,5799
907,328,5338
908,17312,6588
909,5496,762
910,5818,14306
911,481,15547
912,15503,6555
913,14462,6700
914,14229,5427
915,11290,4181
916,14952,5516
917,9080,13096
918,4204,13963
919,4120,3159
920,17523,18889
921,65,7180
922,13554,16754
923,11744,12293
924,4138,18438
925,5574,6376
926,16963,19843
927,7347,19686
928,11577,7754
929,7189,10621
930,13024,17298
931,15971,3133
932,3520,18776
933,19508,18894
934,12187,19623
935,4014,5462
936,7773,18443
937,14364,3206
938,18303,14279
939,7078,6213
940,18620,1147
941,13807,3976
942,2220,17056
943,19960,5802
944,16509,12019
945,10217,11098
946,7064,998
947,9406,19865
948,19365,17580
949,7332,15394
950,6859,8760
951,6829,5171
952,11173,13133
953,14523,18003
954,9884,1650
955,8112,214
956,3002,7393
957,11348,1818
958,16883,1468
959,7320,3082
960,1017,11912
961,6503,12343
962,8925,9882
963,17164,11613
964,14438,3614
965,19889,1314
966,193,1364
967,473,1872
968,15872,6701
969,9018,908
970,11880,19168
971,5423,10311
972,14569,8746
973,3846,2685
974,10975,6141
975,3022,11716
976,13781,18874
977,16435,1002
978,3588,17216
979,4332,11258
980,18086,14014
981,15441,3804
982,7121,7741
983,12282,16000
984,12801,11979
985,639,19228
986,6951,7156
987,6463,17711
988,12848,14942
989,19684,19503
990,15796,2405
991,1121,14456
992,3884,5319
993,1641,9568
994,13598,14765
995,4071,8929
996,16941,18989
997,6155,18327
998,1112,13383
999,12344,17020
1000,11081,18673
1001,1319,3389
1002,11742,667
1003,10114,18622
1004,8018,4727
1005,6838,14944
1006,1312,6384
1007,14720,7993
1008,5413,9946
1009,3827,15436
1010,7613,4715
1011,18614,13361
1012,18003,16330
1013,17947,8755
1014,10206,3032
1015,4346,7748
1016,10860,16107
1017,17644,13537
1018,18894,15484
1019,19148,11561
1020,10415,6423
1021,3605,18355
1022,5329,17326
1023,13491,11733
1024,15752,4593
1025,12200,2563
1026,3350,14991
1027,12158,18658
1028,4330,3233
1029,1334,820
1030,17492,1148
1031,5520,16623
1032,9559,3712
1033,18530,15531
1034,12161,6521
1035,8616,12848
1036,16441,14106
1037,7026,9590
1038,16010,10787
1039,404,13231
1040,11231,11544
1041,18327,16306
1042,1249,1108
1043,1509,15599
1044,10401,9847
1045,10792,11170
1046,15204,11264
1047,14022,13134
1048,3501,15493
1049,14900,1067
1050,18862,9376
1051,9762,1620
1052,9462,19506
1053,941,3931
1054,11871,14867
1055,477,19138
1056,13379,468
1057,5731,1982
1058,11918,8894
1059,1552,10042
1060,12648,31
1061,9752,10883
1062,8175,10615
1063,1763,15479
1064,2951,7513
1065,5321,9655
1066,2126,11919
1067,3659,12351
1068,19236,11297
1069,15615,14298
1070,6645,19707
1071,18898,3657
1072,6796,16309
1073,2208,7341
1074,12716,1696
1075,17137,174
1076,1731,14506
1077,14649,3866
1078,9742,16044
1079,12771,17285
1080,2525,28
1081,1835,12192
1082,15100,8372
1083,19289,10995
1084,6205,6453
1085,16687,5280
1086,8254,11387
1087,15423,14117
1088,6510,2999
1089,17136,2282
1090,1333,17815
1091,19668,1429
1092,15560,16508
1093,51,175
1094,16944,8834
1095,12899,15517
1096,13304,1200
1097,3926,774
1098,19024,1049
1099,4701,9888
1100,2391,14090
1101,10069,12307
1102,7860,9713
1103,15886,9109
1104,7131,10958
1105,374,9012
1106,15641,14196
1107,8059,13888
1108,16102,16020
1109,10894,16714
1110,14593,6996
1111,11056,15266
1112,1010,11596
1113,5532,11242
1114,4558,7990
1115,2075,1715
1116,6943,15491
1117,6499,15112
1118,1455,9008
1119,5337,13097
1120,2261,16930
1121,19259,14961
1122,12234,7893
1123,5643,1670
1124,18759,19574
1125,7040,10109
1126,12178,9784
1127,17554,12587
1128,11775,15203
1129,14335,11177
1130,9961,7018
1131,9422,11727
1132,14240,2234
1133,4317,11753
1134,445,5803
1135,12830,19942
1136,8040,7309
1137,12368,11639
1138,11279,168
1139,4403,8657
1140,5069,13533
1141,14757,4467
1142,6308,19473
1143,16727,2421
1144,7789,10166
1145,4198,13246
1146,6782,15097
1147,14184,5753
1148,16776,18145
1149,13692,12961
1150,1662,11020
1151,17052,4453
1152,15094,11447
1153,16750,17155
1154,7088,6894
1155,10917,14797
1156,2488,8624
1157,14574,8481
1158,4706,3685
1159,10720,12013
1160,5785,15624
1161,17062,15250
1162,3623,8350
1163,2681,11112
1164,8941,2969
1165,13210,14071
1166,17479,15512
1167,7692,2989
1168,14097,2422
1169,13630,12634
1170,15608,3718
1171,12548,11441
1172,15582,2037
1173,15319,19940
1174,1225,4095
1175,8717,1573
1176,402,12165
1177,243,2464
1178,185,1119
1179,8968,2482
1180,5315,107
1181,998,8514
1182,1275,2551
1183,649,7504
1184,5632,18448
1185,15802,52
1186,19254,9218
1187,2003,179
1188,4577,2801
1189,19086,1826
1190,3540,12670
1191,16253,5298
1192,16834,6721
1193,12765,9076
1194,17903,10128
1195,5440,10064
1196,2707,17524
1197,11294,9644
1198,9464,17292
1199,14267,9349
1200,14498,607
1201,56,15841
1202,761,5512
1203,13049,17631
1204,13469,5588
1205,19182,17847
1206,773,6472
1207,5398,5888
1208,18984,4523
1209,4512,2003
1210,8953,13362
1211,9785,3325
1212,15787,16403
1213,18909,6506
1214,9108,3125
1215,1697,3625
1216,6738,17497
1217,932,16448
1218,4849,15233
1219,3665,10487
1220,5513,9574
1221,15110,6413
1222,18617,12302
1223,8606,10201
1224,16583,6681
1225,17835,12298
1226,6569,16371
1227,5274,6479
1228,3269,3561
1229,15551,10118
1230,9672,18157
1231,3258,9147
1232,17629,12724
1233,17568,15916
1234,18268,4954
1235,14389,14774
1236,14754,9641
1237,15891,2898
1238,17555,6725
1239,11140,15296
1240,2226,13197
1241,5140,8959
1242,19315,15595
1243,12995,18213
1244,3115,12998
1245,11289,6912
1246,17423,5817
1247,16808,10930
1248,15809,17087
1249,5200,4356
1250,1400,12898
1251,1330,10482
1252,14136,7474
1253,16756,9539
1254,467,12820
1255,2886,5313
1256,10935,2694
1257,1091,10249
1258,2131,14676
1259,4286,16104
1260,18842,3507
1261,10796,16290
1262,6243,11849
1263,17091,13391
1264,10286,878
1265,3149,1101
1266,662,7388
1267,10308,12922
1268,17601,15225
1269,12307,7479
1270,18803,16214
1271,1243,18849
1272,7293,8537
1273,15515,14261
1274,1845,1408
1275,13685,8679
1276,11857,4151
1277,2323,7826
1278,10719,9613
1279,17535,7894
1280,3142,12526
1281,17019,8056
1282,11753,19451
1283,8187,9652
1284,8946,7965
1285,9345,2402
1286,300,6176
1287,13977,5661
1288,17122,6158
1289,5395,17604
1290,15621,18761
1291,1503,1159
1292,13108,9
1293,72,12685
1294,14540,15085
1295,13779,8308
1296,15933,50
1297,13280,490
1298,11142,11228
1299,12327,4235
1300,6195,10962
1301,15941,17076
1302,5115,9177
1303,437,699
1304,10589,19251
1305,12988,15700
1306,5370,19409
1307,12996,7697
1308,1390,2039
1309,5938,13565
1310,8088,4725
1311,9348,19753
1312,5884,1130
1313,651,19086
1314,19825,16586
1315,11354,6931
1316,17965,15754
1317,17955,19388
1318,16716,5686
1319,16680,17356
1320,3837,10697
1321,3539,6772
1322,7769,2017
1323,18014,17279
1324,12701,19192
1325,19044,6365
1326,2582,2511
1327,6049,2021
1328,4519,16826
1329,12660,723
1330,10807,18486
1331,11001,5300
1332,15012,19146
1333,7039,18099
1334,15577,18854
1335,2128,212
1336,3226,869
1337,3567,18494
1338,1110,19058
1339,12917,18389
1340,5047,11394
1341,11018,9368
1342,17426,10700
1343,5609,4589
1344,119,1701
1345,12554,3343
1346,17442,13886
1347,9919,15917
1348,7784,18191
1349,12295,4335
1350,10710,3175
1351,16992,15571
1352,15905,10111
1353,5376,10349
1354,16114,15951
1355,2972,12636
1356,9141,12543
1357,9706,19833
1358,12709,7794
1359,2166,5800
1360,15403,13716
1361,12209,2936
1362,6326,10312
1363,2169,5242
1364,3099,18117
1365,19028,2899
1366,15553,15986
1367,10250,416
1368,12749,10674
1369,18536,17099
1370,19787,2570
1371,4810,7637
1372,18089,1253
1373,16802,1877
1374,7966,9545
1375,2515,10294
1376,12403,18418
1377,6642,2041
1378,16299,11523
1379,15753,5291
1380,13222,18170
1381,16336,9733
1382,3886,2001
1383,3582,2618
1384,8133,15033
1385,9292,8023
1386,11827,403
1387,19692,15243
1388,643,10522
1389,9993,909
1390,7461,10116
1391,17086,3412
1392,4740,16887
1393,5881,19127
1394,14421,5952
1395,10652,16162
1396,9093,10964
1397,16470,4610
1398,6803,13514
1399,8535,3344
1400,10433,14610
1401,9353,5407
1402,14692,18446
1403,3296,9729
1404,3758,8580
1405,8424,5903
1406,10225,3319
1407,13192,3940
1408,19804,9337
1409,1812,13592
1410,688,17809
1411,8359,10618
1412,994,13288
1413,8184,14069
1414,14539,12966
1415,2947,586
1416,10346,393
1417,19827,5762
1418,13670,4037
1419,7168,13500
1420,1056,176
1421,6727,10427
1422,11174,16767
1423,12793,8293
1424,19709,6366
1425,237,1183
1426,17058,16434
1427,4037,8704
1428,956,7313
1429,10375,19157
1430,6058,10863
1431,15514,15290
1432,12752,5008
1433,9817,2724
1434,16853,7680
1435,18210,13667
1436,19619,894
1437,9463,3930
1438,3069,7142
1439,8183,11997
1440,9991,13367
1441,11046,6707
1442,4617,15410
1443,7300,12707
1444,3283,313
1445,13951,14551
1446,4600,5021
1447,18557,6462
1448,8414,8289
1449,11725,11018
1450,16775,14267
1451,1645,10057
1452,2217,13263
1453,15462,3607
1454,18763,12782
1455,17321,9459
1456,8125,6336
1457,1516,8343
1458,9317,18456
1459,14065,11063
1460,7171,15257
1461,17880,8100
1462,2658,5355
1463,10603,7885
1464,10158,7300
1465,2090,15555
1466,4193,2237
1467,8541,3658
1468,6638,3822
1469,11876,15627
1470,17337,16277
1471,16120,2919
1472,6266,10001
1473,10412,2762
1474,3841,10284
1475,8636,10587
1476,1384,6255
1477,12622,6287
1478,4295,8353
1479,11719,4023
1480,12394,7372
1481,9066,3832
1482,5314,3964
1483,9915,18880
1484,5222,10070
1485,15465,12324
1486,2862,8961
1487,17032,15008
1488,6353,8436
1489,11405,9101
1490,890,18411
1491,5142,18847
1492,6827,10051
1493,4170,19851
1494,7212,17492
1495,11822,19418
1496,14509,1155
1497,1381,16233
1498,13510,5481
1499,14514,19113
1500,2743,17866
1501,12683,14672
1502,17112,1511
1503,6990,19398
1504,533,12723
1505,17797,4890
1506,13106,14687
1507,2629,5719
1508,9914,4510
1509,4277,3702
1510,7107,14145
1511,18616,2578
1512,3545,10886
1513,10362,11882
1514,2197,6685
1515,11884,5308
1516,9005,9126
1517,3111,1382
1518,11824,9028
1519,18432,5910
1520,19484,7024
1521,5590,1135
1522,4579,12684
1523,13405,10734
1524,6909,6850
1525,13900,8383
1526,7433,9749
1527,5001,8740
1528,7917,5966
1529,9336,9159
1530,1685,11943
1531,8562,5211
1532,10185,5150
1533,15690,2838
1534,8392,194
1535,4241,12669
1536,943,19387
1537,11029,10379
1538,8927,9809
1539,13772,4643
1540,9578,7795
1541,11575,14307
1542,19243,1970
1543,790,7939
1544,63,6377
1545,17382,4946
1546,18295,10823
1547,12720,16811
1548,12071,6065
1549,14399,10419
1550,19542,3016
1551,7003,9870
1552,10317,17365
1553,17519,5362
1554,3558,14558
1555,17153,7755
1556,18372,6369
1557,6711,300
1558,9596,15495
1559,7546,134
1560,206,4860
1561,9842,11945
1562,18316,2310
1563,16016,18187
1564,14763,10020
1565,17990,15793
1566,6736,9983
1567,11344,2170
1568,38,2368
1569,11286,19462
1570,10479,8594
1571,15131,4697
1572,8377,452
1573,10655,5061
1574,6290,4073
1575,12861,14706
1576,2638,6112
1577,7074,1396
1578,17774,200
1579,13389,4675
1580,10042,9948
1581,9566,8479
1582,7797,6620
1583,7382,9277
1584,3925,1558
1585,13205,2276
1586,7097,4123
1587,1841,12023
1588,14711,3309
1589,11465,5421
1590,5567,9032
1591,11507,16317
1592,9387,7506
1593,13061,1646
1594,15977,14625
1595,17306,1303
1596,16418,1379
1597,6106,15602
1598,11985,447
1599,11760,19384
1600,8234,911
1601,9239,10368
1602,17421,11608
1603,15694,5807
1604,1257,7623
1605,15371,4693
1606,5448,18604
1607,8263,4748
1608,5890,11679
1609,6877,3374
1610,18646,3907
1611,19139,8341
1612,10173,9871
1613,18214,8305
1614,13432,701
1615,18199,1094
1616,12143,13408
1617,6041,10296
1618,11520,7043
1619,4633,11583
1620,16841,17095
1621,8993,5685
1622,6006,14512
1623,9162,9516
1624,9396,11714
1625,5648,16815
1626,3906,15717
1627,1556,5379
1628,16166,11719
1629,13035,11250
1630,4535,19604
1631,11376,5315
1632,6477,19586
1633,12109,17973
1634,3393,3537
1635,8607,7715
1636,636,17353
1637,7852,14514
1638,10439,5480
1639,11531,1691
1640,18588,15941
1641,11371,7904
1642,15972,10808
1643,8475,17953
1644,303,3074
1645,5426,18651
1646,2728,9669
1647,11913,11831
1648,6234,17071
1649,16371,2720
1650,18087,14874
1651,8290,7350
1652,18392,3477
1653,2174,12107
1654,14844,11992
1655,3018,4340
1656,8404,16785
1657,4200,14123
1658,6660,8278
1659,4930,19790
1660,16049,1018
1661,3114,5160
1662,4095,16092
1663,4169,15248
1664,1359,7702
1665,16464,2713
1666,15998,18175
1667,10146,13602
1668,9410,8330
1669,6814,7166
1670,10443,16429
1671,9693,4630
1672,2471,16120
1673,5018,10880
1674,3423,13237
1675,16659,5925
1676,15714,4868
1677,19002,2396
1678,13849,6644
1679,2193,10337
1680,5341,15359
1681,13758,187
1682,16156,3172
1683,18550,14450
1684,10728,15155
