,1
420,3383
421,3227
422,4835
423,3309
424,410
425,2198
426,4465
427,2740
428,1886
429,4529
430,4966
431,2694
432,4622
433,4544
434,4617
435,4252
436,4992
437,1790
438,3334
439,650
440,3247
441,3958
442,4743
443,1643
444,2225
445,3919
446,3673
447,3453
448,1507
449,1014
450,2614
451,1108
452,4880
453,1738
454,3697
455,2930
456,850
457,343
458,3357
459,3607
460,2669
461,1021
462,1169
463,3954
464,1038
465,3230
466,2263
467,2098
468,4999
469,3972
470,4352
471,3019
472,4680
473,4988
474,2589
475,2850
476,3259
477,1967
478,638
479,4123
480,1759
481,4254
482,801
483,1491
484,3819
485,1465
486,3580
487,1541
488,1112
489,4750
490,210
491,4142
492,1373
493,1220
494,643
495,3723
496,2484
497,731
498,4400
499,777
500,623
501,2849
502,2152
503,4004
504,1827
505,740
506,3997
507,1240
508,3711
509,1882
510,3602
511,959
512,4214
513,1167
514,4160
515,2137
516,941
517,4177
518,1911
519,4721
520,1405
521,3762
522,4806
523,1358
524,526
525,3069
526,2831
527,1888
528,337
529,506
530,1659
531,111
532,2480
533,1680
534,3904
535,1709
536,4256
537,4345
538,4188
539,1295
540,396
541,248
542,394
543,3849
544,2892
545,3780
546,4497
547,4113
548,1576
549,3314
550,3614
551,1330
552,1106
553,3926
554,2835
555,68
556,2630
557,857
558,4652
559,160
560,2723
561,4332
562,704
563,710
564,4720
565,2003
566,1744
567,1027
568,734
569,386
570,2970
571,2777
572,4771
573,1890
574,565
575,2050
576,4402
577,2005
578,3397
579,2927
580,1140
581,3549
582,4872
583,2179
584,1039
585,2243
586,3185
587,514
588,3359
589,3260
590,4350
591,3937
592,1444
593,1116
594,2491
595,4296
596,2550
597,4132
598,4270
599,2142
600,4162
601,4264
602,4894
603,1371
604,3311
605,1013
606,3768
607,46
608,3853
609,4775
610,819
611,3010
612,2678
613,1426
614,3022
615,2851
616,240
617,4244
618,4852
619,2996
620,1874
621,1181
622,2700
623,299
624,118
625,1080
626,4267
627,3315
628,4349
629,3078
630,699
631,1198
632,4181
633,1429
634,596
635,2552
636,2576
637,932
638,1287
639,3631
640,1860
641,1443
642,1550
643,4458
644,1535
645,1458
646,3551
647,1130
648,2580
649,1177
650,4259
651,3687
652,1829
653,914
654,2034
655,178
656,1299
657,4829
658,3552
659,2967
660,3848
661,3034
662,328
663,2060
664,2565
665,2183
666,1172
667,3006
668,929
669,2764
670,3317
671,3523
672,4353
673,4578
674,2788
675,3777
676,110
677,1970
678,3563
679,4039
680,4962
681,476
682,3737
683,1362
684,3724
685,1379
686,1960
687,1114
688,4688
689,1575
690,3026
691,3455
692,71
693,4119
694,3234
695,3432
696,261
697,749
698,2234
699,1099
700,2981
701,3947
702,3020
703,4736
704,816
705,1284
706,4981
707,989
708,4099
709,3112
710,4496
711,4074
712,3535
713,3044
714,2692
715,1081
716,4425
717,1387
718,4273
719,1378
720,1654
721,4337
722,763
723,2998
724,2147
725,3705
726,2388
727,3571
728,3184
729,4641
730,1418
731,1533
732,2895
733,2899
734,2801
735,3977
736,3873
737,1984
738,1670
739,895
740,1357
741,4930
742,2380
743,2267
744,1868
745,4754
746,2337
747,38
748,670
749,534
750,4309
751,2216
752,1272
753,119
754,1065
755,1997
756,4390
757,690
758,233
759,3583
760,4995
761,2784
762,3574
763,2846
764,3974
765,1641
766,1324
767,597
768,1353
769,3788
770,1087
771,4975
772,4794
773,3473
774,2246
775,1072
776,1380
777,1867
778,3978
779,3481
780,795
781,4342
782,4805
783,1697
784,3840
785,2463
786,2720
787,2600
788,1703
789,561
790,4974
791,2458
792,4320
793,308
794,11
795,4513
796,703
797,401
798,3120
799,2082
800,620
801,2378
802,3851
803,3054
804,3786
805,944
806,719
807,1585
808,4646
809,4172
810,1760
811,3183
812,2029
813,4602
814,3730
815,3401
816,1798
817,529
818,1248
819,4311
820,4759
821,2564
822,938
823,456
824,1303
825,4322
826,2690
827,1720
828,1962
829,2438
830,882
831,668
832,2731
833,2874
834,4028
835,4909
836,896
837,2718
838,2509
839,1681
840,1182
841,4272
842,1408
843,2427
844,3520
845,474
846,2460
847,2631
848,2702
849,2783
850,1559
851,2890
852,1449
853,2867
854,4730
855,1606
856,100
857,844
858,3761
859,2673
860,3846
861,924
862,4014
863,2716
864,13
865,2210
866,346
867,4560
868,58
869,729
870,2000
871,1132
872,3696
873,3751
874,738
875,4793
876,4895
877,4195
878,4104
879,3608
880,3400
881,3407
882,4126
883,1088
884,1818
885,3466
886,2474
887,2408
888,3028
889,1663
890,2055
891,1485
892,2442
893,4440
894,2201
895,2477
896,3435
897,640
898,1162
899,3180
900,2035
901,741
902,4413
903,4114
904,1602
905,3409
906,2816
907,1059
908,3045
909,4884
910,3339
911,2117
912,2418
913,1620
914,3448
915,802
916,1233
917,3915
918,3452
919,2089
920,3316
921,2459
922,1682
923,3450
924,1599
925,3582
926,4827
927,4735
928,1241
929,726
930,1035
931,1196
932,4922
933,3766
934,1464
935,2864
936,497
937,4734
938,3422
939,4316
940,4831
941,2640
942,4228
943,320
944,1062
945,1666
946,2955
947,1730
948,274
949,2621
950,724
951,4686
952,242
953,1557
954,2184
955,3496
956,750
957,4610
958,1836
959,1953
960,3433
961,980
962,3527
963,786
964,4967
965,3707
966,1806
967,1522
968,1907
969,4703
970,2116
971,1648
972,2291
973,3081
974,1395
975,520
976,1726
977,4542
978,448
979,4917
980,3643
981,3877
982,521
983,2213
984,4312
985,42
986,2736
987,728
988,2078
989,2315
990,2085
991,1368
992,2813
993,1193
994,952
995,2650
996,3392
997,225
998,4484
999,253
1000,2057
1001,3510
1002,2826
1003,3890
1004,644
1005,4443
1006,3908
1007,3595
1008,1992
1009,772
1010,579
1011,4813
1012,2675
1013,4482
1014,2683
1015,4492
1016,1994
1017,1286
1018,3060
1019,2054
1020,4238
1021,2848
1022,2341
1023,6
1024,3188
1025,3289
1026,1381
1027,2100
1028,275
1029,1180
1030,1748
1031,2185
1032,4682
1033,779
1034,1331
1035,4396
1036,4785
1037,631
1038,1993
1039,4615
1040,259
1041,324
1042,1157
1043,2749
1044,1070
1045,3515
1046,421
1047,201
1048,4875
1049,3500
1050,1519
1051,4772
1052,1529
1053,4399
1054,4982
1055,1945
1056,4524
1057,1450
1058,221
1059,3933
1060,540
1061,2294
1062,4216
1063,449
1064,3953
1065,1069
1066,315
1067,2084
1068,153
1069,2772
1070,2327
1071,3464
1072,4673
1073,3991
1074,338
1075,223
1076,2863
1077,1174
1078,2189
1079,2204
1080,1689
1081,1061
1082,1756
1083,1665
1084,4558
1085,791
1086,2523
1087,3839
1088,3491
1089,986
1090,485
1091,2873
1092,1188
1093,4446
1094,4435
1095,3131
1096,2832
1097,3593
1098,4442
1099,2436
1100,1197
1101,4862
1102,4045
1103,1517
1104,2965
1105,1361
1106,3943
1107,2461
1108,1382
1109,89
1110,636
1111,2128
1112,4001
1113,64
1114,2949
1115,335
1116,2792
1117,1815
1118,4403
1119,1104
1120,5
1121,1710
1122,4899
1123,757
1124,2974
1125,780
1126,1835
1127,2011
1128,4659
1129,2018
1130,4017
1131,814
1132,4225
1133,609
1134,3312
1135,2369
1136,451
1137,1512
1138,1591
1139,2451
1140,2237
1141,3074
1142,1113
1143,1143
1144,903
1145,114
1146,3957
1147,2280
1148,967
1149,2546
1150,2079
1151,309
1152,3499
1153,1805
1154,3787
1155,80
1156,2211
1157,2560
1158,4232
1159,590
1160,3604
1161,2632
1162,2900
1163,4318
1164,4260
1165,2076
1166,823
1167,3739
1168,4081
1169,4626
1170,2486
1171,3399
1172,3108
1173,325
1174,1566
1175,4298
1176,4059
1177,327
1178,1715
1179,126
1180,536
1181,4551
1182,3249
1183,4229
1184,3212
1185,1616
1186,2037
1187,2483
1188,4330
1189,3002
1190,197
1191,4863
1192,2393
1193,626
1194,2648
1195,3948
1196,4563
1197,830
1198,1821
1199,2656
1200,1625
1201,3993
1202,3837
1203,4192
1204,1298
1205,4920
1206,434
1207,2304
1208,581
1209,2358
1210,2431
1211,696
1212,2002
1213,4078
1214,4567
1215,4710
1216,3822
1217,4187
1218,4130
1219,1995
1220,4547
1221,3275
1222,54
1223,2124
1224,1728
1225,2273
1226,2544
1227,3075
1228,3337
1229,4197
1230,2323
1231,2428
1232,898
1233,2061
1234,4633
1235,23
1236,537
1237,2130
1238,4339
1239,3702
1240,2318
1241,4565
1242,611
1243,509
1244,2281
1245,2252
1246,2448
1247,4832
1248,397
1249,1385
1250,3785
1251,4919
1252,3862
1253,3362
1254,3073
1255,700
1256,3802
1257,4483
1258,1629
1259,2841
1260,3982
1261,3861
1262,3925
1263,2020
1264,2105
1265,878
1266,2917
1267,2670
1268,3715
1269,4539
1270,1754
1271,4936
1272,545
1273,4412
1274,371
1275,1733
1276,3232
1277,2822
1278,4041
1279,922
1280,827
1281,4493
1282,1242
1283,2797
1284,4619
1285,3866
1286,4631
1287,4152
1288,2597
1289,758
1290,1797
1291,4210
1292,4169
1293,1757
1294,2578
1295,523
1296,1725
1297,2501
1298,1826
1299,2248
1300,1727
1301,1263
1302,4211
1303,232
1304,3254
1305,198
1306,3470
1307,209
1308,3122
1309,3612
1310,45
1311,4973
1312,3679
1313,3151
1314,3898
1315,115
1316,676
1317,3690
1318,310
1319,1278
1320,3911
1321,2353
1322,436
1323,3237
1324,3461
1325,403
1326,4649
1327,3668
1328,1389
1329,2695
1330,4854
1331,3635
1332,3797
1333,1040
1334,4612
1335,735
1336,4231
1337,2101
1338,2760
1339,1302
1340,1386
1341,1935
1342,1049
1343,3369
1344,2810
1345,2997
1346,4683
1347,1457
1348,4037
1349,933
1350,2773
1351,2620
1352,3086
1353,4325
1354,4582
1355,3528
1356,3966
1357,1527
1358,2715
1359,1607
1360,1493
1361,411
1362,2039
1363,3102
1364,3067
1365,92
1366,305
1367,4693
1368,4881
1369,4760
1370,2753
1371,4048
1372,502
1373,334
1374,571
1375,280
1376,2666
1377,2901
1378,3718
1379,2964
1380,4241
1381,4679
1382,3658
1383,3013
1384,928
1385,2791
1386,3273
1387,879
1388,3030
1389,4308
1390,4073
1391,3171
1392,4305
1393,721
1394,4783
1395,230
1396,1972
1397,3506
1398,3471
1399,2398
1400,2510
1401,577
1402,1991
1403,998
1404,3091
1405,2778
1406,4010
1407,610
1408,488
1409,4715
1410,2489
1411,3402
1412,1973
1413,2795
1414,4035
1415,4638
1416,552
1417,4684
1418,4997
1419,4940
1420,3779
1421,1524
1422,2006
1423,843
1424,2332
1425,923
1426,3845
1427,2255
1428,4375
1429,1776
1430,82
1431,3431
1432,2633
1433,3584
1434,1897
1435,250
1436,927
1437,4144
1438,2951
1439,4127
1440,2912
1441,4303
1442,3147
1443,1719
1444,3172
1445,4848
1446,3177
1447,1048
1448,2224
1449,490
1450,3202
1451,1315
1452,1435
1453,1895
1454,3199
1455,2830
1456,1501
1457,2728
1458,3820
1459,1326
1460,2292
1461,1463
1462,688
1463,513
1464,2287
1465,1291
1466,3445
1467,2503
1468,3633
1469,332
1470,921
1471,219
1472,4474
1473,3329
1474,524
1475,3680
1476,3645
1477,1121
1478,1735
1479,1622
1480,3040
1481,452
1482,4860
1483,1545
1484,4006
1485,1322
1486,4248
1487,4932
1488,3726
1489,1251
1490,3826
1491,3176
1492,3878
1493,840
1494,3198
1495,3725
1496,4718
1497,3652
1498,926
1499,2022
1500,1343
1501,4800
1502,1653
1503,4980
1504,834
1505,3902
1506,4741
1507,2278
1508,4698
1509,4036
1510,3847
1511,72
1512,2497
1513,2218
1514,1772
1515,139
1516,3714
1517,1416
1518,416
1519,2556
1520,2469
1521,10
1522,4948
1523,2500
1524,4989
1525,4157
1526,4628
1527,765
1528,2592
1529,204
1530,4251
1531,1311
1532,4818
1533,130
1534,569
1535,4361
1536,3928
1537,187
1538,4135
1539,4598
1540,1479
1541,2607
1542,3639
1543,1588
1544,478
1545,1003
1546,2875
1547,3670
1548,2705
1549,4965
1550,2178
1551,1149
1552,3210
1553,3276
1554,3095
1555,3503
1556,1729
1557,3512
1558,525
1559,2577
1560,2416
1561,149
1562,3545
1563,2173
1564,3591
1565,370
1566,1296
1567,806
1568,743
1569,4261
1570,1525
1571,4199
1572,4864
1573,1131
1574,4463
1575,3801
1576,3581
1577,3935
1578,2299
1579,1673
1580,4944
1581,508
1582,2209
1583,2023
1584,2326
1585,1163
1586,666
1587,2217
1588,4648
1589,4069
1590,3318
1591,3653
1592,2834
1593,4239
1594,4770
1595,4531
1596,347
1597,684
1598,3142
1599,191
1600,4655
1601,748
1602,3440
1603,1632
1604,533
1605,813
1606,551
1607,3675
1608,2359
1609,1171
1610,4576
1611,3071
1612,39
1613,492
1614,4452
1615,1494
1616,1098
1617,1948
1618,227
1619,1146
1620,3155
1621,4247
1622,1655
1623,3502
1624,770
1625,3088
1626,176
1627,32
1628,2543
1629,77
1630,4366
1631,3300
1632,3268
1633,2415
1634,4711
1635,2083
1636,4491
1637,572
1638,4257
1639,3666
1640,3722
1641,3775
1642,901
1643,57
1644,1503
1645,177
1646,2823
1647,2697
1648,2074
1649,2186
1650,2790
1651,4540
1652,1018
1653,489
1654,3274
1655,2481
1656,195
1657,4189
1658,2939
1659,3517
1660,2203
1661,2339
1662,4817
1663,255
1664,4217
1665,589
1666,566
1667,3018
1668,2569
1669,1128
1670,2160
1671,4575
1672,104
1673,4640
1674,1460
1675,2435
1676,2574
1677,2983
1678,2558
1679,2494
1680,53
1681,1415
1682,382
1683,3145
1684,686
1685,3931
1686,1880
1687,2726
1688,3419
1689,3096
1690,3945
1691,3222
1692,357
1693,1909
1694,651
1695,144
1696,2081
1697,40
1698,2028
1699,1249
1700,134
1701,4466
1702,4392
1703,4429
1704,3050
1705,3796
1706,3344
1707,1635
1708,499
1709,4957
1710,1950
1711,3085
1712,4363
1713,70
1714,3807
1715,1175
1716,2144
1717,804
1718,2045
1719,2351
1720,3384
1721,3258
1722,2269
1723,2330
1724,3987
1725,1931
1726,318
1727,1344
1728,1536
1729,1403
1730,4935
1731,1708
1732,2842
1733,254
1734,3245
1735,1200
1736,3059
1737,3656
1738,3139
1739,985
1740,1033
1741,1824
1742,9
1743,2869
1744,4063
1745,1857
1746,4145
1747,2844
1748,4636
1749,4044
1750,4865
1751,3182
1752,1900
1753,4546
1754,4016
1755,3965
1756,4755
1757,3776
1758,3745
1759,1313
1760,15
1761,2904
1762,2807
1763,4456
1764,1704
1765,4918
1766,2976
1767,3888
1768,2136
1769,2256
1770,147
1771,55
1772,3292
1773,2742
1774,1567
1775,906
1776,747
1777,3573
1778,3070
1779,2244
1780,4125
1781,910
1782,453
1783,4043
1784,4901
1785,3757
1786,3037
1787,548
1788,3615
1789,2314
1790,982
1791,2628
1792,1127
1793,3076
1794,2931
1795,2508
1796,4462
1797,1309
1798,1215
1799,539
1800,3310
1801,4979
1802,2699
1803,4061
1804,4968
1805,4391
1806,4053
1807,1647
1808,1453
1809,4344
1810,2389
1811,2843
1812,563
1813,3521
1814,1534
1815,714
1816,189
1817,3123
1818,782
1819,388
1820,1642
1821,48
1822,2485
1823,4556
1824,4118
1825,1082
1826,975
1827,2615
1828,3126
1829,3021
1830,4528
1831,4447
1832,3424
1833,2922
1834,2257
1835,4300
1836,1849
1837,12
1838,4419
1839,606
1840,4020
1841,3841
1842,1639
1843,745
1844,4108
1845,3648
1846,2936
1847,460
1848,787
1849,290
1850,4950
1851,241
1852,312
1853,1753
1854,607
1855,3272
1856,18
1857,785
1858,1270
1859,4892
1860,2150
1861,654
1862,297
1863,3016
1864,3914
1865,4580
1866,1126
1867,908
1868,3927
1869,2701
1870,2106
1871,4856
1872,33
1873,412
1874,1145
1875,3704
1876,4789
1877,1354
1878,2613
1879,4792
1880,592
1881,2796
1882,1294
1883,2071
1884,3963
1885,939
1886,864
1887,129
1888,3004
1889,2961
1890,2529
1891,4368
1892,880
1893,875
1894,194
1895,1774
1896,1859
1897,2941
1898,3498
1899,505
1900,3567
1901,2072
1902,4882
1903,405
1904,4767
1905,619
1906,2609
1907,3376
1908,2258
1909,3290
1910,805
1911,4022
1912,940
1913,4532
1914,1769
1915,4234
1916,3913
1917,4185
1918,2126
1919,3616
1920,4537
1921,2514
1922,3336
1923,3342
1924,652
1925,3144
1926,1516
1927,4357
1928,2270
1929,3825
1930,4737
1931,2582
1932,3159
1933,4896
1934,3872
1935,1842
1936,1401
1937,4116
1938,4634
1939,1413
1940,1773
1941,1792
1942,4898
1943,3694
1944,3191
1945,2586
1946,2809
1947,3394
1948,1431
1949,3204
1950,3606
1951,1978
1952,1090
1953,4568
1954,1285
1955,1899
1956,1183
1957,2604
1958,871
1959,1623
1960,1244
1961,289
1962,1571
1963,481
1964,762
1965,4726
1966,3854
1967,3578
1968,2894
1969,874
1970,156
1971,4665
1972,4100
1973,4885
1974,3195
1975,4196
1976,3969
1977,585
1978,1271
1979,3799
1980,1506
1981,3007
1982,3082
1983,2685
1984,245
1985,1044
1986,1702
1987,1707
1988,1933
1989,1076
1990,3136
1991,2363
1992,1250
1993,1671
1994,2928
1995,3677
1996,3532
1997,4072
1998,2065
1999,1999
2000,3348
2001,2455
2002,4153
2003,883
2004,3838
2005,4133
2006,885
2007,2088
2008,881
2009,2464
2010,3031
2011,1574
2012,3565
2013,355
2014,3216
2015,1057
2016,2434
2017,182
2018,366
2019,931
2020,4076
2021,1071
2022,4877
2023,4924
2024,14
2025,1010
2026,1513
2027,3996
2028,378
2029,1341
2030,783
2031,3810
2032,480
2033,4263
2034,4282
2035,27
2036,3530
2037,2794
2038,2075
2039,278
2040,2159
2041,1178
2042,3263
2043,2839
2044,746
2045,2888
2046,2411
2047,1370
2048,4839
2049,2962
2050,2992
2051,4083
2052,3410
2053,2024
2054,222
2055,1356
2056,344
2057,4538
2058,1610
2059,3319
2060,4246
2061,645
2062,755
2063,1202
2064,362
2065,3736
2066,4201
2067,3507
2068,4952
2069,1478
2070,2933
2071,3283
2072,1787
2073,4060
2074,41
2075,3695
2076,4469
2077,266
2078,1737
2079,2545
2080,2806
2081,3416
2082,3989
2083,604
2084,2513
2085,2802
2086,4103
2087,3835
2088,3046
2089,2980
2090,4285
2091,2735
2092,1903
2093,1333
2094,1372
2095,1565
2096,2290
2097,1700
2098,1841
2099,4753
2100,1713
2101,1334
2102,3624
2103,3860
2104,2776
2105,2827
2106,4841
2107,4313
2108,1225
2109,2667
2110,3153
2111,1549
2112,3959
2113,1858
2114,69
2115,1428
2116,4780
2117,493
2118,85
2119,996
2120,3178
2121,4253
2122,1538
2123,4867
2124,3955
2125,3650
2126,3649
2127,4942
2128,2214
2129,4478
2130,3748
2131,122
2132,4553
2133,1695
2134,730
2135,2115
2136,1384
2137,52
2138,1499
2139,1615
2140,3808
2141,2555
2142,3208
2143,166
2144,978
2145,1862
2146,3971
2147,163
2148,1042
2149,1034
2150,4746
2151,4816
2152,117
2153,3345
2154,3373
2155,919
2156,1554
2157,2441
2158,4905
2159,414
2160,1944
2161,4729
2162,3903
2163,215
2164,4170
2165,2721
2166,3952
2167,4182
2168,3519
2169,3894
2170,3729
2171,484
2172,2361
2173,800
2174,2266
2175,2605
2176,4262
2177,4840
2178,4681
2179,1111
2180,2717
2181,2903
2182,3478
2183,3924
2184,4194
2185,4523
2186,3684
2187,3479
2188,2676
2189,2457
2190,1411
2191,3892
2192,4086
2193,1363
2194,712
2195,4597
2196,2387
2197,3622
2198,4024
2199,3415
2200,1799
2201,851
2202,1943
2203,73
2204,2541
2205,1050
2206,3727
2207,3709
2208,812
2209,4535
2210,3115
2211,1004
2212,106
2213,1989
2214,693
2215,4171
2216,2284
2217,3241
2218,349
2219,2296
2220,2625
2221,4945
2222,3662
2223,2031
2224,598
2225,2027
2226,302
2227,329
2228,25
2229,1074
2230,2421
2231,1282
2232,4786
2233,2587
2234,2349
2235,3949
2236,2354
2237,1660
2238,271
2239,4643
2240,2722
2241,4712
2242,2288
2243,4765
2244,2154
2245,655
2246,1941
2247,2345
2248,1644
2249,2439
2250,1473
2251,4472
2252,1399
2253,2573
2254,4141
2255,2915
2256,1110
2257,3408
2258,3791
2259,4728
2260,4207
2261,680
2262,268
2263,736
2264,1820
2265,988
2266,1218
2267,430
2268,1981
2269,776
2270,2452
2271,3056
2272,860
2273,62
2274,450
2275,713
2276,2138
2277,3206
2278,4591
2279,1609
2280,4407
2281,1562
2282,2916
2283,4124
2284,3233
2285,568
2286,2329
2287,1217
2288,2905
2289,1266
2290,4134
2291,146
2292,3962
2293,1261
2294,3817
2295,1346
2296,3789
2297,4062
2298,81
2299,2308
2300,317
2301,109
2302,4984
2303,4159
2304,2259
2305,2638
2306,2847
2307,4406
2308,4418
2309,4003
2310,1224
2311,2468
2312,754
2313,4731
2314,4812
2315,2924
2316,2857
2317,4756
2318,1988
2319,267
2320,625
2321,3828
2322,2603
2323,1593
2324,3884
2325,4632
2326,4503
2327,3816
2328,4417
2329,3661
2330,3765
2331,1142
2332,4183
2333,3141
2334,2649
2335,3063
2336,4070
2337,993
2338,947
2339,1683
2340,486
2341,2377
2342,472
2343,4064
2344,2044
2345,2396
2346,2914
2347,1584
2348,367
2349,3041
2350,1803
2351,1894
2352,1001
2353,1094
2354,1752
2355,628
2356,339
2357,1906
2358,424
2359,4040
2360,1199
2361,1916
2362,3483
2363,1747
2364,1914
2365,1205
2366,2307
2367,2746
2368,1521
2369,123
2370,1784
2371,2601
2372,2040
2373,1238
2374,4928
2375,1908
2376,955
2377,1393
2378,3482
2379,313
2380,461
2381,2350
2382,3844
2383,2073
2384,2033
2385,3706
2386,2167
2387,2245
2388,742
2389,1096
2390,836
2391,1134
2392,891
2393,658
2394,4986
2395,1119
2396,4324
2397,2559
2398,1573
2399,1746
2400,4378
2401,3229
2402,4310
2403,671
2404,437
2405,3699
2406,1964
2407,1336
2408,1148
2409,2324
2410,1377
2411,4204
2412,2925
2413,4797
2414,3107
2415,3881
2416,1102
2417,3137
2418,1349
2419,3852
2420,4117
2421,3326
2422,2527
2423,3708
2424,3032
2425,262
2426,4511
2427,2993
2428,4844
2429,4085
2430,363
2431,4011
2432,2708
2433,4485
2434,3651
2435,3174
2436,4348
2437,1067
2438,3627
2439,4689
2440,1546
2441,3995
2442,2320
2443,1154
2444,1390
2445,1863
2446,1051
2447,4678
2448,1833
2449,1813
2450,1133
2451,576
2452,2732
2453,4613
2454,2854
2455,4510
2456,2364
2457,4191
2458,974
2459,557
2460,2828
2461,3364
2462,1476
2463,583
2464,2272
2465,1515
2466,4853
2467,2877
2468,1717
2469,1770
2470,4420
2471,2420
2472,1325
2473,788
2474,3160
2475,1983
2476,3784
2477,1892
2478,1329
2479,3297
2480,1952
2481,2134
2482,301
2483,4193
2484,78
2485,4328
2486,3146
2487,3261
2488,2958
2489,1058
2490,3288
2491,213
2492,2384
2493,3564
2494,3976
2495,1259
2496,3129
2497,4208
2498,3363
2499,588
