,1,2,3,4
193,1577,860,3817,2239
194,421,3723,3476,2274
195,3452,3476,4170,4231
196,724,1246,3950,4062
197,3157,684,3946,316
198,3343,2316,3449,4476
199,1460,715,4584,4772
200,2025,3575,79,2414
201,4443,4459,3074,2936
202,1726,3458,4022,2172
203,1429,2807,1194,946
204,4450,281,1734,3437
205,893,1554,2397,2579
206,3501,946,4058,3764
207,2367,3091,426,2023
208,3546,4391,872,204
209,882,4189,315,3070
210,2712,905,3263,1096
211,822,147,3439,75
212,3776,2588,109,2386
213,2003,1897,150,2996
214,185,1504,1807,4107
215,4348,1062,2519,1565
216,1059,4918,2578,3956
217,2902,2843,2312,3583
218,3934,3919,4833,228
219,4825,4032,2379,3533
220,4811,4756,3026,3959
221,4150,3463,4176,167
222,3055,2461,283,1656
223,2966,4376,2266,322
224,4036,134,2302,4026
225,325,2850,4096,1245
226,4379,469,2301,2749
227,1854,4479,4165,4477
228,2576,4932,4034,3361
229,1671,4604,4768,1773
230,3557,1556,2819,388
231,4298,944,333,1379
232,2973,456,2775,1653
233,2963,534,788,3791
234,4185,187,773,3384
235,2037,2825,3169,165
236,3650,4617,4880,1065
237,1047,4220,3638,2637
238,3530,2120,3012,993
239,3028,3440,1380,3631
240,4091,2644,10,913
241,3255,4084,2323,2858
242,2827,2405,1108,3585
243,3834,77,653,2777
244,3839,2917,949,3498
245,1220,3380,2344,2162
246,54,426,3843,4587
247,182,3484,2314,4178
248,1920,3130,4148,744
249,991,3501,2489,2682
250,3679,1367,3787,122
251,1855,3139,2751,3740
252,260,3736,704,2543
253,2826,3395,4736,4940
254,3775,853,1625,1442
255,3475,1921,3221,1884
256,4222,3780,2044,4376
257,3396,2493,4422,1066
258,1366,2857,4534,3952
259,311,3270,3024,4970
260,2873,1593,760,1530
261,2648,3105,3693,2436
262,3751,1117,1272,3567
263,2515,2914,532,3811
264,2562,2953,908,4311
265,4640,1116,4910,3698
266,1679,890,4193,2049
267,172,3812,6,1652
268,3119,66,1127,4328
269,3410,3908,442,1667
270,1796,4239,665,3002
271,3529,811,2035,3923
272,4248,1833,1121,1388
273,2829,1873,1670,4805
274,1213,3330,1046,134
275,3660,4500,403,3484
276,2007,4689,224,1167
277,4820,2541,2478,1528
278,4218,4435,4993,4563
279,1285,2878,281,4692
280,1613,3032,3272,2946
281,836,3238,4067,2495
282,1649,2140,3324,4016
283,3554,3181,4458,2512
284,1818,2810,1278,252
285,933,2745,1511,2908
286,2850,3875,3819,1391
287,4077,4466,998,4411
288,3457,1373,1026,192
289,2275,4109,4396,4451
290,141,2280,2799,1271
291,2644,947,2456,4907
292,405,1257,1646,3244
293,1940,898,2592,2978
294,3631,4777,4476,1134
295,3324,1109,2463,3670
296,3277,3397,164,1260
297,2162,1510,2498,4022
298,3056,1074,2250,546
299,560,200,672,4933
300,1698,1766,344,3854
301,125,4798,2122,4973
302,1,4623,4194,1074
303,2376,2058,58,3351
304,2770,578,4876,3300
305,2589,744,273,2080
306,2743,2352,3954,1903
307,2277,595,3014,2309
308,1377,2435,1203,4343
309,563,4441,851,3665
310,1720,1623,3571,903
311,1518,1874,2670,2334
312,731,1198,3613,1033
313,2166,1885,2559,1140
314,480,4895,4168,818
315,366,2617,4847,702
316,4357,2088,3922,2675
317,3902,230,3348,2378
318,4525,1458,4828,2223
319,455,687,572,1424
320,1678,2317,2502,3335
321,1744,4167,2329,2986
322,3460,4930,440,2234
323,1385,4052,4280,1964
324,4017,2356,4901,1726
325,1105,547,1379,2048
326,4645,12,4248,3289
327,3866,4338,1698,494
328,1897,3714,2812,886
329,3632,1045,3038,3157
330,2476,2262,2613,366
331,2783,4422,3150,1262
332,1258,140,763,792
333,2385,1079,833,901
334,4008,3635,2909,1546
335,3442,1707,3570,1805
336,1893,105,1058,1054
337,620,4242,4473,3765
338,1896,2062,966,1420
339,3275,1736,4999,2144
340,2766,3029,2282,4112
341,4276,486,2398,3120
342,4933,2248,3151,3042
343,2735,580,1823,2326
344,4352,4992,2900,4571
345,1878,2367,1374,422
346,2472,290,1416,4861
347,4088,1075,3883,2476
348,1364,1387,2681,1711
349,4932,101,2400,4680
350,2626,4595,1788,2280
351,1320,1793,3234,3871
352,2969,3566,787,4484
353,952,2250,3379,4033
354,1870,2963,2614,4429
355,2820,4584,957,4056
356,1225,518,341,3320
357,3278,19,4522,2
358,2689,250,1968,1353
359,4289,3872,1218,3769
360,4391,616,2690,1944
361,1623,1642,3207,1860
362,1799,1979,1453,4686
363,420,2141,3541,1250
364,4846,4489,3304,1810
365,783,4809,4857,4642
366,2257,4859,1566,4532
367,4300,1014,4748,2156
368,1256,502,956,2894
369,3133,2206,3683,1755
370,3778,633,4810,232
371,36,3192,946,2090
372,4466,4518,1201,733
373,1809,704,417,2903
374,3237,2905,697,2254
375,1724,3146,1630,3036
376,11,511,541,1732
377,1608,3336,3544,1635
378,2398,1229,2716,1838
379,2518,3894,3710,219
380,4911,4436,4483,4574
381,52,2119,1238,3828
382,4836,535,209,3428
383,700,4989,2393,1370
384,1093,4271,3241,3763
385,3180,1070,785,209
386,3216,2796,1231,4058
387,1276,4516,3060,4858
388,4609,3311,2997,3501
389,3209,3807,4965,2185
390,1661,3877,1970,2976
391,4707,593,3728,130
392,3474,1195,381,65
393,2399,1281,4708,4087
394,4626,40,4441,493
395,2318,4728,3368,36
396,2383,1501,3523,4299
397,612,4349,3028,2722
398,4612,3596,3539,4467
399,2724,4153,3872,1279
400,3953,3003,3345,4660
401,3659,4901,73,1614
402,3311,4815,2757,3024
403,4949,3346,3750,3879
404,194,3681,2352,1489
405,1779,1084,4988,1176
406,779,4879,4471,4612
407,1984,3009,432,1014
408,3438,1968,3799,2425
409,2203,3095,4185,214
410,3279,4476,3845,4136
411,4147,429,1305,1393
412,3287,4393,3760,2095
413,763,756,4695,1038
414,2413,4968,1392,2720
415,4581,2896,327,3288
416,2700,3236,2544,2112
417,4730,2856,2835,4139
418,4366,173,4428,1988
419,4688,1139,1550,1588
420,3274,1178,3702,1841
421,2311,1452,3915,4233
422,1112,1522,4875,1328
423,2520,4468,3920,3547
424,1748,3276,2340,1762
425,1205,3087,3734,259
426,2217,1254,793,922
427,3871,4311,1383,2447
428,2426,1095,144,3356
429,4174,867,278,1375
430,2455,182,3869,4097
431,271,4160,4959,1750
432,4087,1870,562,2545
433,4822,2483,3707,1415
434,3856,1199,963,4740
435,2282,2886,2469,2533
436,1503,2156,1794,1824
437,4691,3154,3152,4825
438,4009,3552,3434,3010
439,231,1443,2493,2726
440,3147,4735,748,4048
441,1579,2761,3885,3175
442,161,116,2265,230
443,3667,1890,2481,4916
444,4514,1682,503,720
445,4637,3646,4926,3420
446,2489,3157,4556,4905
447,1103,90,1673,4725
448,4538,1480,995,4011
449,2595,1733,2049,2635
450,3109,4329,1462,3594
451,3166,1483,1262,3755
452,2866,1454,1160,868
453,2688,3878,549,4842
454,3946,4820,1920,1889
455,3141,3656,2195,4084
456,3952,2934,1840,303
457,2475,1429,3483,2472
458,4768,4279,53,4121
459,2124,2235,1809,643
460,4966,161,576,2496
461,3860,2376,4968,4354
462,10,2159,2380,2770
463,1490,1663,1766,3747
464,46,3017,3705,2429
465,1620,2207,4212,4455
466,1996,4222,1935,266
467,2005,4348,353,3798
468,1564,4187,2331,2659
469,883,1701,3928,1566
470,2266,4114,298,1457
471,3051,3720,1674,4808
472,1392,3808,2931,82
473,1979,3696,1973,750
474,2845,1081,4867,3787
475,2666,324,456,1050
476,633,513,3542,645
477,1644,1466,679,3265
478,2294,1910,2739,3877
479,4869,2604,4317,4677
480,1124,292,9,2002
481,1476,437,2937,1826
482,4426,1435,2244,4575
483,3732,3342,168,3355
484,2983,3104,4826,4174
485,406,794,4951,4977
486,3772,189,4041,1187
487,4857,2315,1820,1731
488,813,1263,3805,487
489,4535,901,3170,2997
490,3464,1034,3678,3652
491,2156,3352,3855,3983
492,800,1063,706,4613
493,832,2064,4520,3839
494,4485,1849,4798,4478
495,449,2811,2634,3750
496,13,1990,2088,2127
497,1253,3754,2273,3514
498,4722,4724,750,2701
499,3207,4067,1326,1534
500,1181,524,2786,2288
501,2843,238,2645,270
502,654,4263,4749,3829
503,4213,100,1530,229
504,1459,4534,4769,2110
505,1171,4460,1387,3294
506,3577,3910,671,4218
507,970,1401,1008,481
508,3006,2765,1925,3159
509,1478,2384,1012,25
510,4712,3950,2693,2478
511,1327,4530,1110,2851
512,579,4938,4558,4667
513,946,2931,3429,3186
514,250,563,3598,1291
515,3110,1181,1971,1272
516,1358,2306,4945,4194
517,2642,1170,853,4647
518,1917,2841,1857,2498
519,1596,284,1094,4645
520,2097,2310,1038,3902
521,1024,4313,215,4951
522,778,4465,2672,4510
523,3771,4853,1543,2126
524,921,1778,3514,1286
525,4937,4701,792,1543
526,3700,879,3870,842
527,4001,3687,4095,341
528,1042,2419,4580,3901
529,545,302,2105,1525
530,3742,613,1932,1282
531,1094,2430,1599,3562
532,505,1080,4061,3254
533,885,4496,3583,4224
534,2358,2015,613,4013
535,2225,871,997,1382
536,1468,1551,161,649
537,1428,892,4648,754
538,2314,127,3621,466
539,2763,3770,2884,72
540,4805,780,4256,185
541,984,3648,4267,2980
542,120,3092,1215,2530
543,4079,4598,2040,4684
544,49,1850,3311,2654
545,1493,3268,4119,1355
546,4145,1335,1839,3044
547,77,4261,3286,4996
548,686,2949,1812,2575
549,1091,1579,4344,1828
550,160,3293,3163,4018
551,3421,4868,1172,139
552,4963,3561,2160,4397
553,3796,4378,705,4485
554,4417,4234,3762,4851
555,2451,4353,712,2187
556,1971,1817,4764,4366
557,3389,3185,4542,1401
558,2768,3602,1344,4244
559,2547,137,4751,1130
560,987,1288,3836,3250
561,2186,4893,2318,106
562,2340,3497,3436,1721
563,2446,2226,3413,2991
564,553,1616,690,1197
565,773,4252,3879,198
566,3416,1360,3120,3051
567,3408,986,3948,2551
568,1794,4577,3392,4841
569,289,1200,4375,4180
570,3909,4525,2586,4220
571,395,4655,4358,736
572,678,2163,801,4734
573,812,1557,1457,1899
574,2888,3054,3123,3018
575,2926,3374,484,4959
576,3261,2025,2565,759
577,341,2423,3100,875
578,3932,500,3713,2453
579,3431,2787,2977,4614
580,1249,4421,3844,2896
581,3513,1585,3858,2599
582,3395,4442,229,610
583,493,2681,3552,57
584,983,2505,2121,741
585,1146,338,245,4241
586,4942,3719,3582,4401
587,614,2178,4482,1120
588,4890,2342,3077,3081
589,637,2444,520,3143
590,3267,1756,4160,352
591,1941,1515,3312,1400
592,1684,4455,2056,2077
593,3094,1513,3343,1788
594,2436,2735,3589,2834
595,4757,1172,4612,4257
596,2623,4146,4155,1469
597,3455,2381,4646,862
598,3586,934,2020,2292
599,2610,3964,1780,4474
600,1972,4384,4628,2900
601,1041,428,2406,4232
602,667,3470,3387,2389
603,4735,4231,2190,3060
604,577,3299,3058,2439
605,958,2333,1178,4259
606,2010,3430,3099,1058
607,3589,522,1019,1801
608,496,808,594,3518
609,3160,1228,2022,3859
610,2337,1743,516,4815
611,3682,3761,1397,3156
612,817,4687,390,1259
613,1323,2562,611,2121
614,3035,2970,933,3617
615,146,492,3933,1316
616,2947,2358,474,488
617,1985,4092,534,4252
618,3038,27,2381,2608
619,4555,3444,2338,3445
620,1199,3177,2193,2905
621,4589,3002,2765,1068
622,826,4049,1901,45
623,1293,514,2970,89
624,3058,990,2448,3523
625,3357,3113,142,4226
626,2895,3992,4164,658
627,4474,759,4495,3850
628,435,1077,1104,4770
629,2285,2134,1754,2790
630,4706,4388,4531,3819
631,4208,3124,3183,3727
632,196,1165,1073,1849
633,1685,3857,799,4363
634,4329,2152,4447,4965
635,3361,4317,3162,3919
636,1262,1018,270,2026
637,1991,920,1077,3224
638,459,1186,3740,3140
639,920,959,4327,4390
640,411,3125,4276,550
641,919,2539,2517,3785
642,3210,3028,758,2619
643,4506,3778,1833,3648
644,2134,3442,4722,2151
645,2125,1225,1474,555
646,1334,2554,2490,3837
647,1387,3096,3068,580
648,1057,2260,3617,396
649,3949,4710,3285,503
650,80,3322,3509,32
651,4140,1832,1367,3542
652,2458,3943,4346,582
653,3050,4327,2545,47
654,409,121,589,4909
655,4146,3523,2707,347
656,4168,3339,4137,4204
657,499,4405,1853,2119
658,3744,2032,947,3208
659,755,1868,1113,3623
660,1616,1637,4865,620
661,4669,3109,1475,1149
662,569,128,3841,1715
663,3370,4940,3310,154
664,3848,2074,1187,533
665,2698,4296,4687,2844
666,4368,1478,1123,4579
667,130,395,2249,1145
668,2819,4406,2163,3766
669,3247,2793,4125,920
670,1770,467,1874,4882
671,3686,1581,1597,2198
672,3205,2252,2734,1723
673,3891,3626,99,3812
674,309,4297,2370,3804
675,2211,532,2518,4163
676,2499,3265,301,3492
677,1739,3287,3931,1174
678,1357,4894,1954,1239
679,679,2046,3739,4698
680,1407,129,4934,3746
681,4442,2318,4459,3128
682,2015,4638,1802,4442
683,4566,2913,3101,3003
684,3854,2259,4221,2199
685,4056,214,3344,3978
686,97,776,3596,4745
687,4521,1722,2881,3616
688,3113,1092,365,1573
689,1860,4280,1707,1745
690,359,3821,3687,467
691,807,1213,2295,2236
692,2351,3277,3321,4287
693,3406,525,3577,4538
694,2946,888,3216,2228
695,249,725,293,4792
696,1063,3856,1617,3354
697,1909,2082,533,4670
698,1396,2434,4043,2331
699,4169,3428,822,3532
700,4195,3695,4167,1136
701,2586,2792,3853,2020
702,3427,4026,4322,4988
703,197,2431,4889,834
704,1475,26,2631,2242
705,2560,2480,2763,4730
706,3999,4007,4386,4059
707,343,2875,2053,1020
708,1144,89,3235,4386
709,687,1935,1894,4497
710,3680,636,2864,1085
711,3536,1016,404,3883
712,4013,2168,3594,1642
713,1513,4961,2888,478
714,3221,2597,4218,4736
715,1423,2395,1701,298
716,875,1687,2157,12
717,2270,1695,3828,611
718,2395,2417,1381,4791
719,4760,4439,2317,3031
720,905,673,2072,1227
721,3383,4639,1881,3629
722,4559,3946,1126,363
723,3156,1535,3219,2286
724,590,1696,2572,4082
725,725,3926,4199,668
726,1148,3286,3515,1205
727,2115,4831,240,2408
728,2199,3934,3486,1608
729,3977,3721,1299,4335
730,4092,470,1314,3388
731,1297,981,106,2197
732,1399,4631,1310,2723
733,1087,2885,4796,3921
734,2084,4217,3199,4088
735,4347,4668,2889,2458
736,2484,3526,4670,528
737,1773,4665,3432,153
738,4405,2223,797,904
739,2668,4822,1775,1823
740,1830,1261,4039,2955
741,2782,1486,1991,4379
742,996,601,354,4332
743,4830,259,4786,3690
744,1601,2515,2262,1835
745,626,4559,1979,1274
746,1542,4739,2653,2159
747,2375,1101,160,2633
748,3269,155,4980,1216
749,900,3786,4706,3141
750,4567,157,1458,2186
751,4198,1238,3543,2366
752,2432,48,1080,4978
753,475,2452,2270,2374
754,3575,1636,2,4173
755,3969,4841,227,2012
756,274,1212,479,1511
757,2780,1227,3771,3406
758,4164,3659,4232,2549
759,2718,605,4570,797
760,2331,282,1811,1087
761,592,4744,1778,1982
762,3905,4811,4341,4668
763,1752,2710,4275,1663
764,2984,1802,4467,714
765,4579,85,4704,1520
766,3298,4411,4595,1151
767,1954,2888,3177,3402
768,764,1635,708,1759
769,616,3611,1593,2370
770,2056,2294,3441,831
771,445,938,3630,1589
772,1651,1140,1689,2016
773,2349,1547,1386,2516
774,586,2524,752,2649
775,1841,4682,3968,4148
776,2128,4020,4379,3641
777,1791,3627,2805,3435
778,4051,3480,3503,890
779,2660,1105,4023,1141
780,273,2165,2411,4743
781,3868,4474,4378,1460
782,3678,4332,1277,4031
783,436,4586,4512,3693
784,1654,4685,4929,1345
785,1804,2271,4715,932
786,2002,509,531,2638
787,1727,2489,537,354
788,4785,1974,4694,1233
789,4806,963,4814,4561
790,995,4906,201,197
791,2601,1652,2204,2750
792,781,3811,3302,360
793,4946,3969,4216,1407
794,3333,3921,3211,577
795,1336,402,2388,1479
796,1269,655,2918,851
797,3816,2071,407,94
798,4829,4942,3050,4995
799,4418,1913,2908,3357
800,693,2378,2451,1662
801,4134,3994,2106,2812
802,4861,1677,2051,175
803,1680,2314,2497,3541
804,4715,3075,3781,3772
805,1735,2151,4151,3308
806,4138,1310,4144,3874
807,1173,900,1320,405
808,2047,2065,1335,4080
809,4854,4014,1473,800
810,381,968,2279,896
811,3884,2968,3016,4655
812,3402,4717,84,2188
813,1561,3150,4982,1335
814,650,3408,4895,784
815,2749,2110,2873,1059
816,1655,2941,4830,4831
817,3366,3073,2449,3898
818,4026,2951,4037,2006
819,4515,1490,4635,1538
820,1807,415,2753,2229
821,3259,1089,2153,306
822,4565,1690,2278,3728
823,390,598,3488,1413
824,1834,2426,2755,1756
825,154,1803,2965,4192
826,2790,4691,867,1542
827,851,1337,232,4227
828,2041,4750,2808,3353
829,696,2339,4610,146
830,3476,4061,4705,1853
831,1491,384,2275,4540
832,4314,2884,3497,3441
833,3699,3937,342,3620
834,3841,3867,4620,1689
835,1639,3984,2507,1426
836,648,3495,4817,4123
837,4584,1350,911,1198
838,3857,211,1420,2400
839,3795,315,1668,2756
840,1457,1124,1949,2762
841,2945,1511,3723,2270
842,2789,4960,3140,3649
843,2259,4780,3898,4131
844,4676,3633,1450,4835
845,2528,3971,2563,2855
846,2825,20,3137,1034
847,656,797,2346,3926
848,3170,2880,2914,4806
849,39,4886,2849,4010
850,303,4643,4156,429
851,732,2425,894,2652
852,4288,2288,1018,2457
853,2147,2491,796,4507
854,4046,3932,829,933
855,3867,3008,384,2193
856,3285,294,222,3130
857,4795,1276,4726,1472
858,1082,3449,1076,4408
859,2109,3118,3788,2823
860,95,4241,4357,3776
861,425,3453,2646,2836
862,609,2176,4031,2775
863,1414,4044,4270,3782
864,3845,1152,2675,2195
865,284,3847,1377,796
866,1119,2712,1540,1067
867,4033,4013,3262,3247
868,2008,976,2876,4130
869,3576,2092,2828,55
870,1162,2289,1057,508
871,4004,4147,21,4534
872,1463,2592,4996,3165
873,1837,339,2569,4931
874,2444,2146,2684,3045
875,326,118,2897,4640
876,683,4290,1410,2267
877,4532,1453,3829,426
878,2343,113,879,4803
879,3239,3030,4111,2842
880,681,3865,1653,26
881,3718,1847,4485,2621
882,862,4314,2313,3521
883,2896,2595,2487,2403
884,814,4150,61,2089
885,4883,457,746,2237
886,2080,622,885,320
887,1295,218,4516,4294
888,4812,3000,3887,987
889,1443,4083,4456,4210
890,766,2085,3636,723
891,1933,3674,2865,2604
892,2016,909,4326,1579
893,4377,2674,646,66
894,1867,4935,736,4247
895,1176,3153,554,168
896,2989,1211,2037,3299
897,3688,3454,2940,573
898,4019,2591,3244,2609
899,1861,4245,2528,3990
900,907,3461,1253,3302
901,2206,1025,1391,3950
902,4975,1798,3976,1544
903,219,1508,1352,4777
904,4467,3683,4019,435
905,936,1293,42,4816
906,2561,4575,1349,2959
907,3047,3512,666,3342
908,1992,804,358,332
909,2522,275,3154,2015
910,495,729,4535,4869
911,3972,1071,580,135
912,2421,2805,138,4105
913,2708,4590,2305,1031
914,1836,4375,2643,4407
915,2089,1421,4750,2727
916,1172,3710,2954,2070
917,3549,3752,1456,3996
918,3703,919,582,1056
919,3548,244,374,1986
920,3734,751,1762,398
921,3242,75,979,2258
922,3645,3610,4332,4370
923,4038,3968,1186,2166
924,261,4805,2474,3701
925,4737,753,4700,3832
926,1605,1250,1047,3442
927,710,1904,2588,2961
928,574,4493,2124,2060
929,1544,2829,1122,2341
930,3171,4054,852,3022
931,2844,2073,1027,3469
932,3449,810,4504,4296
933,2512,2029,4627,3565
934,3726,3511,875,3951
935,1163,4339,1541,1275
936,3184,461,198,3338
937,726,2216,3605,708
938,1417,1033,3395,2798
939,2762,3011,289,2987
940,1367,824,190,2885
941,853,3025,4228,1934
942,2585,2349,1177,603
943,134,1039,2087,1225
944,791,2282,3035,27
945,3017,166,4776,1591
946,4680,1157,4098,4585
947,1749,354,3939,3937
948,3729,1348,3748,1070
949,1911,4164,435,2116
950,3565,2663,4626,1598
951,1167,2532,3891,635
952,306,151,573,1807
953,4183,1041,642,4074
954,2553,2980,1306,4250
955,3159,3102,3007,2287
956,2400,3115,2961,1181
957,3092,2861,637,3062
958,1840,2023,2355,4609
959,4456,165,4771,3749
960,4388,2599,2574,3322
961,3924,4409,1493,939
962,4482,2823,710,2561
963,509,1980,4430,3467
964,452,2847,133,1003
965,4893,3418,683,2300
966,4338,2744,1520,1318
967,2592,657,4013,1508
968,114,3251,1948,3008
969,4864,3235,4978,4607
970,2608,3892,1826,3460
971,2862,4589,2749,604
972,3522,51,2357,4351
973,2501,792,43,236
974,3817,2840,1409,2105
975,1712,1371,4822,3424
976,902,1470,3772,281
977,3819,2867,2477,97
978,4344,4360,2617,3843
979,3039,2193,1237,2788
980,2232,2043,1662,2175
981,4437,3712,940,3940
982,2411,419,1675,4708
983,3462,427,4593,3773
984,1738,385,2202,1247
985,1704,3225,1467,1168
986,2419,916,4090,2525
987,1755,2559,4253,3525
988,1203,2139,2499,4523
989,2465,2647,2169,4784
990,3877,4554,2879,1610
991,4543,2944,1405,100
992,709,2784,1800,477
993,3479,3616,4784,625
994,2650,204,3535,3694
995,4679,1244,2607,1027
996,2151,969,4153,1435
997,3765,4511,386,1512
998,1597,4529,4173,145
999,896,4174,2696,2967
1000,1511,3415,4054,3799
1001,2934,3644,3692,1728
1002,1395,4931,3002,4269
1003,486,2016,2632,2636
1004,3307,757,4676,4983
1005,481,2628,4821,1172
1006,3353,2714,1799,2081
1007,3441,3422,1257,2809
1008,4370,2045,3019,2940
1009,1121,3403,4222,978
1010,1901,1882,3749,2142
1011,4112,488,4062,3261
1012,2811,3551,3472,3482
1013,719,1737,1480,2363
1014,4206,4658,2532,4776
1015,3675,3647,346,2397
1016,1946,3960,2783,850
1017,2372,2348,4100,578
1018,1868,1106,83,2437
1019,2752,4863,4511,4971
1020,4376,2409,4973,439
1021,2773,2859,4247,2416
1022,3400,4757,2247,4807
1023,3537,2700,4586,3949
1024,4469,3254,1696,2450
1025,132,3972,1572,2550
1026,706,1340,1497,4249
1027,1590,712,359,255
1028,2241,1683,4299,2343
1029,2784,1757,4707,3481
1030,4263,2293,4540,1111
1031,4245,3799,2706,4832
1032,2625,2768,4712,4312
1033,4400,4888,3522,4599
1034,4182,504,3611,4101
1035,1745,115,2568,2703
1036,2900,2327,4434,1094
1037,698,1043,4597,4949
1038,3510,1518,2570,4223
1039,3896,1987,897,2435
1040,2152,594,2009,2263
1041,275,4986,4188,3709
1042,4462,624,4251,651
1043,1397,3245,1471,2452
1044,2387,4305,3944,2356
1045,2685,818,3975,3797
1046,4616,464,60,3340
1047,2539,1976,486,2881
1048,3651,2238,2803,1302
1049,3762,1752,905,1818
1050,1261,4544,3204,832
1051,1210,2772,3212,532
