,1
564,44
565,1524
566,511
567,975
568,602
569,580
570,704
571,914
572,1084
573,447
574,1548
575,439
576,1309
577,76
578,892
579,13
580,1034
581,530
582,1358
583,527
584,1401
585,72
586,180
587,371
588,1463
589,265
590,1481
591,1124
592,148
593,348
594,1158
595,814
596,1579
597,1144
598,630
599,431
600,483
601,489
602,726
603,972
604,546
605,1437
606,1348
607,665
608,274
609,1353
610,1537
611,1202
612,592
613,561
614,995
615,1400
616,1251
617,1118
618,325
619,1163
620,478
621,481
622,822
623,1372
624,1586
625,1494
626,463
627,354
628,1321
629,845
630,1116
631,520
632,504
633,1584
634,1472
635,858
636,493
637,108
638,1048
639,614
640,744
641,365
642,229
643,286
644,659
645,950
646,1478
647,525
648,1357
649,473
650,190
651,1482
652,1205
653,575
654,1365
655,1043
656,677
657,1338
658,913
659,572
660,757
661,811
662,898
663,5
664,970
665,613
666,502
667,1185
668,406
669,1092
670,1420
671,1135
672,1396
673,487
674,911
675,778
676,300
677,1040
678,550
679,1376
680,207
681,763
682,1471
683,664
684,962
685,1580
686,919
687,474
688,1329
689,863
690,1250
691,476
692,886
693,999
694,420
695,902
696,727
697,570
698,992
699,1325
700,364
701,545
702,679
703,832
704,1581
705,1451
706,624
707,55
708,1072
709,1095
710,278
711,177
712,823
713,682
714,6
715,684
716,206
717,475
718,1047
719,636
720,1178
721,1237
722,93
723,700
724,809
725,1128
726,340
727,117
728,1121
729,1142
730,296
731,275
732,1027
733,500
734,376
735,110
736,1037
737,1277
738,1468
739,820
740,1566
741,326
742,829
743,749
744,334
745,468
746,670
747,1564
748,576
749,1415
750,383
751,949
752,1223
753,605
754,643
755,870
756,1359
757,268
758,1529
759,1507
760,198
761,739
762,1333
763,1464
764,1058
765,513
766,1377
767,164
768,1260
769,1114
770,495
771,1013
772,1511
773,517
774,480
775,523
776,842
777,1576
778,777
779,876
780,1322
781,669
782,262
783,1164
784,1054
785,1516
786,1407
787,618
788,766
789,867
790,1100
791,1527
792,1102
793,1086
794,566
795,983
796,574
797,1504
798,1155
