,1,2,3,4
304,806,230,907,215
305,531,1496,25,418
306,852,417,110,970
307,1058,1043,791,1588
308,1403,225,239,361
309,920,514,200,836
310,372,7,1526,1121
311,191,10,147,735
312,282,1147,1250,458
313,346,887,77,45
314,1419,1576,292,915
315,1594,958,602,33
316,166,1227,1583,1322
317,980,398,375,476
318,1286,856,120,403
319,1027,676,1169,1027
320,524,173,1527,1379
321,870,274,1120,178
322,819,1575,338,1130
323,4,750,1060,357
324,1562,1170,892,728
325,53,621,708,940
326,215,206,697,25
327,228,1094,1434,1241
328,1266,1457,742,943
329,1366,367,1002,730
330,491,1219,680,465
331,1423,1137,256,502
332,1589,641,526,321
333,1256,1146,1286,149
334,142,422,123,646
335,1571,443,1149,494
336,371,1508,642,88
337,1496,1276,486,736
338,785,937,442,1112
339,28,1229,13,1028
340,1314,777,842,967
341,1084,28,1543,4
342,258,119,874,337
343,356,299,1130,1523
344,1499,69,1467,1450
345,837,1014,1224,1557
346,449,758,1211,1407
347,1342,1059,1143,641
348,1563,943,772,354
349,698,1158,1472,208
350,248,565,367,1201
351,1126,1013,394,1501
352,612,1370,311,899
353,1255,679,971,1086
354,856,896,1194,408
355,208,1440,1086,1453
356,145,224,1384,81
357,622,332,657,73
358,1197,1403,610,973
359,406,1583,347,831
360,921,622,910,1265
361,354,698,159,972
362,808,22,976,0
363,824,808,1454,529
364,1528,1002,186,442
365,1590,79,267,198
366,1316,597,645,1345
367,1247,1290,1550,704
368,508,1018,1129,1010
369,176,162,1155,1466
370,241,705,909,1560
371,1471,364,411,1548
372,1050,1309,57,137
373,1357,172,1117,806
374,73,1118,1335,437
375,1031,300,280,209
376,712,185,54,881
377,358,1004,781,1105
378,992,1364,237,1060
379,1557,1271,1594,126
380,1466,395,792,411
381,599,1393,594,617
382,1,9,906,1084
383,403,1177,149,48
384,1271,826,833,1593
385,1068,1169,694,686
386,868,1470,872,1586
387,352,1423,1506,1132
388,1177,1211,1485,1002
389,648,1160,596,469
390,860,87,1283,823
391,307,546,1220,147
392,875,1268,1536,1223
393,776,488,107,228
394,898,1265,1386,1120
395,30,519,1410,5
396,864,275,1099,256
397,766,520,1029,605
398,252,1236,969,603
399,63,264,220,739
400,1024,627,167,514
401,800,360,1462,1455
402,202,229,146,741
403,1418,550,994,19
404,1397,781,1285,683
405,759,149,473,1565
406,311,125,1556,36
407,1498,1588,421,1326
408,1092,1595,978,862
409,232,1311,324,365
410,473,858,676,148
411,1305,1114,880,1156
412,172,58,520,327
413,1281,1049,1339,664
414,1338,228,93,1439
415,556,467,219,717
416,517,148,1398,997
417,513,431,1383,286
418,256,155,439,1073
419,527,998,919,709
420,74,373,163,1506
421,1085,670,812,714
422,629,1490,317,210
423,1438,399,801,1348
424,1521,1034,918,738
425,394,1068,750,996
426,888,649,1436,507
427,501,595,1405,1284
428,498,950,40,486
429,292,634,87,1581
430,1171,57,312,1356
431,609,915,121,1069
432,342,1487,1069,1148
433,834,1117,966,551
434,84,893,1015,788
435,1117,418,817,979
436,125,1511,999,194
437,706,528,1415,1441
438,261,1262,108,64
439,150,554,350,277
440,1030,1593,1104,960
441,583,1108,357,938
442,44,857,627,161
443,48,328,1418,904
444,443,1416,1265,511
445,543,828,1248,1208
446,1441,351,682,1218
447,519,821,1433,470
448,1507,213,1180,1236
449,1051,419,43,1525
450,1391,671,575,845
451,853,911,1404,1323
452,1532,1110,1082,199
453,1353,294,541,543
454,474,279,688,1118
455,580,1063,334,1066
456,1134,400,981,1329
457,1007,1230,1187,1486
458,187,1328,1368,1385
459,734,191,1298,1304
460,327,718,749,825
461,1575,133,949,1080
462,459,666,531,453
463,571,560,1530,1013
464,1166,994,33,700
465,421,1465,901,428
466,278,1199,730,115
467,925,895,1132,1405
468,13,1307,489,304
469,1028,534,905,981
470,669,1025,508,1040
471,704,1543,426,951
472,399,262,1255,1496
473,131,584,451,1559
474,735,421,1011,131
475,67,310,1078,144
476,1381,1220,131,685
477,1173,1361,69,687
478,630,307,428,983
479,794,963,607,303
480,428,969,322,367
481,1480,869,1459,931
482,954,437,539,640
483,279,1474,1226,1191
484,1274,1368,1303,302
485,237,339,1139,495
486,177,389,228,906
487,481,820,457,46
488,1525,170,1090,318
489,720,340,1087,1096
490,922,1188,542,370
491,456,774,1268,16
492,225,1030,1010,1261
493,1129,1564,1296,1049
494,66,1412,1333,626
495,288,1092,183,1089
496,1052,232,618,974
497,566,1428,1416,1358
498,958,1391,686,1268
499,813,393,422,1390
500,1250,1513,572,1187
501,1150,1491,908,128
502,945,493,1271,405
503,974,772,1581,229
504,1139,942,109,1225
505,1003,498,824,1022
506,798,1167,119,1478
507,325,780,1136,1239
508,752,766,1587,914
509,537,692,480,1462
510,293,1339,936,1472
511,851,236,1355,837
512,65,1044,959,731
513,1155,932,1560,750
514,1071,1539,1582,1178
515,1461,1050,1554,1435
516,1453,1036,98,1488
517,935,74,30,188
518,520,870,1477,38
519,968,925,571,436
520,649,768,1382,1531
521,651,126,235,108
522,1367,76,470,1429
523,91,702,1513,1444
524,199,1057,36,1579
525,438,1484,1006,1443
526,1216,171,24,725
527,1074,223,590,568
528,76,596,558,414
529,878,575,1026,1111
530,797,902,1072,528
531,1037,478,236,1572
532,1112,1079,1308,1324
533,15,439,111,978
534,1232,1469,125,634
535,1191,1091,1319,257
536,747,1570,290,984
537,990,331,1551,747
538,1000,646,601,1481
539,104,1087,710,742
540,1502,798,705,556
541,2,121,339,1534
542,1182,1507,1574,955
543,99,100,555,196
544,404,1184,683,1570
545,1121,559,137,249
546,1330,1101,1309,78
547,1045,592,513,474
548,713,1174,744,1511
549,1072,29,995,589
550,869,70,721,416
551,189,1476,1272,1418
552,545,93,166,934
553,1410,1105,161,624
554,374,356,81,2
555,685,1053,395,1388
556,129,45,731,1493
557,300,1399,1575,1578
558,209,1175,114,1296
559,1062,246,1295,338
560,31,1127,1521,1116
561,465,977,861,602
562,370,312,1282,339
563,730,764,1325,251
564,353,347,1237,234
565,96,260,550,75
566,723,1180,305,342
567,933,0,1176,1294
568,927,1346,436,35
569,132,1456,894,871
570,1527,614,487,539
571,434,1016,628,1004
572,1361,1517,652,324
573,1151,18,797,1482
574,778,1054,1217,397
575,666,167,1287,1087
576,1447,1017,1347,1188
577,159,1120,1461,69
578,877,1377,1483,204
579,1426,201,1207,1282
580,25,35,1206,644
581,92,1349,281,323
582,548,661,1460,402
583,260,1240,538,661
584,1302,906,1039,949
585,249,1228,982,79
586,569,1436,929,1454
587,6,1472,600,1184
588,283,1149,222,1383
589,87,358,184,285
590,1368,325,1077,273
591,1038,1550,885,824
592,182,1438,648,193
593,1378,1270,1452,729
594,1275,1555,1356,898
595,621,1284,867,259
596,849,180,1569,1114
597,1576,1070,1381,613
598,343,724,1306,623
599,475,513,664,794
600,727,1106,433,678
601,357,1029,1036,124
602,1482,1007,794,1264
603,98,722,1266,1012
604,266,1367,1318,195
605,560,1516,446,1165
606,1329,1295,482,886
607,670,522,230,541
608,879,1183,1537,651
609,1505,548,1171,657
610,1025,291,917,446
611,102,1078,197,692
612,1253,20,371,522
613,1394,818,157,598
614,480,231,11,553
615,1565,344,1258,11
616,201,465,675,762
617,171,1066,1209,1298
618,267,1298,1014,694
619,682,207,349,734
620,645,382,19,912
621,1349,685,786,767
622,458,1354,250,350
623,332,66,302,656
624,242,440,372,1037
625,1584,1243,1017,1213
626,50,1524,85,756
627,100,1462,1528,1597
628,19,735,1256,500
629,636,948,32,608
630,175,1168,249,380
631,1294,219,1597,1399
632,1390,151,178,1277
633,783,929,89,8
634,179,71,1486,1437
635,1597,1558,212,765
636,975,54,725,629
637,1157,989,310,1085
638,1019,1252,814,1047
639,904,1563,510,770
640,1567,380,1342,135
641,699,1267,1270,1035
642,1141,760,1021,1313
643,18,1299,242,1058
644,1041,1461,549,1222
645,1193,487,245,1240
646,54,1359,1085,1129
647,94,286,1426,809
648,42,579,1146,584
649,414,161,1067,74
650,729,1433,1354,449
651,392,6,989,1343
652,77,656,272,255
653,1434,143,41,1364
654,120,619,509,1202
655,1578,599,1322,245
656,1034,311,987,484
657,340,657,553,1524
658,269,1319,248,358
659,535,961,343,834
660,999,880,953,1438
661,588,799,1118,987
662,755,1439,172,151
663,1343,830,832,1061
664,667,1214,122,430
665,701,481,585,991
666,82,214,151,1062
667,118,564,238,1031
668,305,4,1158,177
669,1529,694,1205,481
670,1585,748,476,317
671,299,337,174,585
672,1383,639,1241,1354
673,455,991,1428,82
674,533,616,1538,14
675,1303,934,323,83
676,965,98,1341,300
677,1289,320,693,743
678,466,323,1045,674
679,886,248,934,1476
680,133,433,556,1395
681,1004,103,973,754
682,1472,996,1299,1331
683,123,1161,785,968
684,743,610,617,1152
685,986,951,1121,1568
686,1269,118,1351,745
687,554,1467,506,1266
688,1118,369,800,846
689,284,30,1359,56
690,941,140,397,696
691,1430,732,974,1081
692,1517,878,1073,489
693,70,256,902,858
694,1405,164,1505,47
695,1277,420,881,766
696,807,1493,1189,1055
697,161,1463,1488,243
698,1318,1314,770,737
699,426,1471,303,96
700,1579,1330,926,32
701,782,663,1229,104
702,1467,137,1214,118
703,134,1249,296,1015
704,724,1207,818,1306
705,1192,854,1357,289
706,695,15,1495,525
707,831,1315,1466,1552
708,872,470,396,1592
709,801,1351,466,389
710,598,372,241,220
711,1180,250,1061,1571
712,1457,504,497,170
713,1131,1134,692,647
714,221,1366,1100,1508
715,1238,179,225,1333
716,198,1116,1218,1596
717,1017,25,1588,456
718,412,411,743,874
719,435,1266,1458,460
720,1196,894,952,1502
721,538,1052,535,49
722,1293,786,634,332
723,377,145,1407,1340
724,709,591,1047,1526
725,1433,32,1221,1126
726,1533,1232,796,797
727,632,613,1196,1078
728,1168,237,897,362
729,683,944,1128,501
730,1522,913,86,1449
731,811,1055,771,1164
732,1412,428,1343,841
733,1386,442,816,363
734,1026,910,546,24
735,936,598,1393,654
736,793,1060,1503,435
737,1377,1040,1122,1267
738,1586,946,564,826
739,218,1283,895,290
740,1261,979,1175,1003
741,1561,427,533,336
742,738,952,1557,102
743,194,793,998,406
744,558,1028,576,431
745,1070,441,649,854
746,227,1208,475,947
747,200,650,1203,1100
748,138,1500,1508,295
749,858,1154,327,213
750,786,1033,1442,819
751,1115,463,360,271
752,1145,1239,1457,1341
753,1560,130,103,1402
754,1313,933,1323,532
755,534,905,1269,1497
756,814,1486,308,1522
757,212,1442,916,829
758,17,720,1409,833
759,386,908,1490,1542
760,1382,567,1165,266
761,1123,1531,66,1595
762,359,1318,1448,620
763,234,1566,420,1166
764,1455,1585,283,1430
765,494,1153,1001,1150
766,442,200,463,292
767,529,916,307,1146
768,509,1216,1449,713
769,1227,449,737,50
770,900,385,300,628
771,184,1065,1052,1416
772,1169,1281,517,684
773,368,536,452,919
774,1400,949,329,1077
775,448,1289,1541,1197
776,29,740,1148,1461
777,664,744,629,805
778,1063,862,449,348
779,1388,486,49,1286
780,892,319,1092,164
781,1301,366,1251,55
782,1287,865,59,888
783,477,1143,408,1231
784,1327,1501,494,856
785,1456,1473,779,884
786,761,52,646,1172
787,1174,517,253,1016
788,842,1561,156,422
789,859,1396,330,883
790,1093,451,1437,280
791,1387,208,567,382
792,21,424,47,1359
793,1526,588,1093,905
794,526,1429,448,992
795,349,1372,70,490
796,1246,542,244,123
797,505,374,1389,1473
798,380,577,1041,1124
799,108,355,1240,359
