,1
280,1165
281,488
282,890
283,1057
284,1397
285,373
286,765
287,1101
288,100
289,400
290,1385
291,418
292,710
293,648
294,1200
295,501
296,1069
297,869
298,604
299,673
300,1088
301,339
302,860
303,690
304,145
305,449
306,1014
307,1382
308,1130
309,857
310,958
311,1456
312,414
313,113
314,26
315,1157
316,1530
317,1099
318,1305
319,1565
320,170
321,774
322,205
323,1154
324,1106
325,1544
326,1257
327,1433
328,1255
329,793
330,466
331,459
332,70
333,1442
334,246
335,1093
336,701
337,1239
338,129
339,868
340,769
341,531
342,1091
343,1459
344,1491
345,357
346,1050
347,656
348,569
349,1061
350,247
351,783
352,235
353,106
354,1265
355,83
356,1046
357,427
358,607
359,25
360,37
361,1356
362,1484
363,675
364,1293
365,208
366,59
367,1360
368,1589
369,652
370,834
371,1268
372,2
373,786
374,696
375,168
376,40
377,1515
378,693
379,728
380,498
381,879
382,171
383,1168
384,1528
385,1228
386,243
387,109
388,1570
389,142
390,1070
391,1341
392,1201
393,403
394,284
395,12
396,169
397,1545
398,1166
399,883
400,1096
401,1244
402,1522
403,1090
404,661
405,1342
406,529
407,560
408,1211
409,900
410,130
411,740
412,1126
413,1292
414,1550
415,159
416,1012
417,140
418,620
419,536
420,28
421,718
422,642
423,90
424,372
425,290
426,68
427,494
428,539
429,1493
430,183
431,471
432,1300
433,634
434,54
435,1152
436,800
437,738
438,751
439,651
440,179
441,1301
442,555
443,662
444,222
445,104
446,176
447,505
448,1007
449,875
450,95
451,255
452,729
453,1370
454,78
455,302
456,831
457,1334
458,518
459,1435
460,1485
461,415
462,261
463,617
464,60
465,1063
466,288
467,238
468,771
469,1422
470,1035
471,175
472,1103
473,135
474,158
475,1355
476,434
477,926
478,0
479,1296
480,1279
481,244
482,616
483,668
484,878
485,458
486,299
487,1171
488,1241
489,1080
490,535
491,1193
492,1501
493,1592
494,430
495,1350
496,1314
497,1282
498,711
499,807
500,1009
501,64
502,731
503,16
504,802
505,686
506,446
507,526
508,1331
509,853
510,1036
511,1131
512,1506
513,56
514,1469
515,1419
516,515
517,1270
518,1231
519,503
520,232
521,1399
522,1543
523,333
524,623
525,585
526,990
527,1254
528,136
529,1151
530,1327
531,650
532,660
533,904
534,276
535,394
536,1117
537,1393
538,470
539,1414
540,285
541,866
542,63
543,1145
544,1220
545,1098
546,1436
547,797
548,1429
549,1362
550,743
551,17
552,837
553,1349
554,1540
555,514
556,717
557,237
558,1473
559,1367
560,1006
561,882
562,982
563,922
564,851
565,384
566,465
567,667
568,51
569,1480
570,1403
571,320
572,976
573,128
574,224
575,880
576,196
577,733
578,1552
579,1042
580,163
581,752
582,401
583,543
584,1318
585,538
586,1011
587,421
588,521
589,862
590,1134
591,231
592,292
593,579
594,1234
595,432
596,454
597,1064
598,1169
599,258
600,271
601,1306
602,1383
603,397
604,1466
605,1395
606,452
607,803
608,1324
609,1534
610,1546
611,840
612,676
613,212
614,1033
615,935
616,1192
617,678
618,1479
619,1175
620,125
621,674
622,375
623,92
624,753
625,986
626,796
627,1337
628,792
629,1207
630,1263
631,144
632,928
633,1323
634,524
635,1289
636,848
637,1366
638,1336
639,1284
640,918
641,1217
642,1105
643,1004
644,18
645,236
646,564
647,47
648,633
649,854
650,1425
651,1326
652,1441
653,1533
654,1083
655,785
656,91
657,189
658,67
659,308
660,497
661,218
662,567
663,1274
664,24
665,1109
666,1248
667,239
668,178
669,721
670,818
671,1439
672,1380
673,1071
674,1519
675,1003
676,1060
677,1344
678,1170
679,81
680,435
681,600
682,934
683,1010
684,395
685,1127
686,1432
687,628
688,184
689,245
690,1363
691,920
692,22
693,705
694,773
695,963
696,1156
697,1107
698,1137
699,917
700,440
701,1298
702,856
703,1411
704,1187
705,367
706,1514
707,909
708,1008
709,315
710,191
711,653
712,864
713,806
714,46
715,124
716,910
717,387
718,9
719,1575
720,1447
721,1030
722,1409
723,1489
724,836
725,1020
726,808
727,1275
728,1225
729,1233
730,1073
731,194
732,1219
733,234
734,775
735,7
736,147
737,1283
738,960
739,486
740,1483
741,457
742,893
743,1076
744,137
745,897
746,1394
747,508
748,1252
749,105
750,1512
751,1578
752,1024
753,1041
754,199
755,341
756,126
757,213
758,956
759,289
760,1025
761,977
762,366
763,565
764,336
765,1560
766,887
767,644
768,631
769,1590
770,719
771,1567
772,226
773,270
774,1496
775,947
776,745
777,410
778,925
779,637
780,1198
781,1271
782,1005
783,1066
784,805
785,957
786,724
787,1206
788,672
789,1573
790,260
791,120
792,654
793,1016
794,48
795,188
796,65
797,1221
798,1022
799,712
