,1
2110,5321
2111,2270
2112,7540
2113,2172
2114,2
2115,5641
2116,5260
2117,4064
2118,627
2119,6084
2120,4979
2121,6963
2122,6422
2123,6951
2124,1711
2125,7065
2126,6942
2127,976
2128,4092
2129,7912
2130,597
2131,984
2132,5661
2133,2960
2134,533
2135,2474
2136,3726
2137,4122
2138,6527
2139,3185
2140,1760
2141,501
2142,4678
2143,233
2144,6070
2145,6168
2146,5910
2147,6808
2148,2512
2149,6347
2150,283
2151,5579
2152,1184
2153,2904
2154,4363
2155,2316
2156,6011
2157,7220
2158,1680
2159,178
2160,6308
2161,7775
2162,2741
2163,7879
2164,7820
2165,456
2166,2892
2167,3749
2168,1456
2169,5804
2170,6985
2171,8126
2172,5589
2173,3644
2174,3482
2175,3234
2176,5796
2177,802
2178,6408
2179,6420
2180,6916
2181,1437
2182,3108
2183,7187
2184,1685
2185,2734
2186,1647
2187,7554
2188,870
2189,3426
2190,2380
2191,1050
2192,7081
2193,1772
2194,3305
2195,1423
2196,1630
2197,3916
2198,5302
2199,6356
2200,6306
2201,2847
2202,2168
2203,3480
2204,3112
2205,7758
2206,810
2207,6397
2208,2698
2209,5104
2210,6670
2211,7774
2212,3985
2213,787
2214,8021
2215,7538
2216,3537
2217,3103
2218,3278
2219,3680
2220,3151
2221,148
2222,1625
2223,284
2224,1073
2225,5120
2226,5450
2227,4144
2228,3242
2229,1481
2230,7438
2231,1792
2232,4251
2233,996
2234,6645
2235,6728
2236,1492
2237,1996
2238,3248
2239,2000
2240,6644
2241,2185
2242,6603
2243,4275
2244,3083
2245,570
2246,67
2247,6118
2248,4493
2249,6550
2250,5269
2251,1678
2252,5245
2253,6249
2254,5924
2255,4811
2256,5426
2257,7379
2258,3411
2259,2075
2260,1525
2261,1643
2262,817
2263,8057
2264,1327
2265,1062
2266,2733
2267,5778
2268,3859
2269,4787
2270,7129
2271,6679
2272,4764
2273,1381
2274,3944
2275,1600
2276,1248
2277,3241
2278,2387
2279,8030
2280,931
2281,2947
2282,3514
2283,2241
2284,4356
2285,4180
2286,1378
2287,5467
2288,3569
2289,229
2290,2646
2291,5105
2292,6031
2293,3817
2294,629
2295,2211
2296,390
2297,3221
2298,2650
2299,6409
2300,4496
2301,83
2302,1641
2303,2996
2304,5182
2305,6982
2306,1544
2307,991
2308,4307
2309,4570
2310,4335
2311,6594
2312,5075
2313,3608
2314,2051
2315,1052
2316,6095
2317,3474
2318,4911
2319,2630
2320,3189
2321,8000
2322,8048
2323,3880
2324,6501
2325,241
2326,5364
2327,3295
2328,4652
2329,5047
2330,7755
2331,8007
2332,76
2333,608
2334,4535
2335,6602
2336,167
2337,5429
2338,8045
2339,7688
2340,6382
2341,852
2342,1737
2343,442
2344,3197
2345,6881
2346,5419
2347,1127
2348,4299
2349,3358
2350,5247
2351,4269
2352,3844
2353,7344
2354,6730
2355,5336
2356,6519
2357,3659
2358,7449
2359,5184
2360,7011
2361,5048
2362,6097
2363,2859
2364,2756
2365,6057
2366,7495
2367,5189
2368,6429
2369,2268
2370,7255
2371,2125
2372,4920
2373,2882
2374,5468
2375,4072
2376,5145
2377,5159
2378,2965
2379,5389
2380,4884
2381,3652
2382,5179
2383,436
2384,7298
2385,3912
2386,728
2387,6242
2388,1359
2389,1382
2390,422
2391,1402
2392,4898
2393,6889
2394,5664
2395,893
2396,7433
2397,617
2398,1860
2399,3983
2400,1738
2401,2671
2402,6687
2403,537
2404,5533
2405,2093
2406,6643
2407,7355
2408,2123
2409,3792
2410,1524
2411,2896
2412,6214
2413,3707
2414,143
2415,7117
2416,7351
2417,6707
2418,1669
2419,7023
2420,1503
2421,4342
2422,2009
2423,7829
2424,4221
2425,2131
2426,6123
2427,7533
2428,5636
2429,2392
2430,6504
2431,1677
2432,7121
2433,3599
2434,4588
2435,7722
2436,5873
2437,6219
2438,7683
2439,4704
2440,5986
2441,2930
2442,6980
2443,3153
2444,5375
2445,6392
2446,7965
2447,4804
2448,473
2449,6953
2450,7582
2451,2970
2452,546
2453,4010
2454,6003
2455,7691
2456,342
2457,1500
2458,4698
2459,2540
2460,2594
2461,858
2462,306
2463,4918
2464,4445
2465,4242
2466,2921
2467,3794
2468,6956
2469,3547
2470,4023
2471,7186
2472,3849
2473,3385
2474,4389
2475,2467
2476,5939
2477,3154
2478,3086
2479,7924
2480,2812
2481,7420
2482,2870
2483,5053
2484,99
2485,7362
2486,2788
2487,5412
2488,1136
2489,1871
2490,2784
2491,6049
2492,2022
2493,129
2494,5039
2495,2618
2496,710
2497,2485
2498,5073
2499,1735
2500,5538
2501,1497
2502,5382
2503,4111
2504,8066
2505,2939
2506,469
2507,4869
2508,5015
2509,6478
2510,6720
2511,674
2512,7466
2513,4248
2514,3209
2515,5676
2516,7656
2517,451
2518,4782
2519,5133
2520,4647
2521,6241
2522,1714
2523,290
2524,1182
2525,5109
2526,4430
2527,4981
2528,7859
2529,1864
2530,7824
2531,5769
2532,5943
2533,5131
2534,2907
2535,2454
2536,684
2537,2938
2538,4956
2539,4536
2540,5077
2541,2535
2542,5779
2543,1193
2544,4526
2545,7278
2546,5723
2547,6888
