,1,2,3,4,5,6,7,8,9,10
37,4693,1993,1471,3829,6283,3934,3065,357,5931,1791
38,1856,6726,1953,3893,3191,512,5386,484,2985,159
39,37,687,3766,1671,6980,6975,3298,6748,6685,6332
40,1789,7698,323,7778,5619,3638,3615,2135,1001,570
41,4949,4390,538,3135,6409,3634,2697,1374,358,3371
42,6966,2986,2107,4544,6394,7959,586,1232,2080,5578
43,7774,1816,341,5721,6804,2227,2713,6704,6587,6495
44,4255,7059,5805,7243,3577,7405,1341,7832,174,2659
45,3924,5157,6849,1795,7777,2579,2722,1712,27,7903
46,272,3905,4255,7010,613,5461,4736,5612,7394,8034
47,7137,1814,1819,6620,6495,1536,3281,7870,2653,2650
48,1909,1909,8141,5518,8075,3267,511,2789,6822,1710
49,8021,4957,4709,2153,5484,2332,6082,3108,1118,74
50,7493,2841,2434,6909,7464,221,6557,5450,3497,5498
51,802,1907,2312,1900,6491,4748,878,5031,1422,5349
52,178,6649,5194,711,2332,986,7245,6509,4277,4964
53,1690,2545,55,4859,5475,8135,6767,5907,7848,2654
54,6474,7612,3212,2821,4774,1182,640,6872,8027,1736
55,5338,4793,1912,1122,1986,5250,889,1626,3581,5922
56,5090,4350,2628,5239,4691,7836,7023,4110,2986,6022
57,5005,2446,3068,1581,1397,5808,4661,7272,4941,91
58,5007,561,3534,102,7697,2113,6359,560,4999,7440
59,7989,4306,7144,3737,7709,6420,7325,1546,6442,175
60,4183,206,3804,263,7977,1717,5457,3092,3914,309
61,3946,7177,7593,4833,7237,659,2370,2536,6945,6731
62,2527,7689,4213,7498,406,2185,6441,337,7246,5290
63,2530,3676,595,866,5417,7801,2103,2089,1132,6847
64,574,6613,8121,2235,6083,449,4786,1179,6865,6081
65,6466,3626,6707,2857,31,6837,5374,5647,1719,2649
66,2474,5243,5033,3212,2547,2447,3774,627,7039,6025
67,1446,4436,2296,1508,1992,5832,6823,7880,5711,1172
68,7198,6314,5997,6013,5266,2525,7565,3680,6231,3563
69,7706,4737,6153,3065,8058,5549,1549,872,745,3615
70,5637,6904,1436,7299,5970,6321,195,1528,2398,3825
71,5284,7042,5953,5726,3122,7689,1738,7349,6737,3898
72,2767,2320,4826,7043,2988,721,5795,1311,1226,3409
73,1098,3818,2609,4336,4635,5295,5471,6603,6821,1225
74,2759,605,6030,7496,1882,1707,6471,8010,592,1611
75,4534,5522,2863,5815,1168,6306,4706,4832,4131,2238
76,4946,6043,5710,5539,4306,612,5710,3669,2741,934
77,7882,3970,6879,822,7511,2104,4472,833,3222,367
78,3111,6535,380,2418,6011,5292,5424,5591,837,1590
79,2124,4924,6213,7436,6095,7031,6074,3691,6997,6818
80,3815,2763,4865,6581,3745,431,3178,5023,7278,5572
81,2723,1428,4699,5941,3834,5805,6698,4856,5644,66
82,769,3801,3251,1679,7655,4250,2328,7054,5612,6339
83,2326,3815,6726,3261,5494,1820,5022,3301,6013,7119
84,8030,4648,3125,1372,5256,5715,5964,7521,7617,7602
85,7610,2042,3203,6861,3184,2229,4634,4119,7859,1486
86,5956,4300,6997,4188,7338,4615,2518,6429,3326,5753
87,7114,3351,5111,6390,1790,2639,7572,5490,610,7825
88,2567,3096,7720,7510,2960,1287,1575,2884,762,1274
89,354,7780,6163,5334,2494,7574,2247,3593,3762,220
90,7056,4155,5725,1691,820,235,4470,2418,4731,2749
91,2686,5093,6676,1251,2930,7177,3667,2782,3058,7040
92,2096,6958,2816,5339,2342,4645,2648,3651,7642,5607
93,591,2125,2364,267,5208,3451,5941,3213,6325,3323
94,3509,3674,4889,2829,7170,7355,2689,6633,1550,4698
95,4471,7742,3899,780,6677,5432,3132,1358,7666,4735
96,7407,6554,5088,5514,714,2251,6609,5890,2136,6228
97,5134,6017,5688,3233,985,43,7545,225,841,4449
98,4908,2237,1740,4540,4495,2702,8103,1929,3153,2809
99,3799,6718,6669,4510,7644,933,1879,7520,6753,4637
100,6283,2348,6349,8103,7612,3555,863,7253,21,4475
101,4476,2223,5904,463,839,4657,1585,6320,4937,1702
102,3581,302,6171,1284,3314,1052,6010,6505,129,4493
103,2816,11,2487,3986,3563,5095,1977,7444,5010,5774
104,1771,2831,4724,4830,7219,2097,2748,6661,5722,468
105,5013,7520,7284,6755,5466,5907,4781,2056,6525,7115
106,2856,1070,5673,2611,648,320,7073,4811,2955,3011
107,6126,6729,7586,3339,5777,5660,1850,249,2140,7599
108,8035,5895,1674,2362,4658,883,19,1596,6579,7323
109,3995,2371,2856,7782,7920,417,2101,5440,1199,27
110,6327,3406,5838,6554,1940,5342,6102,3150,1319,3160
111,275,7494,2421,6509,6893,6449,3915,927,1841,5732
112,6502,2811,5012,36,7303,8014,2580,4123,6500,7971
113,3528,1260,904,3533,224,2398,1487,5623,2076,1888
114,5798,5132,5288,8075,4134,7311,6372,3011,7593,2620
115,4158,749,5869,4667,5469,7351,168,6609,1032,3842
116,904,2780,4888,4854,8090,7723,5183,6923,3142,1887
117,5321,3246,270,6354,6527,120,3344,7934,5233,6633
118,7526,3564,4935,2800,7434,5626,717,839,684,4279
119,142,3257,7521,6389,4371,283,2104,567,7552,6946
120,1635,448,395,2231,2774,79,2806,6762,2628,6259
121,1325,3399,3418,6009,1691,2093,7990,7448,3913,6856
122,5280,7796,3897,138,3469,2498,2910,689,4254,4754
123,3205,61,2962,6079,6170,393,7717,2621,849,2881
124,6435,3184,1803,1128,8000,6965,5313,3884,5780,6454
125,4440,6533,4054,4725,863,2943,4324,4891,4894,3966
126,5112,3258,217,6379,6131,2893,4060,3916,1732,1989
127,3488,3130,2830,6940,4467,278,1440,7341,2623,4264
128,629,3826,5468,905,2617,2744,5583,6135,3935,1038
129,788,2741,4829,7235,1920,214,526,3410,4140,612
130,517,200,410,4349,302,3173,6654,1760,1869,153
131,4013,4431,72,4433,5997,7135,4798,2426,6337,2270
132,5838,7852,7992,1121,7689,7871,5031,6970,5260,6469
133,6623,3392,1607,4979,5087,1029,467,2173,5562,2813
134,6693,4501,5864,5147,2874,7050,6702,6047,1636,3243
135,7757,5418,2907,6687,2978,4861,7797,8077,1667,4748
136,319,4460,5519,2795,7106,3272,7142,5914,7247,4727
137,2750,5024,6520,6686,2457,7519,695,2959,1821,1100
138,7463,3702,5062,3040,2861,2064,7027,1472,3016,6607
139,2441,6063,4397,3525,3019,785,4292,1680,5571,5545
140,7639,5131,6577,205,4193,1783,6819,3099,4796,830
141,1697,5044,116,6142,1634,3668,6744,2350,966,684
142,68,5057,5861,3209,5460,6402,6097,7901,4074,1195
143,7889,1977,2915,885,1962,3608,7432,4218,6349,4310
144,4633,4546,5356,1191,2710,4618,4875,1703,8039,6650
145,6640,4134,272,3980,1563,5382,2930,3778,3053,3424
146,2233,1327,3619,1038,686,7939,6900,4893,4747,2384
147,1137,6497,5049,443,7088,1324,4872,1871,7817,4214
148,7521,4170,251,2929,3342,3265,2032,192,468,7840
149,4372,7281,1662,3451,3668,169,5263,5028,7139,1908
150,3529,2690,3192,4862,635,4011,7002,4948,560,4876
151,7157,4774,2931,5638,5707,7233,3933,4999,52,7453
152,3133,385,2502,1551,5259,2612,7595,6885,3446,2026
153,7343,7514,561,4186,4896,2147,1482,4206,2853,1746
154,4571,386,957,6448,1690,5887,5655,6234,5554,6401
155,2810,6238,5826,6518,2149,6694,2732,7337,3534,2600
156,7284,638,10,2767,358,3418,6928,3093,393,2480
157,7999,7161,992,3330,1446,1842,1522,6910,7117,915
158,3658,2078,6984,4940,5495,4686,1454,4118,6117,6683
159,5049,8130,6072,4674,8001,4096,2839,4834,792,4632
160,7174,1156,2766,7234,1779,2802,5873,5972,6775,6558
161,5597,6973,3928,6714,4500,6331,1124,3723,7486,1034
162,4957,3291,4354,5065,1509,3232,7531,4618,7142,7134
163,1266,8042,7787,345,7799,7681,2458,3121,362,2691
164,6732,71,6177,3324,631,5063,975,6295,1617,5206
165,4058,6814,1807,4757,6984,787,7937,5883,6007,6000
166,7787,3190,6017,237,7992,5663,4799,2132,3315,1177
167,2215,7304,2897,5796,5808,5649,5476,4816,6546,5662
168,5628,5011,2620,4140,5434,7640,5912,901,5781,1560
169,7936,695,4068,1231,5127,6700,1678,1533,662,877
170,4074,3364,3194,7633,3085,3880,7056,4822,3607,7849
171,4642,587,6206,5385,1751,3366,3801,5538,6979,5397
172,1792,1972,3816,309,6519,4936,4307,3579,4459,345
173,4460,6121,6888,1271,4236,6498,5324,4121,5863,3591
174,6330,1113,4814,3731,2286,5726,6843,3590,6868,2844
175,5358,4201,6947,4316,3201,819,7681,6933,2527,2771
176,2597,5800,6372,4356,2799,2984,8036,2421,6353,2769
177,7214,6629,1185,3354,7467,6067,3663,6261,6068,7213
178,4088,8019,4682,6059,5786,4341,4486,4152,1488,6067
179,5981,7128,7814,7246,5968,4640,7504,7087,6582,6399
180,7117,6660,5,1958,575,625,7838,3943,1358,8115
181,7715,3038,3202,1021,8135,200,6290,2721,3858,3497
182,597,7685,3572,4972,6433,2563,2002,5372,7079,383
183,1719,380,1584,6510,1967,1883,805,7933,4463,205
184,2925,7535,3913,186,4260,5703,4312,3304,5921,560
185,3417,2907,5669,176,5420,1780,6914,3896,727,7300
186,4430,6776,2528,2223,1651,112,6032,3125,1028,540
187,5490,7964,3642,5495,219,7589,5783,4408,1807,2193
188,1860,2257,862,7447,374,4987,7899,121,2160,4809
189,5517,7503,1986,7924,7268,5659,3730,4557,4392,6835
190,4356,6699,2251,2576,3468,606,1064,7555,4961,7071
191,1143,5658,6246,3236,5427,639,2674,6066,8108,5869
192,18,6923,6416,7886,4979,5989,5727,1018,5696,266
193,7957,312,3650,6288,5264,3055,7875,4611,1282,331
194,4422,7300,2607,6696,1235,2557,6981,1593,1523,1104
195,3492,1768,2124,1630,2273,7532,4683,4910,2441,2053
196,5125,6036,5910,571,5189,6374,6735,7976,5763,1524
197,1679,2557,2562,5557,888,6529,5461,2857,7191,1828
198,1207,4149,3007,6829,2118,6421,2154,5985,7841,3325
199,3242,728,299,6453,800,7495,2298,4980,4828,1619
200,3822,3360,2842,2216,2826,1618,2820,6583,2031,720
201,3128,788,3321,6060,3329,6271,2679,4331,4050,4860
202,1288,5222,1786,7882,7805,1901,1580,7912,4730,587
203,3758,6895,1748,6062,1057,7416,7177,4162,5620,3953
204,5685,6783,2860,7726,8105,0,4789,2594,285,4785
205,6495,6495,8017,4515,6013,6020,7288,630,2344,4191
206,6499,4514,1443,401,3429,7556,5442,4854,6749,797
207,6265,7178,4236,6899,823,7745,2309,6092,6197,1980
208,5070,7669,424,5821,4587,7362,410,464,6446,7649
209,3604,1158,698,5566,6965,7663,2760,8030,7209,6819
210,2550,5699,1255,1244,5133,4260,4055,6528,7793,5573
211,4022,5761,2307,6229,2399,6901,4582,7334,320,1435
212,7907,1324,2208,7844,3782,1514,5549,6223,6381,455
213,7750,3189,4961,6103,2997,5563,1174,3114,3256,3438
214,6233,4513,3596,3366,2173,2858,3655,4657,5307,3658
215,5946,1039,4339,6366,3255,6778,110,2348,114,4695
216,7655,6323,2951,4604,5437,7586,1687,232,7580,1872
217,7718,7949,51,2590,1835,6650,2138,3136,5230,6311
218,2128,7362,5891,4058,5541,5730,1500,5951,1491,4080
219,940,7873,7148,1865,6501,6099,123,6069,6534,4251
220,8,3293,7681,7729,7086,7853,3488,1346,5885,6119
221,755,6653,520,5398,3108,1088,4954,7421,4869,7534
222,7030,592,3470,7977,3919,228,5293,112,1165,2995
223,7009,8022,6371,3932,2504,5524,4590,561,5559,2635
224,4405,7366,6623,5955,5151,6539,3848,5070,6983,3345
225,1119,1843,4202,850,2275,1163,837,245,495,3146
226,4617,2600,7403,1395,5390,5055,1667,5004,5778,3807
227,2826,7633,980,4797,7179,1848,2312,7814,7235,5769
228,7403,1584,856,3694,5129,6185,85,600,7112,5749
229,3641,1364,3466,2936,2184,5624,7111,4863,7797,4819
230,4056,3053,5099,3635,3353,6736,3690,3857,3062,5126
231,5144,4364,691,5563,5996,748,594,1428,3521,3772
232,6567,4294,1302,200,7841,3034,6582,2509,1827,1418
233,6575,5719,473,2322,2706,929,7817,2220,2362,6222
234,6934,5302,5837,5766,1356,1256,1441,6152,2225,5087
235,1244,2346,2840,3022,59,2967,1265,3283,6549,6510
236,4682,5089,2505,7802,3552,821,2611,1852,7066,4627
237,6057,6389,2921,8055,2934,4315,4323,4178,5349,4425
238,5064,6271,202,5528,5002,5680,3115,3740,5500,258
239,3166,2639,870,3398,4983,2313,2267,5841,2445,4546
240,3378,3788,7164,722,1873,764,469,354,4033,559
241,6784,2925,489,4405,1380,1350,1318,4650,2923,2431
242,2959,3967,2238,2658,186,3662,2277,6373,3633,3812
243,2198,2940,4802,1770,4826,2198,7115,6997,6752,6928
244,7411,5467,6020,7196,7705,1611,953,3062,6509,1581
245,814,639,911,5968,6690,1824,7803,236,6624,7554
246,1691,6282,6930,2949,1211,5131,2045,7102,5322,2986
247,286,7014,4849,4471,6010,878,1720,1726,4643,6159
248,4913,454,1195,3884,2526,4997,7440,1225,4743,3286
249,7721,6848,5059,6707,6981,6390,7438,2655,808,1924
250,3963,7817,2138,3100,1989,3872,5091,585,3711,3604
251,1369,5654,7649,2688,5401,5038,5720,4513,5968,3610
252,4609,7160,3017,548,297,674,1607,5977,6395,3002
253,3706,5084,5855,7425,1775,1084,5019,4014,80,4962
254,6141,5807,7313,1311,7881,7265,3544,5949,3136,2398
255,2988,5484,7447,3152,5507,2016,226,2652,4636,6429
256,7169,3868,1498,7631,5477,1608,5365,2526,1452,7523
257,1751,6171,3962,3204,4589,3549,6568,646,4823,3202
258,8117,6913,3699,1648,4845,319,2644,3626,8081,4709
259,2513,177,3602,1380,7666,2955,2742,6908,513,5250
260,546,1566,8027,1723,6860,2789,3190,2027,3974,4591
261,1259,7379,6172,577,7505,3675,6752,4919,2420,756
262,1337,6035,312,4873,1827,3075,7316,2269,82,7398
263,5525,234,2078,2751,2045,4474,4565,7503,6332,4705
264,5174,56,3503,2782,2092,593,5778,4025,836,5899
265,7590,2109,522,5408,6559,131,978,611,4838,7237
266,4960,3860,1107,2982,3578,7529,969,1127,6615,8087
267,1216,1752,1822,169,2023,6135,2950,1926,694,7431
268,5831,2583,6067,4112,2350,6110,6050,2836,3499,509
269,6037,5452,3256,2723,4784,4612,1352,1217,7210,2956
270,7129,4836,5770,7133,5593,5932,2530,4543,484,7928
271,4333,2704,1559,567,5491,5077,3309,4323,205,7671
272,4545,377,7132,7169,1394,3676,8138,5600,7645,5049
273,4892,2115,2573,568,199,7437,1681,6336,3154,6252
274,7665,3867,5481,4598,7305,5905,5110,2710,1528,2051
275,765,4798,650,3972,6290,3899,7498,1973,6192,7780
276,1967,7942,2841,5014,6364,5116,4497,5383,1752,5615
277,2817,2885,7047,2346,7382,689,5388,7665,5850,6187
278,5199,4391,6970,2370,6728,544,746,2403,2868,5585
279,7679,4248,1846,1209,1242,5809,2558,4384,2511,1779
280,1963,4385,5137,3130,7858,6795,1155,760,4683,2906
281,4304,1986,6435,4521,7727,7124,2965,2451,4285,2977
282,7654,2395,3792,294,1477,8003,7299,212,1072,162
283,2699,6413,7126,5305,7986,2175,3955,5646,6658,1881
284,6851,3440,4139,2573,4213,6200,7187,3875,3825,2923
285,5396,2608,5812,6086,3892,5393,7544,4235,7803,7463
286,6324,3198,2480,2416,998,2086,2145,8016,1191,5527
287,6846,35,4519,3047,1336,4181,2340,5567,3345,5780
288,6816,1422,2331,6024,3336,6697,6650,3702,2948,2456
289,1945,7412,5402,1965,7743,7306,472,5375,2162,7647
290,3903,5553,3417,1727,7780,6925,137,7160,3187,4796
291,7294,6490,4246,6999,789,1345,6257,3815,4898,874
292,7153,4824,1069,3218,7729,2092,2551,1529,1879,7007
293,7443,1945,1061,7722,5160,2177,6531,2466,2828,5801
294,7930,2960,5496,3418,4671,4903,5534,7977,1039,4397
295,1646,4224,767,1591,2911,2438,8062,5603,1593,3362
296,1500,1380,6955,6375,5999,6558,5753,2406,1412,1842
297,7606,6153,5977,4102,590,4867,3439,5153,7084,2670
298,7513,7438,5586,3567,6813,5616,5973,2910,6694,5859
299,5860,6882,5970,7127,2205,2235,5631,1395,3945,1687
300,3910,3081,4669,5291,2222,2094,1783,530,7917,2470
301,698,5360,4876,4930,4433,897,7277,6537,2873,2298
302,5963,970,1670,399,4167,78,1460,3842,6538,7127
303,122,3994,1448,4891,4831,5330,1179,5301,1609,7177
304,3325,6443,294,5439,4287,6169,659,807,4237,8070
305,5469,424,7364,4568,4243,4401,2764,8004,467,7319
306,3933,5256,5268,7951,7717,4030,6049,3272,7967,4781
307,6248,7830,1624,5006,4066,4978,620,6643,7352,2843
308,2758,3522,7640,1361,6983,927,7443,7609,184,8063
309,7722,6501,3349,5991,2034,5749,7647,7191,7345,3577
310,6845,3703,7155,5798,384,2257,6721,2844,7739,493
311,1766,3854,7923,5538,4468,5906,4841,7327,4872,7150
312,6599,3235,5603,7583,3240,1951,6327,4929,4229,1817
313,727,6931,224,1242,3604,6452,3314,94,5418,7905
314,2258,6176,1394,2109,3662,3130,6000,7753,2738,3964
315,2400,2641,1734,2954,2078,3925,5090,6615,7687,2321
316,271,4309,3261,6435,5552,3037,606,6548,7370,2859
317,6837,1009,4743,4980,5102,4093,5231,5434,1401,425
318,3760,2105,6451,6260,6592,8030,7608,4062,6643,4654
319,3777,4131,5634,3858,64,4794,3041,377,3816,6638
320,1460,2308,5343,6077,1360,294,1177,1732,5235,2149
321,4932,7632,4728,3959,7755,5622,6876,634,139,2311
322,3390,6587,1793,3299,3026,4976,5188,2546,2416,1679
323,4449,5226,2128,6386,5248,2675,4077,7534,2272,6199
324,7836,5196,7066,4226,6168,6880,1834,4719,1676,2880
325,1068,5253,6558,2390,5764,1733,8047,5607,3182,2512
326,6094,7049,6127,2439,3824,1336,2603,1426,5676,1644
327,7650,1757,1423,2542,5632,1113,4455,6296,6663,459
328,2689,3097,1934,371,1999,2526,1974,4651,4357,6787
329,3161,1059,5270,1558,4097,767,772,7217,2491,5812
330,1478,14,282,7377,2302,5108,7790,6927,5106,5737
331,6090,8040,6388,2565,1893,4692,5080,6873,414,7669
332,419,2927,4292,2046,1816,1406,2627,1012,1015,5124
333,2404,2597,2129,4351,4617,1531,4491,6665,6875,6997
334,5085,4331,6931,2579,4093,1430,6586,3204,1936,7816
335,464,3526,390,1243,4822,7782,2779,5242,7125,7842
336,6641,1611,7415,5653,3355,4710,775,6278,226,3833
337,1029,1297,3598,2568,3643,2696,5379,5419,2978,3510
338,2652,6873,2955,952,1453,5282,4507,2632,1712,2464
339,448,7869,8010,6446,2959,2860,2481,7558,7353,2223
340,836,1848,5115,4415,2116,3123,7559,7806,1311,7552
341,2824,6209,2898,7981,5696,1290,4290,1754,2627,604
342,4251,6470,1271,7037,2943,3966,5418,6640,974,310
343,318,5349,1739,2599,6336,312,4413,4800,6833,6913
344,96,1377,6605,7275,4996,364,3139,2528,7597,4999
345,682,6459,3925,298,2725,3853,5115,7476,2320,1025
346,382,6074,7689,800,1571,44,1548,6576,2650,297
347,3867,6175,3523,6905,6111,4704,5859,3454,1693,1783
348,2871,6541,3752,7220,3918,944,611,7764,1871,4790
349,5196,6005,133,1085,1830,4944,5236,5916,323,8138
350,7745,1210,4038,4468,8082,2535,3511,3243,4468,5577
351,4498,7125,4172,2430,3541,1849,344,5130,3730,3106
352,4023,4218,1126,5753,6163,7284,1400,5464,6255,7646
353,4011,5320,713,4735,5226,5754,5260,845,3796,2032
354,2853,3008,7490,2841,4139,558,2762,2778,5024,5727
355,2018,2670,5021,5270,7518,7670,771,7480,1140,689
356,101,1306,7939,3275,761,7469,4160,4365,915,2383
357,6805,4298,5825,6332,843,2067,1859,4777,7590,1081
358,7495,5316,1857,7919,3858,4290,5934,5828,5963,672
359,7838,6310,5752,3709,5018,5677,5900,2268,7818,3477
360,4179,6617,6945,3806,6876,5287,4440,1041,5085,1378
361,2063,7257,885,6302,8042,7982,6261,6995,5928,2328
362,5422,1018,2064,6275,6463,5478,3960,1627,6130,2653
363,6104,3193,507,5854,585,3620,2662,1068,7551,6230
364,8003,7847,2424,5148,8097,6514,4464,6554,4949,5897
365,1190,6050,7648,7799,2113,6228,6470,7752,2437,78
366,395,7339,4959,4463,2870,7565,3023,5115,3663,5210
367,6409,5963,7534,6547,7205,1669,7880,6838,6758,5200
368,1587,8057,7032,776,2951,1122,7732,7060,5295,7190
369,2645,6742,8004,2062,8002,5818,7473,3489,4214,4593
370,7532,5307,4423,2711,4110,932,7076,5586,5221,5576
371,3687,1368,4744,4786,6398,4541,1081,5954,6576,2709
372,2458,735,1505,7538,5067,7960,3000,4107,1643,1682
373,5759,4753,7897,1541,4704,5497,7431,5455,4103,5620
374,2809,6201,3947,6767,3207,4027,421,2681,1038,4321
375,1658,2605,4806,2279,4523,5669,4728,6841,6817,4190
376,3045,5593,3177,7172,3738,1252,4944,2584,2897,2612
377,4029,7146,807,1116,3517,2661,5876,2373,1777,4372
378,4849,7097,5896,3174,7718,6621,2100,4171,5359,1053
379,2546,606,1187,12,3186,2487,660,7805,671,5121
380,113,6570,2022,2086,3438,6113,5441,6202,8032,4465
381,656,6260,7365,3038,3901,4354,4978,4048,346,1151
382,7510,6106,419,2314,1686,1226,5732,7786,2079,2055
383,5390,7455,3210,1953,7228,6450,4005,7541,1948,6449
384,1545,1630,3525,323,6486,3353,840,7148,7858,6070
385,4483,5078,5932,542,3504,5350,266,7819,6443,5343
386,4824,7301,4444,1873,7656,1050,2771,8073,1666,1725
387,7568,5557,3511,2039,5607,5209,1472,5543,91,5061
388,5828,5764,3591,6942,3585,3948,5967,4709,392,6502
389,3583,5672,508,2628,287,4029,2686,1089,2796,4140
390,7747,2886,7985,3325,2559,373,3877,907,51,8083
391,1162,1544,7936,5634,5285,2315,4902,734,2670,2485
392,6426,4038,1044,2360,1018,3792,2917,6819,1276,698
393,8102,7815,329,4973,5641,3719,7227,3305,5671,2158
394,636,1411,8132,2697,1518,4513,2707,2105,5502,5156
395,1880,6727,4803,3117,3515,233,5872,2239,3133,29
396,127,2112,4842,6205,766,2509,5817,2057,7214,7518
397,7301,7003,6125,69,2597,2110,2749,5205,6259,326
398,7382,3122,6248,5657,367,370,3232,5661,214,6245
399,1003,117,7375,2044,3285,7263,3420,1383,5178,3576
400,253,1628,1828,4566,3706,3965,2703,5412,2467,4878
401,4690,7204,6367,8033,6722,1509,2640,2144,7880,4537
402,1674,4670,4473,786,8072,2739,879,7671,1710,2716
403,3587,2682,8036,98,4780,1923,4105,3197,2436,5085
404,6449,796,7908,7344,3944,2450,2981,5425,6548,5908
405,925,100,1095,4344,2112,452,1686,3094,151,7454
406,1200,3163,3092,3389,2297,6634,3140,7614,7380,1575
407,1974,5025,2939,7665,4820,7843,782,3317,4388,3408
408,3138,6698,1564,3142,6812,758,3405,1582,6380,4330
409,2806,1430,5842,4557,7917,1151,1993,1702,4382,3220
410,5247,7877,1198,4245,4998,5426,8017,458,6456,6499
411,1482,7998,130,3422,6734,7580,7180,3803,4830,3003
412,2770,2445,1408,7432,3418,3585,6622,4386,26,3124
413,2084,7324,1519,6793,2813,5568,6810,3006,1607,7577
414,4918,7860,7378,29,1644,3579,6132,1487,6824,4042
415,5108,1341,662,2445,3667,5405,6454,4849,6953,7808
416,3236,963,3429,464,7746,5401,1357,2470,2389,4217
417,5017,669,3089,816,6959,3607,6983,4867,5087,8016
418,866,1292,1364,3671,3458,4938,4412,2304,4190,7284
419,5367,3116,2146,3657,4889,5114,7624,2469,4980,89
420,560,446,5854,6786,2049,3852,2865,1224,5231,3723
421,5546,2692,4093,5961,3467,4190,5767,5693,5597,2096
422,5177,5735,2063,2077,3660,7561,4157,7747,5179,1533
423,2675,236,3890,6712,2759,299,1393,4027,8091,4574
424,7707,5329,7765,3815,3900,5504,2979,2259,5417,1377
425,5450,2203,4389,1656,6260,6443,7744,4120,5896,6350
426,1656,7183,5537,1855,3594,3729,3008,5268,298,1843
427,3709,1533,4954,2939,3377,4007,5833,2555,4997,4716
428,364,4825,909,4689,4917,7892,2301,1598,6182,1984
429,1953,604,2768,4152,348,2380,2410,958,3981,6482
430,6931,2789,3436,969,95,1726,2620,5870,4262,1960
431,5408,1404,4384,2826,2739,5199,2889,2579,1395,7799
432,1088,4438,1728,3848,4434,6451,3459,2635,7684,968
433,7857,4663,6690,6852,218,5711,2622,4515,7217,4928
434,6067,2472,892,3092,1557,2878,176,736,2346,3310
435,3467,2016,5145,2760,838,7096,2936,2715,1272,3294
436,1829,7944,5532,389,4128,952,3200,4602,3724,1332
437,2430,2360,5781,2881,2237,1229,1215,3281,4716,7909
438,6869,7631,1154,3136,2883,6774,6098,7616,563,5914
439,8083,3256,6791,2743,2537,5242,2082,1352,2933,691
440,7351,1469,3974,3048,2077,2030,6628,4665,4297,5111
441,7078,3961,1921,6346,201,5506,7627,1917,7378,2143
442,3316,3149,4780,53,5404,2917,1882,3703,6162,5028
443,6076,7862,2665,92,7742,4479,7568,3596,268,7041
444,294,7684,7975,5488,7773,3833,1624,1863,1342,3134
445,600,2930,5392,2908,5045,7685,7599,2280,5173,1782
446,501,4337,533,7959,6318,1424,2671,1081,1798,3824
447,1748,157,6415,189,7759,7426,4253,3230,5360,2624
448,2887,7132,2122,3257,815,4533,4813,8055,5101,443
449,1506,122,6167,3617,4798,6041,3383,6521,5399,7072
450,3989,2153,4003,3646,4521,4981,1013,2377,2804,3130
451,7772,3734,930,6177,5028,3807,4704,3982,848,5736
