,1,2
285,207,1071
286,583,259
287,575,521
288,21,1019
289,213,480
290,406,566
291,941,451
292,517,502
293,835,540
294,499,676
295,878,679
296,105,505
297,708,120
298,668,363
299,766,656
300,893,88
301,818,137
302,367,720
303,276,585
304,808,242
305,356,392
306,320,189
307,629,25
308,1020,132
309,169,700
310,7,52
311,164,301
312,713,788
313,269,289
314,186,158
315,34,441
316,903,982
317,430,179
318,355,365
319,934,276
320,541,594
321,854,930
322,335,237
323,1067,89
324,719,990
325,643,364
326,233,217
327,559,945
328,974,8
329,952,647
330,655,298
331,839,654
332,612,686
333,849,591
334,615,747
335,504,612
336,614,202
337,470,960
338,62,615
339,994,961
340,195,76
341,407,937
342,373,858
343,130,829
344,804,588
345,461,15
346,286,580
347,756,632
348,743,908
349,333,797
350,418,191
351,366,840
352,697,47
353,664,61
354,740,121
355,447,958
356,579,409
357,200,280
358,592,1041
359,268,330
360,955,716
361,971,592
362,26,487
363,383,917
364,602,163
365,42,693
366,43,512
367,180,75
368,841,13
369,468,791
370,3,389
371,788,573
372,1027,721
373,52,391
374,1001,182
375,879,589
376,118,962
377,1015,501
378,885,254
379,780,96
380,6,795
381,294,970
382,191,878
383,816,335
384,429,719
385,361,634
386,296,293
387,577,836
388,630,694
389,605,988
390,682,359
391,330,571
392,313,458
393,658,844
394,362,838
395,919,773
396,157,883
397,536,43
398,817,648
399,300,996
400,341,1052
401,611,482
402,248,307
403,607,831
404,881,360
405,864,822
406,529,713
407,551,807
408,532,439
409,850,496
410,270,1008
411,263,851
412,350,636
413,113,607
414,158,969
415,821,578
416,344,352
417,625,539
418,627,1022
419,975,750
420,398,816
421,652,548
422,853,709
423,151,710
424,1072,939
425,254,130
426,992,157
427,28,499
428,587,454
429,1042,269
430,868,236
431,770,668
432,312,196
433,305,625
434,298,80
435,176,1065
436,448,390
437,958,671
438,832,739
439,590,963
440,272,1004
441,891,624
442,982,725
443,645,97
444,375,881
445,166,759
446,92,373
447,352,952
448,288,1029
449,431,559
450,489,82
451,17,159
452,589,311
453,120,702
454,944,240
455,244,1001
456,888,87
457,829,183
458,1002,464
459,202,214
460,768,925
461,102,181
462,588,312
463,399,320
464,193,370
465,404,407
466,837,282
467,332,623
468,758,849
469,979,683
470,779,447
471,10,959
472,635,730
473,908,1074
474,931,598
475,764,263
476,665,134
477,497,991
478,153,66
479,1058,1007
480,717,128
481,471,402
482,490,981
483,126,1038
484,299,914
485,24,275
486,357,229
487,653,997
488,122,478
489,55,148
490,143,1072
491,337,376
492,222,793
493,403,745
494,413,995
495,240,637
496,338,808
497,260,932
498,9,646
499,745,333
500,771,941
501,523,950
502,58,369
503,750,985
504,390,889
505,277,922
506,70,835
507,505,406
508,983,17
509,56,628
510,1023,489
511,141,133
512,654,957
513,535,603
514,140,652
515,659,870
516,742,853
517,401,378
518,683,394
519,162,630
520,45,93
521,890,796
522,951,10
523,997,281
524,456,608
525,1028,1
526,568,643
527,353,938
528,733,170
529,860,824
530,1040,975
531,219,655
532,820,317
533,669,665
534,533,873
535,732,1057
536,129,868
537,172,629
