,1
1244,3106
1245,2971
1246,579
1247,914
1248,3071
1249,2631
1250,586
1251,1647
1252,327
1253,1428
1254,3554
1255,1724
1256,1635
1257,1538
1258,21
1259,3731
1260,3485
1261,1294
1262,3695
1263,3293
1264,442
1265,2184
1266,2546
1267,3730
1268,1310
1269,2249
1270,283
1271,3850
1272,4576
1273,2243
1274,1805
1275,100
1276,1116
1277,1537
1278,635
1279,4041
1280,1650
1281,3167
1282,2027
1283,4208
1284,2247
1285,4034
1286,1701
1287,1777
1288,2309
1289,3379
1290,189
1291,2992
1292,1935
1293,1798
1294,2227
1295,4000
1296,2634
1297,2518
1298,852
1299,2160
1300,1531
1301,3196
1302,1831
1303,2522
1304,4460
1305,4219
1306,1837
1307,2052
1308,4292
1309,577
1310,405
1311,3742
1312,2364
1313,3981
1314,2468
1315,1897
1316,2598
1317,3658
1318,4068
1319,2794
1320,2679
1321,3337
1322,3679
1323,2293
1324,173
1325,2644
1326,4032
1327,3957
1328,3061
1329,69
1330,48
1331,2983
1332,2017
1333,2661
1334,2324
1335,2863
1336,287
1337,456
1338,4248
1339,3429
1340,1184
1341,2406
1342,678
1343,2300
1344,1166
1345,460
1346,4012
1347,3277
1348,2893
1349,1411
1350,3790
1351,2015
1352,736
1353,567
1354,3772
1355,4260
1356,372
1357,2170
1358,969
1359,3207
1360,1888
1361,960
1362,2443
1363,2550
1364,1195
1365,3775
1366,4531
1367,84
1368,1950
1369,1632
1370,4272
1371,2655
1372,2124
1373,3956
1374,4518
1375,2991
1376,1426
1377,1670
1378,2617
1379,1871
1380,1347
1381,926
1382,3884
1383,3475
1384,110
1385,3308
1386,23
1387,3173
1388,1826
1389,1840
1390,205
1391,1277
1392,4484
1393,3640
1394,2203
1395,1393
1396,1440
1397,898
1398,1830
1399,573
1400,4561
1401,2523
1402,2623
1403,3494
1404,4438
1405,3810
1406,1223
1407,229
1408,1424
1409,4593
1410,415
1411,557
1412,4594
1413,4481
1414,708
1415,653
1416,1628
1417,3901
1418,3717
1419,3699
1420,4083
1421,791
1422,684
1423,1431
1424,1581
1425,1473
1426,3840
1427,121
1428,1416
1429,1001
1430,1243
1431,2301
1432,316
1433,890
1434,802
1435,3905
1436,3404
1437,2207
1438,2069
1439,2259
1440,3484
1441,1155
1442,1507
1443,3649
1444,2057
1445,1752
1446,2487
1447,4398
1448,3221
1449,1
1450,3942
1451,2004
1452,2266
1453,4175
1454,2060
1455,244
1456,4247
1457,1546
1458,3158
1459,4515
1460,3823
1461,3087
1462,3574
1463,728
1464,2189
1465,697
1466,965
1467,2304
1468,935
1469,747
1470,1130
1471,282
1472,1033
1473,208
1474,2979
1475,2796
1476,3991
1477,4142
1478,3231
1479,3508
1480,860
1481,468
1482,3064
1483,721
1484,1088
1485,2547
1486,984
1487,3854
1488,188
1489,1916
1490,1586
1491,2645
1492,643
1493,3469
1494,2010
1495,1664
1496,3636
1497,1858
1498,1596
1499,192
1500,2777
1501,717
1502,4111
1503,3965
1504,3428
1505,1183
1506,2727
1507,422
1508,1878
1509,681
1510,3108
1511,1763
1512,4180
1513,2746
1514,1203
1515,3546
1516,4281
1517,2837
1518,4591
1519,1268
1520,3367
1521,3897
1522,1570
1523,134
1524,770
1525,4341
1526,4241
1527,3083
1528,3992
1529,2580
1530,4206
1531,3315
1532,1949
1533,4580
1534,63
1535,204
1536,366
1537,917
1538,706
1539,3266
1540,486
1541,1994
1542,3816
1543,2887
1544,2376
1545,147
1546,4290
1547,496
1548,2959
1549,3270
1550,1359
1551,3335
1552,1774
1553,196
1554,2258
1555,391
1556,3082
1557,3777
1558,3755
1559,1583
1560,3932
1561,270
1562,1387
1563,358
1564,3736
1565,3105
1566,748
1567,2902
1568,1021
1569,1366
1570,2260
1571,2624
1572,88
1573,3146
1574,3718
1575,3896
1576,2561
1577,3721
1578,2718
1579,3388
1580,96
1581,2022
1582,1261
1583,1722
1584,2755
1585,3318
1586,2753
1587,3417
1588,1828
1589,3789
1590,2016
1591,1617
1592,102
1593,543
1594,3916
1595,2383
1596,618
1597,4014
1598,1773
1599,2312
1600,4347
1601,4013
1602,416
1603,3846
1604,594
1605,1535
1606,2448
1607,1573
1608,2660
1609,955
1610,1609
1611,2619
1612,4141
1613,3667
1614,1409
1615,3213
1616,3593
1617,1360
1618,2303
1619,3933
1620,891
1621,1249
1622,1069
1623,820
1624,4163
1625,1533
1626,284
1627,182
1628,2976
1629,4171
1630,1131
1631,2763
1632,1741
1633,58
1634,3334
1635,1163
1636,2999
1637,3040
1638,1978
1639,481
1640,2344
1641,1625
1642,1910
1643,1017
1644,2224
1645,3236
1646,4104
1647,3401
1648,3090
1649,328
1650,300
1651,2192
1652,2693
1653,281
1654,909
1655,1296
1656,1528
1657,15
1658,1065
1659,3112
1660,3910
1661,722
1662,691
1663,4522
1664,1014
1665,1204
1666,410
1667,2078
1668,793
1669,504
1670,4384
1671,4449
1672,490
1673,127
1674,3709
1675,833
1676,3169
1677,2532
1678,4026
1679,1539
1680,718
1681,1037
1682,3107
1683,3449
1684,3783
1685,1016
1686,3734
1687,95
1688,2609
1689,1711
1690,4011
1691,808
1692,1000
1693,2599
1694,2360
1695,382
1696,4046
1697,3930
1698,4399
1699,3880
1700,293
1701,3967
1702,4494
1703,3290
1704,440
1705,4495
1706,29
1707,3002
1708,712
1709,3523
1710,70
1711,1182
1712,3352
1713,3605
1714,3812
1715,1242
1716,2938
1717,2028
1718,951
1719,1806
1720,2437
1721,2957
1722,4086
1723,3412
1724,1084
1725,3669
1726,1794
1727,3465
1728,3354
1729,1325
1730,2538
1731,403
1732,3518
1733,1306
1734,4374
1735,2400
1736,535
1737,174
1738,1075
1739,344
1740,3590
1741,2198
1742,4226
1743,3101
1744,1253
1745,2760
1746,1361
1747,0
1748,2064
1749,631
1750,854
1751,2791
1752,3587
1753,3397
1754,2329
1755,2502
1756,3451
1757,260
1758,4020
1759,1400
1760,1772
1761,3868
1762,1466
1763,1876
1764,754
1765,1086
1766,1942
1767,2140
1768,2659
1769,4499
1770,43
1771,1216
1772,1818
1773,3336
1774,2117
1775,1812
1776,4543
1777,2328
1778,907
1779,3389
1780,2814
1781,133
1782,2106
1783,1584
1784,3068
1785,2937
1786,979
1787,2988
1788,2721
1789,455
1790,2681
1791,1744
1792,2336
1793,2951
1794,1906
1795,3441
1796,2423
1797,2195
1798,4563
1799,2211
1800,3857
1801,1438
1802,1901
1803,2633
1804,745
1805,3893
1806,792
1807,2526
1808,3748
1809,4091
1810,1396
1811,2481
1812,1162
1813,3691
1814,3986
1815,4519
1816,3867
1817,2686
1818,1753
1819,3800
1820,2134
1821,4194
1822,4486
1823,1101
1824,2855
1825,1194
1826,1780
1827,795
1828,4379
1829,3719
1830,3387
1831,4062
1832,1792
1833,836
1834,2441
1835,2650
1836,3427
1837,1688
1838,222
1839,4325
1840,1107
1841,2479
1842,934
1843,1707
1844,587
1845,491
1846,3814
1847,4200
1848,145
1849,3547
1850,2514
1851,3603
1852,2694
1853,1425
1854,3626
1855,864
1856,805
1857,424
1858,1342
1859,28
1860,1336
1861,724
1862,3482
1863,981
1864,3244
1865,4240
1866,2749
1867,887
1868,1940
1869,1175
1870,2977
1871,1756
1872,4537
1873,2871
1874,3943
1875,4037
1876,1860
1877,200
1878,4215
1879,2112
1880,2675
1881,2179
1882,1095
1883,1174
1884,1420
1885,178
1886,831
1887,156
1888,1329
1889,1257
1890,1956
1891,2321
1892,730
1893,3599
1894,973
1895,3497
1896,2513
1897,400
1898,407
1899,2797
1900,1142
1901,2882
1902,3179
1903,2943
1904,3247
1905,1323
1906,4081
1907,291
1908,2173
1909,1094
1910,2916
1911,582
1912,1557
1913,4478
1914,3104
1915,839
1916,1569
1917,927
1918,2809
1919,4059
1920,2774
1921,3180
1922,42
1923,3618
1924,1623
1925,3073
1926,3356
1927,2967
1928,4262
1929,1470
1930,3622
1931,85
1932,2436
1933,3963
1934,2039
1935,4532
1936,2641
1937,1105
1938,1926
1939,2206
1940,2185
1941,169
1942,3003
1943,4388
1944,1921
1945,4468
1946,3406
1947,564
1948,1740
1949,2110
1950,2115
1951,4223
1952,1589
1953,1564
1954,3969
1955,4466
1956,4025
1957,329
1958,3961
1959,343
1960,1624
1961,3152
1962,3135
1963,3680
1964,3809
1965,1668
1966,949
1967,3589
1968,3953
1969,3309
1970,4538
1971,3549
1972,1598
1973,2255
1974,1073
1975,1522
1976,4361
1977,1566
1978,4229
1979,601
1980,437
1981,1886
1982,4586
1983,1857
1984,9
1985,602
1986,2119
1987,321
1988,803
1989,2925
1990,1333
1991,1579
1992,2077
1993,3390
1994,3134
1995,2231
1996,772
1997,186
1998,4592
1999,3947
2000,3847
2001,4545
2002,77
2003,2246
2004,1357
2005,4126
2006,190
2007,2874
2008,2636
2009,429
2010,1030
2011,749
2012,2635
2013,1418
2014,1371
2015,3510
2016,1159
2017,2717
2018,4412
2019,2194
2020,3968
2021,1109
2022,2495
2023,531
2024,1289
2025,332
2026,4516
2027,3583
2028,4511
2029,175
2030,3819
2031,3611
2032,4135
2033,136
2034,4279
2035,4167
2036,3705
2037,3017
2038,1801
2039,4158
2040,118
2041,2422
2042,3939
2043,624
2044,4340
2045,484
2046,2689
2047,3559
2048,3282
2049,4369
2050,479
2051,3170
2052,1106
2053,1919
2054,633
2055,2969
2056,974
2057,1702
2058,2108
2059,3466
2060,4237
2061,822
2062,2410
2063,4349
2064,685
2065,4406
2066,1061
2067,2294
2068,1694
2069,3798
2070,2706
2071,1160
2072,620
2073,4107
2074,3919
2075,2980
2076,3937
2077,4110
2078,4157
2079,2269
2080,3074
2081,1989
2082,1682
2083,176
2084,3044
2085,4377
2086,2819
2087,1348
2088,4199
2089,1962
2090,1544
2091,906
2092,3972
2093,3793
2094,4152
2095,2159
2096,1656
2097,1025
2098,2539
2099,1264
2100,4122
2101,3259
2102,787
2103,3713
2104,1630
2105,679
2106,3140
2107,1980
2108,3260
2109,1975
2110,1499
2111,4230
2112,2020
2113,4256
2114,3672
2115,1742
2116,4274
2117,1081
2118,902
2119,3859
2120,2757
2121,2602
2122,3144
2123,4551
2124,3028
2125,4031
2126,1144
2127,1270
2128,2271
2129,3822
2130,626
2131,1236
2132,1423
2133,2956
2134,2811
2135,1913
2136,116
2137,4159
2138,1832
2139,1475
2140,2237
2141,493
2142,3296
2143,1068
2144,1299
2145,1145
2146,1067
2147,386
2148,420
2149,392
2150,3557
2151,2380
2152,1678
2153,4133
2154,3677
2155,585
2156,224
2157,1221
2158,461
2159,1034
2160,3077
2161,1154
2162,1572
2163,2459
2164,4335
2165,3788
2166,319
2167,1545
2168,4373
2169,1506
2170,1138
2171,285
2172,398
2173,3123
2174,565
2175,3424
2176,165
2177,1908
2178,1346
2179,4209
2180,1943
2181,2151
2182,3211
2183,3320
2184,2639
2185,3240
2186,2363
2187,3039
2188,2178
2189,3161
2190,54
2191,3445
2192,4464
2193,2616
2194,2067
2195,3945
2196,3362
2197,3420
2198,1782
2199,954
2200,1713
2201,1738
2202,1819
2203,3865
2204,2535
2205,2118
2206,202
2207,674
2208,1641
2209,1279
2210,2756
2211,1683
2212,1799
2213,3572
2214,4047
2215,4528
2216,514
2217,4116
2218,3204
2219,4146
2220,3346
2221,885
2222,3214
2223,659
2224,2974
2225,765
2226,2773
2227,1495
2228,347
2229,1964
2230,3753
2231,596
2232,3164
2233,1898
2234,3660
2235,3121
2236,1504
2237,1654
2238,4225
2239,3860
2240,2352
2241,1147
2242,2896
2243,1403
2244,3616
2245,4442
2246,3283
2247,2092
2248,1690
2249,3019
2250,1384
2251,580
2252,4021
2253,4109
2254,1369
2255,1125
2256,1760
2257,4162
2258,3563
2259,3834
2260,1781
2261,4233
2262,4381
2263,3903
2264,1850
2265,1895
2266,2591
2267,2751
2268,1276
2269,3446
2270,3914
2271,1885
2272,2787
2273,1024
2274,3579
2275,882
2276,1879
2277,1240
2278,2569
2279,2100
2280,1866
2281,3228
2282,2275
2283,1207
2284,4314
2285,3125
2286,3891
2287,2220
2288,3201
2289,1915
2290,1392
2291,2145
2292,3360
2293,4063
2294,1022
2295,542
2296,3665
2297,1720
2298,4489
2299,3565
