,1,2,3,4
186,813,2,1066,738
187,1062,1023,283,869
188,286,58,53,335
189,9,592,543,767
190,483,102,960,90
191,1073,281,131,331
192,521,891,809,618
193,271,524,178,652
194,832,63,989,755
195,322,734,945,16
196,709,678,789,591
197,630,914,716,892
198,654,808,113,805
199,264,419,85,896
200,60,30,616,163
201,761,536,832,525
202,553,49,752,100
203,856,539,224,617
204,436,373,692,408
205,164,1002,382,957
206,505,924,672,435
207,546,37,170,302
208,497,860,62,414
209,558,229,128,248
210,882,136,682,235
211,685,671,961,517
212,752,67,381,418
213,79,636,249,750
214,111,298,577,749
215,759,933,924,421
216,719,627,908,44
217,22,254,334,710
218,971,257,65,528
219,1021,517,399,293
220,1028,368,124,213
221,862,1035,314,152
222,429,913,671,107
223,801,1076,729,821
224,378,484,597,962
225,419,845,24,993
226,461,190,445,246
227,588,1000,21,190
228,237,723,790,996
229,834,222,1052,1021
230,169,424,871,887
231,967,195,988,51
232,180,438,570,306
233,186,795,175,980
234,799,805,581,606
235,904,187,349,929
236,250,463,771,860
237,697,967,157,727
238,987,608,215,254
239,135,431,464,533
240,962,1043,347,1042
241,1053,515,969,286
242,522,712,737,839
243,779,904,658,446
244,562,516,213,318
245,600,416,819,42
246,285,279,702,57
247,911,872,225,240
248,455,646,122,186
249,1015,974,143,888
250,445,971,1011,637
251,223,682,260,1079
252,106,27,206,964
253,640,330,320,527
254,134,973,873,611
255,91,142,286,430
256,220,160,931,1046
257,241,78,628,685
258,974,508,234,239
259,629,1046,423,914
260,767,451,306,697
261,108,482,666,647
262,190,768,393,134
263,382,784,350,464
264,559,810,261,759
265,157,873,155,783
266,222,663,209,680
267,543,588,550,910
268,341,181,657,651
269,530,557,100,641
270,247,535,598,439
271,990,268,140,558
272,11,1045,257,1008
273,1043,578,799,264
274,736,552,815,570
275,618,302,348,700
276,235,655,194,506
277,649,702,687,37
278,359,614,239,928
279,408,581,594,72
280,795,834,162,735
281,690,1042,847,333
282,207,220,1048,288
283,297,237,424,600
284,67,681,230,529
285,917,437,70,118
286,901,1072,446,95
287,1020,325,910,846
288,509,561,332,968
289,160,127,519,459
290,821,425,591,866
291,83,5,241,1013
292,1046,474,1005,938
293,762,680,226,837
294,420,106,495,1031
295,159,688,186,602
296,381,796,339,476
297,945,44,645,807
298,76,870,888,426
299,269,658,282,420
300,215,616,380,605
301,566,282,706,648
302,305,163,163,218
303,303,593,301,848
304,402,715,559,433
305,112,951,853,584
306,36,355,1020,987
307,918,475,506,948
308,392,1010,1064,955
309,491,359,1044,404
310,184,806,964,981
311,507,885,758,1077
312,289,32,532,732
313,645,824,496,594
314,909,461,707,453
315,676,586,886,552
316,346,766,567,192
317,167,735,558,1065
318,666,1040,449,470
319,691,875,775,916
320,710,965,923,454
321,804,899,589,265
322,494,1061,1059,43
323,150,1001,542,193
324,353,939,953,1006
325,646,809,37,407
326,469,316,726,743
327,997,396,778,543
328,926,19,210,79
329,545,1018,566,1064
330,7,329,670,959
331,760,11,828,764
332,749,823,1058,684
333,422,1027,420,1022
334,747,901,963,819
335,717,382,586,661
336,459,245,193,800
337,1016,184,462,1052
338,187,1022,757,401
339,185,898,928,46
340,867,706,485,624
341,617,74,733,538
342,149,439,439,458
343,610,1050,383,1036
344,1054,703,956,451
345,311,188,713,936
346,388,253,31,791
347,383,384,630,214
348,873,811,86,386
349,499,60,995,475
350,1070,3,746,877
351,786,549,749,712
352,450,194,49,126
353,716,948,217,924
354,38,493,684,86
355,756,886,983,348
356,1008,435,665,26
357,102,134,284,138
358,854,726,686,1074
359,734,342,357,758
360,468,128,979,131
361,557,350,934,59
362,1051,617,403,259
363,1077,377,1040,645
364,859,324,891,619
365,766,1047,1000,403
366,362,486,26,671
367,1064,433,51,284
368,426,351,613,674
369,592,1064,770,184
370,523,966,620,583
371,823,269,269,859
372,437,878,791,287
373,379,488,419,979
374,1006,833,91,827
375,489,764,212,196
376,43,477,272,84
377,203,888,0,297
378,597,371,539,664
379,361,408,387,711
380,512,33,46,322
381,372,662,1,174
382,229,274,228,233
383,274,267,428,323
384,845,650,776,740
385,63,877,19,1067
386,318,343,92,334
387,952,39,4,238
388,105,858,677,806
389,568,52,930,119
390,930,352,1002,692
391,384,1058,1026,585
392,510,303,787,73
393,908,89,926,278
394,613,86,510,746
395,816,1004,223,295
396,539,863,599,276
397,122,800,151,38
398,251,440,618,342
399,586,110,957,19
400,850,591,303,205
401,513,666,57,874
402,301,464,632,766
403,871,285,537,319
404,70,955,624,10
405,631,310,631,111
406,1025,778,1065,889
407,876,356,993,604
408,1013,534,466,388
409,110,291,895,991
410,915,304,134,814
411,10,307,955,303
412,152,1074,440,798
413,532,861,47,292
414,37,665,252,436
415,482,53,626,1014
416,980,728,202,179
417,642,129,173,441
418,453,132,183,564
419,148,284,8,935
420,1014,459,725,343
421,1023,730,207,251
422,969,314,520,382
423,336,372,994,536
424,898,946,846,841
425,910,334,487,971
426,200,186,308,157
427,375,1003,265,127
428,578,585,433,970
429,73,476,679,341
430,1057,404,829,296
431,844,816,346,178
432,1041,380,740,219
433,564,9,245,351
434,828,802,691,886
435,168,570,438,33
436,352,94,363,714
437,754,62,489,54
438,188,179,11,472
439,728,912,507,744
440,485,339,356,557
441,5,113,718,541
442,236,48,227,672
443,481,659,852,487
444,602,116,268,931
445,680,248,854,444
446,547,418,417,842
447,520,819,700,428
448,245,565,305,679
449,978,759,925,308
450,527,0,551,551
451,136,956,841,227
452,1003,960,416,140
453,78,405,9,78
454,639,866,568,197
455,458,601,844,56
456,604,47,724,460
457,758,427,738,976
458,703,311,182,8
459,775,14,747,48
460,242,506,845,794
461,194,761,865,815
462,314,708,119,547
463,800,631,391,211
464,58,365,468,773
465,423,393,987,148
466,417,202,528,311
467,52,605,192,950
468,434,1039,1067,492
469,320,280,390,937
470,584,283,759,787
471,170,353,1071,775
472,582,560,32,607
473,406,820,985,356
474,457,839,287,868
475,339,162,88,920
476,89,984,992,670
477,15,647,385,578
478,325,422,3,92
479,975,957,929,963
480,739,869,1019,840
481,781,130,932,97
482,299,340,475,429
483,197,969,880,580
484,842,400,130,275
485,906,829,533,1032
486,675,348,593,313
487,838,29,69,999
488,462,546,851,455
489,988,4,755,614
490,125,675,850,130
491,663,469,89,237
492,989,607,643,793
493,87,8,161,1016
494,932,847,777,357
495,90,261,177,780
496,529,100,538,643
497,933,1068,1042,399
498,935,259,812,719
499,272,963,1049,632
500,32,20,907,992
501,820,471,470,512
502,385,70,353,682
503,966,889,367,1004
504,622,392,388,450
505,56,225,793,5
506,580,209,596,898
507,307,704,341,724
508,54,111,328,1061
509,424,690,312,194
510,1056,452,115,723
511,702,540,863,1078
512,355,491,517,994
513,729,149,264,7
514,1010,301,138,577
515,278,911,914,725
516,777,770,946,102
517,869,232,262,640
518,18,792,607,212
519,848,841,456,277
520,596,1015,582,515
521,348,848,712,946
522,809,798,991,437
523,280,804,504,535
524,397,402,237,563
525,177,926,15,325
526,154,472,676,185
527,711,773,168,181
528,745,968,822,1070
529,248,420,461,210
530,205,813,41,367
531,678,95,560,504
532,740,272,588,1020
533,1038,112,884,1010
534,6,379,415,339
535,42,514,553,384
536,44,648,93,147
537,614,923,253,717
538,626,381,513,68
539,579,752,299,106
